dataset,family,model_ref,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall,repo,ceiling_lower,ceiling_upper,ceiling_n_stim,ceiling_n_subjects,frac_of_ceiling,seed_null_sd,params
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,1337,,Sem,ses-11,72,-0.0002633408485442,-0.0023142516826499,-0.0001359756713798,BrainAlign/gpt2-babylm-3,0.1854778887802807,0.5869451684180786,72,3,-0.0014197964526982334,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-07,1528,,Sem,ses-11,72,-0.0025641997158788,-0.0038479665295582,-0.0019373470656511,BrainAlign/gpt2-babylm-3,0.1854778887802807,0.5869451684180786,72,3,-0.013824826952372641,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-07,1528,,Sem,ses-11,72,-0.0025641997158788,-0.0038479665295582,-0.0019373470656511,BrainAlign/gpt2-babylm-3,0.1854778887802807,0.5869451684180786,72,3,-0.013824826952372641,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-08,1719,,Sem,ses-11,72,-0.0006251282038954,-0.0016449817132636,-0.0004452896986178,BrainAlign/gpt2-babylm-3,0.1854778887802807,0.5869451684180786,72,3,-0.0033703651039285565,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-08,1719,,Sem,ses-11,72,-0.0006251282038954,-0.0016449817132636,-0.0004452896986178,BrainAlign/gpt2-babylm-3,0.1854778887802807,0.5869451684180786,72,3,-0.0033703651039285565,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-09,1908,,Sem,ses-11,72,-0.000576146406514,-0.0016986261615084,-0.0004826523830961,BrainAlign/gpt2-babylm-3,0.1854778887802807,0.5869451684180786,72,3,-0.0031062808095498103,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-09,1908,,Sem,ses-11,72,-0.000576146406514,-0.0016986261615084,-0.0004826523830961,BrainAlign/gpt2-babylm-3,0.1854778887802807,0.5869451684180786,72,3,-0.0031062808095498103,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,191,,Sem,ses-11+,72,-0.0218298650493309,-0.0286196885471182,-0.0143362457852135,BrainAlign/gpt2-babylm-3,0.3135645833012561,0.6580186206799753,72,3,-0.06961840147730566,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,191,,Sem,ses-11+,72,-0.0218298650493309,-0.0286196885471182,-0.0143362457852135,BrainAlign/gpt2-babylm-3,0.3135645833012561,0.6580186206799753,72,3,-0.06961840147730566,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,382,,Sem,ses-11+,72,-0.0137872207826544,-0.0211967427554288,-0.0092984084108915,BrainAlign/gpt2-babylm-3,0.3135645833012561,0.6580186206799753,72,3,-0.0439693177000426,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,382,,Sem,ses-11+,72,-0.0137872207826544,-0.0211967427554288,-0.0092984084108915,BrainAlign/gpt2-babylm-3,0.3135645833012561,0.6580186206799753,72,3,-0.0439693177000426,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,573,,Sem,ses-11+,72,-0.020266542224832,-0.0218484072517106,-0.0135050791813284,BrainAlign/gpt2-babylm-3,0.3135645833012561,0.6580186206799753,72,3,-0.0646327528812812,,134601216
