family,task,session,n_checkpoints,rsa_mean,rsa_sd,rsa_min,rsa_max,ceiling,seed_null_sd,frac_of_ceiling_max,mean_in_seed_sd
pico-decoder-medium,Orth,ses-11,42,-0.0007004158426549238,0.013450727363002393,-0.0302285014172921,0.0263005027602358,0.3957014738594727,,0.06646551629872377,
pico-decoder-medium,Orth,ses-11+,42,-0.01029932189341338,0.015494606222448283,-0.0350972320097667,0.0253597942378932,0.5275085368785408,,0.04807466128976091,
pico-decoder-medium,Phon,ses-11,42,-0.0007004158426549238,0.013450727363002393,-0.0302285014172921,0.0263005027602358,0.3957014738594727,,0.06646551629872377,
pico-decoder-medium,Phon,ses-11+,42,-0.01029932189341338,0.015494606222448283,-0.0350972320097667,0.0253597942378932,0.5275085368785408,,0.04807466128976091,
pico-decoder-medium,Sem,ses-11,42,0.009543962238683095,0.01035077224241319,-0.0107350707840365,0.0294418998081757,0.1854778887802807,,0.15873536194415563,
pico-decoder-medium,Sem,ses-11+,42,-0.011122532928847724,0.014529263332744334,-0.0281440032648878,0.0276604926110307,0.3135645833012561,,0.0882130638601362,
pico-decoder-medium,SemLocal,ses-11,42,-0.008483937327973829,0.01983153224973165,-0.0343227143854266,0.0343073971722116,0.2164609957480794,,0.15849228196353246,
pico-decoder-medium,SemLocal,ses-11+,42,0.0005749230300679626,0.016646942311418833,-0.0253255572501662,0.0307385115758919,0.2085206276123859,,0.14741233003111326,
pico-decoder-small,Orth,ses-11,42,-0.004539174028331529,0.013969189188864247,-0.0233609730217052,0.02362453667137,0.3957014738594727,,0.059702928171957964,
pico-decoder-small,Orth,ses-11+,42,-0.016059601287549224,0.012782297346002034,-0.0365120849272691,0.0053076067961309,0.5275085368785408,,0.010061650997229226,
pico-decoder-small,Phon,ses-11,42,-0.004539174028331529,0.013969189188864247,-0.0233609730217052,0.02362453667137,0.3957014738594727,,0.059702928171957964,
pico-decoder-small,Phon,ses-11+,42,-0.016059601287549224,0.012782297346002034,-0.0365120849272691,0.0053076067961309,0.5275085368785408,,0.010061650997229226,
pico-decoder-small,Sem,ses-11,42,0.017630057946924956,0.017409254262536575,-0.0115652181464793,0.0523409385907953,0.1854778887802807,,0.2821950310896572,
pico-decoder-small,Sem,ses-11+,42,-0.0018940154623779144,0.01085120330442491,-0.0176843482863562,0.0123271980184537,0.3135645833012561,,0.03931310701186679,
pico-decoder-small,SemLocal,ses-11,42,-0.005696099812223105,0.014341125759919473,-0.0291294935097573,0.0195312946133692,0.2164609957480794,,0.09023008762326871,
pico-decoder-small,SemLocal,ses-11+,42,0.009110155424557162,0.01829086281380046,-0.0347043404116193,0.0410459342322007,0.2085206276123859,,0.19684351952220297,
pico-decoder-tiny,Orth,ses-11,42,0.006806479424720939,0.012318848668507014,-0.0245552218662149,0.0326870281216425,0.3957014738594727,,0.08260527261329029,
pico-decoder-tiny,Orth,ses-11+,42,0.0018098353838635712,0.02187833411935289,-0.0391905443188499,0.0434304013461065,0.5275085368785408,,0.08233118198067452,
pico-decoder-tiny,Phon,ses-11,42,0.006806479424720939,0.012318848668507014,-0.0245552218662149,0.0326870281216425,0.3957014738594727,,0.08260527261329029,
pico-decoder-tiny,Phon,ses-11+,42,0.0018098353838635712,0.02187833411935289,-0.0391905443188499,0.0434304013461065,0.5275085368785408,,0.08233118198067452,
pico-decoder-tiny,Sem,ses-11,42,0.007832447388977995,0.006113127731328248,-0.0017387557155326,0.0191688443430793,0.1854778887802807,,0.10334840702110286,
pico-decoder-tiny,Sem,ses-11+,42,0.007396076301075476,0.012750119644753156,-0.0127673637232541,0.0296223709378127,0.3135645833012561,,0.09446976002820162,
pico-decoder-tiny,SemLocal,ses-11,42,-3.894399071075722e-05,0.01096021932066863,-0.03007962057992,0.0170270222228851,0.2164609957480794,,0.07866092532763458,
pico-decoder-tiny,SemLocal,ses-11+,42,0.011703861834704433,0.018576922688909574,-0.0234774585552747,0.0425048904300041,0.2085206276123859,,0.20384021915095824,
pythia-1.4b-full,Orth,ses-11,42,0.0004063252427057381,0.014218482599647088,-0.0309271564520256,0.0183626223273401,0.3957014738594727,,0.046405241173959604,
pythia-1.4b-full,Orth,ses-11+,42,-0.015342555242764037,0.018020585685576355,-0.048211803064972,0.0080665089593955,0.5275085368785408,,0.015291712636781116,
pythia-1.4b-full,Phon,ses-11,42,0.0004063252427057381,0.014218482599647088,-0.0309271564520256,0.0183626223273401,0.3957014738594727,,0.046405241173959604,
pythia-1.4b-full,Phon,ses-11+,42,-0.015342555242764037,0.018020585685576355,-0.048211803064972,0.0080665089593955,0.5275085368785408,,0.015291712636781116,
pythia-1.4b-full,Sem,ses-11,42,-0.00957662436710137,0.011526346918905053,-0.0256553685046295,0.0143724720933339,0.1854778887802807,,0.07748887044083028,
pythia-1.4b-full,Sem,ses-11+,42,-0.01562462692172249,0.0114757034688537,-0.0327007239451588,0.0164859833647364,0.3135645833012561,,0.0525760377373281,
pythia-1.4b-full,SemLocal,ses-11,42,-0.018147889717730615,0.008859007666205378,-0.0374558286101496,-0.0055892276915616,0.2164609957480794,,-0.025820946042706135,
pythia-1.4b-full,SemLocal,ses-11+,42,-0.008741427119358986,0.014264632952286764,-0.0381809046824369,0.0191348864731131,0.2085206276123859,,0.09176495722371646,
pythia-160m-full,Orth,ses-11,42,-0.007850539626753895,0.01424981932886767,-0.0300198504154546,0.0266379252981701,0.3957014738594727,,0.06731823624096521,
pythia-160m-full,Orth,ses-11+,42,-0.013467560811505323,0.020866484119351946,-0.0483979800453824,0.0234450241912882,0.5275085368785408,,0.04444482421084767,
pythia-160m-full,Phon,ses-11,42,-0.007850539626753895,0.01424981932886767,-0.0300198504154546,0.0266379252981701,0.3957014738594727,,0.06731823624096521,
pythia-160m-full,Phon,ses-11+,42,-0.013467560811505323,0.020866484119351946,-0.0483979800453824,0.0234450241912882,0.5275085368785408,,0.04444482421084767,
pythia-160m-full,Sem,ses-11,42,-0.004373563181288709,0.018251481050594345,-0.0321448490652118,0.0194886046968276,0.1854778887802807,,0.10507238800800688,
pythia-160m-full,Sem,ses-11+,42,-0.026555772006883336,0.020274683381502095,-0.056836836786555,0.0109250054087765,0.3135645833012561,,0.03484132453275292,
pythia-160m-full,SemLocal,ses-11,42,-0.023093340973657336,0.008057953607050104,-0.0338019124142685,-0.0015814186552052,0.2164609957480794,,-0.0073057903560865035,
pythia-160m-full,SemLocal,ses-11+,42,-0.01587095125557992,0.02267398063330808,-0.0502451581845898,0.016288861304156,0.2085206276123859,,0.07811630672067121,
pythia-1b-full,Orth,ses-11,42,0.0012260834376655193,0.01665338917581494,-0.0313516498135087,0.0448097015715977,0.3957014738594727,,0.11324117935307762,
pythia-1b-full,Orth,ses-11+,42,-0.007894605807226838,0.020278467223514573,-0.0482334070058872,0.0209667605173263,0.5275085368785408,,0.03974677005493451,
pythia-1b-full,Phon,ses-11,42,0.0012260834376655193,0.01665338917581494,-0.0313516498135087,0.0448097015715977,0.3957014738594727,,0.11324117935307762,
pythia-1b-full,Phon,ses-11+,42,-0.007894605807226838,0.020278467223514573,-0.0482334070058872,0.0209667605173263,0.5275085368785408,,0.03974677005493451,
pythia-1b-full,Sem,ses-11,42,0.0027183503596726333,0.0059137153985943875,-0.0111732954986119,0.0139306650624788,0.1854778887802807,,0.07510687745093557,
pythia-1b-full,Sem,ses-11+,42,-0.015814952988559512,0.014657617600891687,-0.036168771881121,0.0241510328114265,0.3135645833012561,,0.07702092040230027,
pythia-1b-full,SemLocal,ses-11,42,-0.0282116555327463,0.013031889037604277,-0.0471736723324692,-0.0022849820694126,0.2164609957480794,,-0.010556091463572018,
pythia-1b-full,SemLocal,ses-11+,42,-0.0014117993906496238,0.010283407026905968,-0.0269271173718752,0.0228655392317056,0.2085206276123859,,0.10965600618759797,
pythia-410m-full,Orth,ses-11,42,-0.0075553737971276996,0.008692870944968858,-0.0253715562077288,0.0128915307567791,0.3957014738594727,,0.032578930351311576,
pythia-410m-full,Orth,ses-11+,42,-0.012737784489932671,0.012070995697552139,-0.0317393611066762,0.012379326698719,0.5275085368785408,,0.023467538121699345,
pythia-410m-full,Phon,ses-11,42,-0.0075553737971276996,0.008692870944968858,-0.0253715562077288,0.0128915307567791,0.3957014738594727,,0.032578930351311576,
pythia-410m-full,Phon,ses-11+,42,-0.012737784489932671,0.012070995697552139,-0.0317393611066762,0.012379326698719,0.5275085368785408,,0.023467538121699345,
pythia-410m-full,Sem,ses-11,42,0.01196323427378791,0.009659545440614793,-0.0055363724375205,0.0352309423190272,0.1854778887802807,,0.18994685862939809,
pythia-410m-full,Sem,ses-11+,42,-0.006584982474242642,0.01819717636924816,-0.0322522991508893,0.0310976190851668,0.3135645833012561,,0.09917452652900494,
pythia-410m-full,SemLocal,ses-11,42,-0.00819240304748488,0.01797121682055218,-0.0370392957252383,0.0190386104304436,0.2164609957480794,,0.08795400004812425,
pythia-410m-full,SemLocal,ses-11+,42,0.00432295098365719,0.018225069502450487,-0.0379622999571536,0.0264818814340342,0.2085206276123859,,0.12699885731813904,
pythia-70m-full,Orth,ses-11,42,-0.007932937441475382,0.013576719801760331,-0.0290425548493882,0.0126787538647932,0.3957014738594727,,0.03204120960463206,
pythia-70m-full,Orth,ses-11+,42,-0.009392246570554848,0.019743509027267476,-0.0471543270802256,0.0174763216162921,0.5275085368785408,,0.03312993135562474,
pythia-70m-full,Phon,ses-11,42,-0.007932937441475382,0.013576719801760331,-0.0290425548493882,0.0126787538647932,0.3957014738594727,,0.03204120960463206,
pythia-70m-full,Phon,ses-11+,42,-0.009392246570554848,0.019743509027267476,-0.0471543270802256,0.0174763216162921,0.5275085368785408,,0.03312993135562474,
pythia-70m-full,Sem,ses-11,42,0.006810316379163529,0.010396476322516786,-0.0137416193695819,0.0329943567451858,0.1854778887802807,,0.1778883561925341,
pythia-70m-full,Sem,ses-11+,42,-0.003010167893599543,0.010378452957714153,-0.0282870091870531,0.0200187781641876,0.3135645833012561,,0.06384259967572495,
pythia-70m-full,SemLocal,ses-11,42,0.006528240306429448,0.027655961277569443,-0.0266054391725119,0.0518542180553456,0.2164609957480794,,0.2395545575134207,
pythia-70m-full,SemLocal,ses-11+,42,-0.004309303964594747,0.011459597312382159,-0.0365029089912894,0.0200240874883099,0.2085206276123859,,0.09602928840945273,
