family,step,task,session,layer,rsa_raw,rsa_partial_run,brain_run_rho,lm_run_rho,model_ref
beetle-humanscale-eng,9500,Phon,ses-7,2,0.0450372453279885,0.0569711043003026,0.4875417518344673,-0.0143580857662907,
beetle-humanscale-eng,9500,Phon,ses-9,2,0.0292516504282641,0.0422937328964833,0.6237897830098481,-0.0143580857662907,
beetle-humanscale-eng,9500,Phon,ses-5,3,0.0337053951454569,0.04727862049822,0.5617205991284476,-0.0047057782940635,
beetle-humanscale-eng,9500,Phon,ses-7,3,0.019027322369383,0.0246804222653338,0.4875417518344673,-0.0047057782940635,
beetle-humanscale-eng,9500,Phon,ses-9,3,0.0250567329129648,0.0324374829846713,0.6237897830098481,-0.0047057782940635,
beetle-humanscale-eng,9500,Phon,ses-5,4,0.0176427948547489,0.0269154196909347,0.5617205991284476,-0.0063390662302496,
beetle-humanscale-eng,9500,Phon,ses-7,4,0.010401488510263,0.0161945021103346,0.4875417518344673,-0.0063390662302496,
beetle-humanscale-eng,9500,Phon,ses-9,4,0.0179555378928559,0.0260089700696612,0.6237897830098481,-0.0063390662302496,
beetle-humanscale-eng,9500,Phon,ses-5,5,0.0102717727299791,0.0199865006680948,0.5617205991284476,-0.007271313045774,
beetle-humanscale-eng,9500,Phon,ses-7,5,0.0083260439305302,0.0157627758684008,0.4875417518344673,-0.007271313045774,
beetle-humanscale-eng,9500,Phon,ses-9,5,0.0027907752919676,0.0072365699259101,0.6237897830098481,-0.007271313045774,
beetle-humanscale-eng,9500,Phon,ses-5,6,0.0098532913569225,0.022753018253274,0.5617205991284476,-0.0079044772651916,
beetle-humanscale-eng,9500,Phon,ses-7,6,0.0037965301698886,0.0112611898023592,0.4875417518344673,-0.0079044772651916,
beetle-humanscale-eng,9500,Phon,ses-9,6,-0.0029836914674087,0.0004592982200727,0.6237897830098481,-0.0079044772651916,
beetle-humanscale-eng,9500,Phon,ses-5,7,0.0066901125494428,0.023085703690394,0.5617205991284476,-0.0116970991222056,
beetle-humanscale-eng,9500,Phon,ses-7,7,0.006887380682234,0.0181889554415224,0.4875417518344673,-0.0116970991222056,
beetle-humanscale-eng,9500,Phon,ses-9,7,-0.0039394024288988,0.0070657678164425,0.6237897830098481,-0.0116970991222056,
beetle-humanscale-eng,9500,Phon,ses-5,8,-0.0096435594942302,0.0073934624438207,0.5617205991284476,-0.0116970991222056,
beetle-humanscale-eng,9500,Phon,ses-7,8,-0.0168328047584341,-0.0095864752663463,0.4875417518344673,-0.0116970991222056,
beetle-humanscale-eng,9500,Phon,ses-9,8,-0.0210246171205448,-0.0110053556490725,0.6237897830098481,-0.0116970991222056,
beetle-humanscale-eng,9500,Phon,ses-5,9,-0.017588127342943,-0.0082466343626535,0.5617205991284476,-0.0022049387138512,
beetle-humanscale-eng,9500,Phon,ses-7,9,-0.0284326107614556,-0.0291643446735705,0.4875417518344673,-0.0022049387138512,
beetle-humanscale-eng,9500,Phon,ses-9,9,-0.0278738125389556,-0.029315997739526,0.6237897830098481,-0.0022049387138512,
beetle-humanscale-eng,9500,Phon,ses-5,10,-0.0201937288617963,-0.0150757070086537,0.5617205991284476,-0.0001527230277992,
beetle-humanscale-eng,9500,Phon,ses-7,10,-0.0263974347223554,-0.0284330369025897,0.4875417518344673,-0.0001527230277992,
beetle-humanscale-eng,9500,Phon,ses-9,10,-0.0285789101150171,-0.0331742939408217,0.6237897830098481,-0.0001527230277992,
beetle-humanscale-eng,9500,Phon,ses-5,11,-0.0181765412963402,-0.0100875935257175,0.5617205991284476,1.9090378474902733e-05,
beetle-humanscale-eng,9500,Phon,ses-7,11,-0.0231388563531091,-0.0219665492791565,0.4875417518344673,1.9090378474902733e-05,
beetle-humanscale-eng,9500,Phon,ses-9,11,-0.0265030480175794,-0.0283494313177105,0.6237897830098481,1.9090378474902733e-05,
beetle-humanscale-eng,9500,Phon,ses-5,12,-0.0120187925653146,-0.0041633974437518,0.5617205991284476,-0.0018931291987611,
beetle-humanscale-eng,9500,Phon,ses-7,12,-0.0159988400912616,-0.0148074960783787,0.4875417518344673,-0.0018931291987611,
beetle-humanscale-eng,9500,Phon,ses-9,12,-0.0191830701270462,-0.0195108897941501,0.6237897830098481,-0.0018931291987611,
beetle-humanscale-eng,9500,Phon,ses-5,13,-0.0093752881999497,-0.0029417320160024,0.5617205991284476,-0.0020023685867009,
beetle-humanscale-eng,9500,Phon,ses-7,13,-0.0121373424418162,-0.0106956243436694,0.4875417518344673,-0.0020023685867009,
beetle-humanscale-eng,9500,Phon,ses-9,13,-0.0149137654728531,-0.016310241467484,0.6237897830098481,-0.0020023685867009,
beetle-humanscale-eng,9500,Gram,ses-5,0,-0.0189939603294054,-0.0165802236528196,0.8659011398521116,-0.012405720289733,
beetle-humanscale-eng,9500,Gram,ses-7,0,-0.0320211905753116,-0.0205310670155769,0.8116446370124891,-0.012405720289733,
beetle-humanscale-eng,9500,Gram,ses-9,0,-0.0335399679987736,-0.0239193015581426,0.8275935849549504,-0.012405720289733,
beetle-humanscale-eng,9500,Gram,ses-5,1,-0.0251816770497413,-0.0166414914315484,0.8659011398521116,-0.019549681162587,
beetle-humanscale-eng,9500,Gram,ses-7,1,-0.0360004561973874,-0.0180907366779004,0.8116446370124891,-0.019549681162587,
beetle-humanscale-eng,9500,Gram,ses-9,1,-0.0299902779707889,-0.0070715907729604,0.8275935849549504,-0.019549681162587,
beetle-humanscale-eng,9500,Gram,ses-5,2,-0.0232192557279527,-0.0088118471481666,0.8659011398521116,-0.0217039281874042,
beetle-humanscale-eng,9500,Gram,ses-7,2,-0.0331453846334916,-0.0092566920784654,0.8116446370124891,-0.0217039281874042,
beetle-humanscale-eng,9500,Gram,ses-9,2,-0.033899580775462,-0.0111161665660604,0.8275935849549504,-0.0217039281874042,
beetle-humanscale-eng,9500,Gram,ses-5,3,-0.0210731760594228,-0.0037143601674478,0.8659011398521116,-0.0222502310776813,
beetle-humanscale-eng,9500,Gram,ses-7,3,-0.0329541046027759,-0.0070609870672606,0.8116446370124891,-0.0222502310776813,
beetle-humanscale-eng,9500,Gram,ses-9,3,-0.0374512205868825,-0.016058317914364,0.8275935849549504,-0.0222502310776813,
beetle-humanscale-eng,9500,Gram,ses-5,4,-0.0197730751797702,-0.0042907689532001,0.8659011398521116,-0.020363606116522,
beetle-humanscale-eng,9500,Gram,ses-7,4,-0.0314971554396298,-0.0077597171723351,0.8116446370124891,-0.020363606116522,
beetle-humanscale-eng,9500,Gram,ses-9,4,-0.0345484951039634,-0.0133682746355015,0.8275935849549504,-0.020363606116522,
beetle-humanscale-eng,9500,Gram,ses-5,5,-0.0189704265948166,-0.0010283679369669,0.8659011398521116,-0.0213036009682133,
beetle-humanscale-eng,9500,Gram,ses-7,5,-0.029727275773133,-0.0029316400571451,0.8116446370124891,-0.0213036009682133,
beetle-humanscale-eng,9500,Gram,ses-9,5,-0.0352864437719759,-0.0130621932604242,0.8275935849549504,-0.0213036009682133,
beetle-humanscale-eng,9500,Gram,ses-5,6,-0.011494974214087,0.0110071215190786,0.8659011398521116,-0.0196138219877612,
beetle-humanscale-eng,9500,Gram,ses-7,6,-0.026058259431681,-0.0031018143854751,0.8116446370124891,-0.0196138219877612,
beetle-humanscale-eng,9500,Gram,ses-9,6,-0.0367059943143254,-0.0202684088973508,0.8275935849549504,-0.0196138219877612,
beetle-humanscale-eng,9500,Gram,ses-5,7,-0.0099952769688199,0.0128527852210051,0.8659011398521116,-0.0189502962100967,
beetle-humanscale-eng,9500,Gram,ses-7,7,-0.022919876327682,0.0009923889143212,0.8116446370124891,-0.0189502962100967,
beetle-humanscale-eng,9500,Gram,ses-9,7,-0.0332067108408029,-0.0141475647716136,0.8275935849549504,-0.0189502962100967,
beetle-humanscale-eng,9500,Gram,ses-5,8,-0.0085582692644541,0.0121216878452875,0.8659011398521116,-0.0168358607319393,
beetle-humanscale-eng,9500,Gram,ses-7,8,-0.0213168578724894,-0.0014832474352922,0.8116446370124891,-0.0168358607319393,
beetle-humanscale-eng,9500,Gram,ses-9,8,-0.0313020537468191,-0.0133119667942142,0.8275935849549504,-0.0168358607319393,
beetle-humanscale-eng,9500,Gram,ses-5,9,-0.005335056514857,0.0196761594736961,0.8659011398521116,-0.0175900683658846,
beetle-humanscale-eng,9500,Gram,ses-7,9,-0.0180426889069511,0.0007276165470199,0.8116446370124891,-0.0175900683658846,
beetle-humanscale-eng,9500,Gram,ses-9,9,-0.0347755182789735,-0.0201571608764094,0.8275935849549504,-0.0175900683658846,
beetle-humanscale-eng,9500,Gram,ses-5,10,-0.0094295649416949,0.0118052689391637,0.8659011398521116,-0.0176586326962433,
beetle-humanscale-eng,9500,Gram,ses-7,10,-0.0222198781059667,-0.0060362947209326,0.8116446370124891,-0.0176586326962433,
beetle-humanscale-eng,9500,Gram,ses-9,10,-0.0371761474769015,-0.0244784068274101,0.8275935849549504,-0.0176586326962433,
beetle-humanscale-eng,9500,Gram,ses-5,11,-0.014199979538094,0.0037716266702912,0.8659011398521116,-0.0186738271360699,
beetle-humanscale-eng,9500,Gram,ses-7,11,-0.0285463021169633,-0.0139907338002927,0.8116446370124891,-0.0186738271360699,
beetle-humanscale-eng,9500,Gram,ses-9,11,-0.0382091301898694,-0.0237737494672517,0.8275935849549504,-0.0186738271360699,
beetle-humanscale-eng,9500,Gram,ses-5,12,-0.0203830198078142,-0.0050270578166674,0.8659011398521116,-0.0206091106542579,
beetle-humanscale-eng,9500,Gram,ses-7,12,-0.0341648270634874,-0.0236651264044763,0.8116446370124891,-0.0206091106542579,
beetle-humanscale-eng,9500,Gram,ses-9,12,-0.041277206397036,-0.0270204375228551,0.8275935849549504,-0.0206091106542579,
beetle-humanscale-eng,9500,Gram,ses-5,13,-0.0198300257354642,-0.0094230014642689,0.8659011398521116,-0.0174772689836817,
beetle-humanscale-eng,9500,Gram,ses-7,13,-0.0318491313841929,-0.0259172388019606,0.8116446370124891,-0.0174772689836817,
beetle-humanscale-eng,9500,Gram,ses-9,13,-0.0417210061049158,-0.0356965734682266,0.8275935849549504,-0.0174772689836817,
beetle-humanscale-eng,9500,Plaus,ses-5,0,-0.0346858130927752,-0.003729964926999,0.7413595631370858,-0.029391980197943,
beetle-humanscale-eng,9500,Plaus,ses-7,0,-0.0627751788089096,-0.0543790044982488,0.6890494025786127,-0.029391980197943,
beetle-humanscale-eng,9500,Plaus,ses-9,0,-0.052966644999581,-0.0441928337765637,0.7607079748137813,-0.029391980197943,
beetle-humanscale-eng,9500,Plaus,ses-5,1,-0.0410008694984573,-0.0058566484701847,0.7413595631370858,-0.0337690385779362,
beetle-humanscale-eng,9500,Plaus,ses-7,1,-0.0686128931723556,-0.0575167319037118,0.6890494025786127,-0.0337690385779362,
beetle-humanscale-eng,9500,Plaus,ses-9,1,-0.0618104926167344,-0.051389928062567,0.7607079748137813,-0.0337690385779362,
beetle-humanscale-eng,9500,Plaus,ses-5,2,-0.0450194900168302,-0.0138399231369834,0.7413595631370858,-0.0346471043570455,
beetle-humanscale-eng,9500,Plaus,ses-7,2,-0.064974647053627,-0.050785971282211,0.6890494025786127,-0.0346471043570455,
beetle-humanscale-eng,9500,Plaus,ses-9,2,-0.0603158461978149,-0.0484317170665577,0.7607079748137813,-0.0346471043570455,
beetle-humanscale-eng,9500,Plaus,ses-5,3,-0.0522489018009804,-0.0220425365381922,0.7413595631370858,-0.0378054870587283,
beetle-humanscale-eng,9500,Plaus,ses-7,3,-0.0655313610790582,-0.0454728979804869,0.6890494025786127,-0.0378054870587283,
beetle-humanscale-eng,9500,Plaus,ses-9,3,-0.0627475420894216,-0.0468693887089718,0.7607079748137813,-0.0378054870587283,
beetle-humanscale-eng,9500,Plaus,ses-5,4,-0.0517250570991969,-0.025716108145052,0.7413595631370858,-0.0367703868455717,
beetle-humanscale-eng,9500,Plaus,ses-7,4,-0.0624931938140296,-0.0424541073646084,0.6890494025786127,-0.0367703868455717,
beetle-humanscale-eng,9500,Plaus,ses-9,4,-0.060686331018878,-0.0462652999233,0.7607079748137813,-0.0367703868455717,
beetle-humanscale-eng,9500,Plaus,ses-5,5,-0.0516272173559117,-0.027268085987462,0.7413595631370858,-0.0373343837565865,
beetle-humanscale-eng,9500,Plaus,ses-7,5,-0.0590507721713166,-0.036563655795468,0.6890494025786127,-0.0373343837565865,
beetle-humanscale-eng,9500,Plaus,ses-9,5,-0.0583310943374312,-0.041836097428168,0.7607079748137813,-0.0373343837565865,
beetle-humanscale-eng,9500,Plaus,ses-5,6,-0.0519979921558654,-0.0253009016541948,0.7413595631370858,-0.0341295542504672,
beetle-humanscale-eng,9500,Plaus,ses-7,6,-0.0657742573522944,-0.0506275172947116,0.6890494025786127,-0.0341295542504672,
beetle-humanscale-eng,9500,Plaus,ses-9,6,-0.061365145633431,-0.0480384104740029,0.7607079748137813,-0.0341295542504672,
beetle-humanscale-eng,9500,Plaus,ses-5,7,-0.0460487527767169,-0.0211656988017071,0.7413595631370858,-0.0319708837204655,
beetle-humanscale-eng,9500,Plaus,ses-7,7,-0.0609615772505847,-0.0470069750364584,0.6890494025786127,-0.0319708837204655,
beetle-humanscale-eng,9500,Plaus,ses-9,7,-0.0555671497219062,-0.0426684147488652,0.7607079748137813,-0.0319708837204655,
beetle-humanscale-eng,9500,Plaus,ses-5,8,-0.038735099960836,-0.0146170038070711,0.7413595631370858,-0.0281533987463027,
beetle-humanscale-eng,9500,Plaus,ses-7,8,-0.0537553724337659,-0.0393554189082932,0.6890494025786127,-0.0281533987463027,
beetle-humanscale-eng,9500,Plaus,ses-9,8,-0.0466643216968249,-0.0324747283802627,0.7607079748137813,-0.0281533987463027,
beetle-humanscale-eng,9500,Plaus,ses-5,9,-0.0354574685607835,-0.0166235408726138,0.7413595631370858,-0.024388995834353,
beetle-humanscale-eng,9500,Plaus,ses-7,9,-0.0483694560019276,-0.0382552692937928,0.6890494025786127,-0.024388995834353,
beetle-humanscale-eng,9500,Plaus,ses-9,9,-0.0425354009989588,-0.0327902059370029,0.7607079748137813,-0.024388995834353,
beetle-humanscale-eng,9500,Plaus,ses-5,10,-0.035681182946811,-0.0173631147208265,0.7413595631370858,-0.0243713018136153,
beetle-humanscale-eng,9500,Plaus,ses-7,10,-0.0489866977107102,-0.0391787395311196,0.6890494025786127,-0.0243713018136153,
beetle-humanscale-eng,9500,Plaus,ses-9,10,-0.0407670707719072,-0.0305881235542273,0.7607079748137813,-0.0243713018136153,
beetle-humanscale-eng,9500,Plaus,ses-5,11,-0.0433946495681118,-0.0179600232829244,0.7413595631370858,-0.0301616701000338,
beetle-humanscale-eng,9500,Plaus,ses-7,11,-0.0530881526467923,-0.0323364863542399,0.6890494025786127,-0.0301616701000338,
beetle-humanscale-eng,9500,Plaus,ses-9,11,-0.0480517516669904,-0.0316414675461603,0.7607079748137813,-0.0301616701000338,
beetle-humanscale-eng,9500,Plaus,ses-5,12,-0.045847552871118,-0.0236035794669648,0.7413595631370858,-0.0294317917446029,
beetle-humanscale-eng,9500,Plaus,ses-7,12,-0.0531010956598107,-0.0335962109194137,0.6890494025786127,-0.0294317917446029,
beetle-humanscale-eng,9500,Plaus,ses-9,12,-0.0472165497055386,-0.0303186466040298,0.7607079748137813,-0.0294317917446029,
beetle-humanscale-eng,9500,Plaus,ses-5,13,-0.0488372438889261,-0.0288464822052154,0.7413595631370858,-0.0284851616351349,
beetle-humanscale-eng,9500,Plaus,ses-7,13,-0.0563054078450034,-0.0399843095451945,0.6890494025786127,-0.0284851616351349,
beetle-humanscale-eng,9500,Plaus,ses-9,13,-0.0521220057400564,-0.0382462280116676,0.7607079748137813,-0.0284851616351349,
