family,model_ref,acc_none,acc_localized_ablated,acc_random_ablated,drop_localized,drop_random,causal_selectivity,step,tokens,phenomenon
pico-decoder-small,pico-lm/pico-decoder-small@eb892260583a7bfbf95a1aecbf60ebc4ee0b8fe2,0.75,0.8,0.6875,-0.05,0.0625,-0.1125,116000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@62d95f269e32053c9fc3638cfe64f8b2f7b23654,0.7,0.75,0.6375,-0.05,0.0625,-0.1125,117000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@31ddb818fbb16fbd1caf8ec968855022dd6afc74,0.7,0.7,0.7250000000000001,0.0,-0.0250000000000001,0.0250000000000001,118000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@82d2ace20cd9a6db92a58205d7a22f5f6173e7b8,0.75,0.85,0.7125,-0.0999999999999999,0.0374999999999999,-0.1374999999999999,119000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@8e25d91566448034f3bb0406ab0045355c528ae7,0.7,0.75,0.725,-0.05,-0.025,-0.025,120000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@8a2f1db72ebb1ce87faaf75ea1db7910f308be65,0.7,0.7,0.7749999999999999,0.0,-0.0749999999999999,0.0749999999999999,121000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@e197ddf7837d73cb367f53e1dd174a4745892831,0.75,0.65,0.7124999999999999,0.0999999999999999,0.0375,0.0624999999999998,122000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@51a1f29ffaf81f8b5d071b1858b6ac094aca1b30,0.7,0.7,0.7125,0.0,-0.0125,0.0125,123000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@c2d4754b377c202474754e86b41f1321342ad24a,0.7,0.7,0.7,0.0,0.0,0.0,124000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@ef21ca419b33425716396ead8c1e60e01f301271,0.65,0.65,0.6749999999999999,0.0,-0.0249999999999999,0.0249999999999999,125000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@a8294defc7001e32644ce53dbcb87ef35587ff22,0.5416666666666666,0.5416666666666666,0.5833333333333334,0.0,-0.0416666666666667,0.0416666666666667,0,,Phon
pico-decoder-small,pico-lm/pico-decoder-small@5e3d06988f3cc3adbf36b55cd8b1ddb3ae9f9bde,0.5833333333333334,0.5833333333333334,0.5416666666666667,0.0,0.0416666666666666,-0.0416666666666666,1000,,Phon
pico-decoder-small,pico-lm/pico-decoder-small@9f1ca389bbb1cc08b42a32bfe58fb818b24b3490,0.4583333333333333,0.5,0.4895833333333332,-0.0416666666666666,-0.0312499999999999,-0.0104166666666667,2000,,Phon
pico-decoder-small,pico-lm/pico-decoder-small@f2269f20ce160cf71bea0a02ccf685e126dd2dc1,0.4583333333333333,0.4166666666666667,0.4687499999999999,0.0416666666666666,-0.0104166666666666,0.0520833333333332,3000,,Phon
pico-decoder-small,pico-lm/pico-decoder-small@10da1c98e1cd32fc61ab4ced31075c08cf699861,0.4583333333333333,0.4583333333333333,0.5208333333333333,0.0,-0.0624999999999999,0.0624999999999999,4000,,Phon
pico-decoder-small,pico-lm/pico-decoder-small@be2865b50166a683e659f4a1f99e058c77288911,0.4583333333333333,0.5,0.5625,-0.0416666666666666,-0.1041666666666666,0.0625,5000,,Phon
pico-decoder-small,pico-lm/pico-decoder-small@496ea4785860af671e895085f1bcdc3bff2f9d97,0.4583333333333333,0.375,0.3541666666666667,0.0833333333333333,0.1041666666666666,-0.0208333333333333,6000,,Phon
pico-decoder-small,pico-lm/pico-decoder-small@c5bddf28e9cfbede4fe480513c4a3487279f7d47,0.5,0.3333333333333333,0.5208333333333334,0.1666666666666666,-0.0208333333333333,0.1875,7000,,Phon
pico-decoder-small,pico-lm/pico-decoder-small@9fe9969ca88ccf3b71599f85000ce082bf854421,0.4583333333333333,0.4166666666666667,0.4375,0.0416666666666666,0.0208333333333332,0.0208333333333333,8000,,Phon
pico-decoder-small,pico-lm/pico-decoder-small@8335f55c1bf51378b17a73d527c39899546e2d5b,0.4583333333333333,0.4166666666666667,0.4479166666666667,0.0416666666666666,0.0104166666666666,0.03125,9000,,Phon
pico-decoder-small,pico-lm/pico-decoder-small@8ce4e4fa15c0cec038fcb9f29d30cc50bac60a3d,0.4166666666666667,0.5416666666666666,0.4687499999999999,-0.1249999999999999,-0.0520833333333332,-0.0729166666666666,10000,,Phon
pico-decoder-small,pico-lm/pico-decoder-small@3261da23d1d8811f9a32b69d6d6b9a17ca82fcd0,0.5,0.5,0.4791666666666666,0.0,0.0208333333333333,-0.0208333333333333,11000,,Phon
pico-decoder-small,pico-lm/pico-decoder-small@a6a20b8103a7cdacefa2bb78dee23c516ad6e78e,0.4583333333333333,0.4166666666666667,0.4583333333333333,0.0416666666666666,0.0,0.0416666666666666,12000,,Phon
