arch,task,session,step,n_seeds,rsa_mean,rsa_sd,rsa_min,rsa_max,t_vs_zero,p_vs_zero,p_equivalence_tost,ceiling,frac_of_ceiling_mean
mamba,Plaus,ses-7,1700,6,-0.005795601782326367,0.007733746602994338,-0.0147542568752358,0.0063477580176579,-1.8356261004941454,0.12585357910759878,1.6713533279657044e-05,0.8460574663445363,-0.006850127813854964
mamba,Plaus,ses-7,2560,6,-0.005920265654999534,0.004790082294044264,-0.0129459723179118,-0.0004878256447387,-3.0274281538969494,0.029167157935976486,1.5969857618069035e-06,0.8460574663445363,-0.006997474628500765
mamba,Plaus,ses-7,4000,6,-0.005668002414391583,0.004806018554048507,-0.0118687029034855,-0.0002377253436913,-2.8888181807843982,0.03423396105826067,1.5782103848429733e-06,0.8460574663445363,-0.006699311382335142
mamba,Plaus,ses-9,10,6,0.01130559527632175,0.0088456017707453,-0.0039096046856823,0.0203265713051248,3.130701605513806,0.025936893507387627,6.131893426445338e-05,0.8571028945001105,0.01319047613637512
mamba,Plaus,ses-9,20,6,0.0121927409688919,0.005747985658665557,0.0025167343652863,0.017709721727871,5.195906133601345,0.0034788784957951895,8.391459100871225e-06,0.8571028945001105,0.014225527701668883
mamba,Plaus,ses-9,30,6,0.0077574168174047164,0.007945314353189051,-0.0048745657085971,0.016709495809429,2.391562130842534,0.06226722557113791,2.3803848383950642e-05,0.8571028945001105,0.009050741593783893
mamba,Plaus,ses-9,40,6,0.003837988555799133,0.016765470727485604,-0.0099989081970167,0.0343073105717901,0.5607425972798276,0.5991695131931234,0.000543669148402641,0.8571028945001105,0.004477862086835642
mamba,Plaus,ses-9,50,6,-0.0008733951388353328,0.012996014359689844,-0.0115349480205535,0.0218759306814334,-0.16461758003358304,0.8756931181383452,0.0001234712797103191,0.8571028945001105,-0.0010190085046261857
mamba,Plaus,ses-9,60,6,-0.0006283795671402332,0.008426002753278662,-0.0089087217378309,0.0105557131113538,-0.18267372434522516,0.8622299072950462,1.4800954480255945e-05,0.8571028945001105,-0.0007331436764155651
mamba,Plaus,ses-9,80,6,-0.007847165644704734,0.006354554675451335,-0.0167833819979405,0.0002765846790486,-3.024846387879977,0.029253501629880167,8.048643523407374e-06,0.8571028945001105,-0.009155453440956408
mamba,Plaus,ses-9,100,6,-0.02571309113831127,0.007154019186176593,-0.02967336999579,-0.0111710872695204,-8.803995538653808,0.00031381303115329763,0.00020546789580408147,0.8571028945001105,-0.03000000502076003
mamba,Plaus,ses-9,160,6,-0.021509581666263485,0.004427743802322155,-0.0298258621038603,-0.0175962988652503,-11.899401143182054,7.385249280570018e-05,9.348954648063287e-06,0.8571028945001105,-0.02509568198204318
mamba,Plaus,ses-9,300,6,-0.011900881182911415,0.004817637257354578,-0.017011156088436,-0.0032027270393916,-6.050909362908335,0.0017775784311439492,3.381975817157641e-06,0.8571028945001105,-0.01388500874198119
mamba,Plaus,ses-9,450,6,-0.0024352827573612163,0.005579093762366284,-0.0103748961249358,0.0048950719770075,-1.0692059300331582,0.33385451729597754,2.3317312127117052e-06,0.8571028945001105,-0.002841295686886637
mamba,Plaus,ses-9,650,6,-0.0064954885569307,0.0024330454063425503,-0.0097055144804123,-0.0025987204865395,-6.5393899156550255,0.0012517853621447149,5.855348332630489e-08,0.8571028945001105,-0.007578423312546476
mamba,Plaus,ses-9,950,6,0.002127023655242567,0.006875919933949897,-0.0080429118552735,0.0090210560976011,0.7577346269622538,0.48277275551427856,6.342067972080161e-06,0.8571028945001105,0.002481643299645038
mamba,Plaus,ses-9,1280,6,-0.005902308964670501,0.005652678924072846,-0.0128667042077522,0.0044322158951701,-2.557662563519639,0.05079065255762543,3.6176683879898456e-06,0.8571028945001105,-0.006886348188233471
mamba,Plaus,ses-9,1700,6,-0.00015923087124356666,0.007153113310916806,-0.0072690404291761,0.0112936055148055,-0.05452652137500604,0.9586273338595216,6.3183652325484475e-06,0.8571028945001105,-0.00018577801132784087
mamba,Plaus,ses-9,2560,6,-0.0006972740792271834,0.005261245918669117,-0.0079571105639899,0.0046987302998363,-0.3246314145695013,0.758602075511345,1.4594626001473236e-06,0.8571028945001105,-0.000813524354778729
mamba,Plaus,ses-9,4000,6,-0.00025677378290318327,0.004523073244895949,-0.0059872644841899,0.0052406077933742,-0.1390569449979029,0.8948325136556262,6.591789924699864e-07,0.8571028945001105,-0.00029958338088794095
mamba,Sem,ses-5,10,6,0.00257396970203365,0.006643581453534679,-0.0052087309879567,0.0117612387564898,0.9490231176456196,0.3861885268020452,5.606915986698799e-06,0.8591956418414916,0.0029957899885489736
mamba,Sem,ses-5,20,6,-0.008957133559049866,0.007279924265200353,-0.0200279728957422,0.0024756435639281,-3.0138234929876435,0.02962538185276784,1.7875036254561193e-05,0.8591956418414916,-0.010425022105387169
mamba,Sem,ses-5,30,6,-0.013476098829497218,0.004817194638010815,-0.0224509524579524,-0.009257917577413,-6.852445943354411,0.0010110125627101514,4.164703887403721e-06,0.8591956418414916,-0.015684552124373266
mamba,Sem,ses-5,40,6,-0.015786657976932652,0.00489523836984304,-0.024768175719735,-0.0111841610196049,-7.899361351950397,0.0005230254966041685,6.223586138047581e-06,0.8591956418414916,-0.018373764027826676
mamba,Sem,ses-5,50,6,-0.015658356918143084,0.0062290269436847566,-0.0256736034646294,-0.0063278825247177,-6.157460066650596,0.0016435536047853217,1.9939266344297014e-05,0.8591956418414916,-0.018224437084646907
mamba,Sem,ses-5,60,6,-0.01458678347609555,0.004248698278861703,-0.0202749328215989,-0.0081319750900313,-8.409676131313308,0.0003897315241109511,2.6076525823955027e-06,0.8591956418414916,-0.016977254964692417
mamba,Sem,ses-5,80,6,-0.011085176985701167,0.012916186288246572,-0.0260848375639284,0.0064219116798353,-2.1022480411357782,0.08949759402107726,0.0003590372724894601,0.8591956418414916,-0.012901807744208986
mamba,Sem,ses-5,100,6,-0.006456824951065949,0.00893999248415374,-0.0174220386562396,0.0045146670897608,-1.7691207813224101,0.13710280388083268,3.64613977798584e-05,0.8591956418414916,-0.007514964737515668
mamba,Sem,ses-5,160,6,0.005235103590795584,0.008814167227376116,-0.0073736134652923,0.0181323684980649,1.4548546921407275,0.20546615445869862,2.9751454711790326e-05,0.8591956418414916,0.006093028567481236
mamba,Sem,ses-5,300,6,-0.0010859078572703499,0.00830175943145959,-0.0103098581057456,0.0111321674895196,-0.32040438896742673,0.7616190517247872,1.4404321493732292e-05,0.8591956418414916,-0.0012638656487397354
mamba,Sem,ses-5,450,6,-0.0028163090267616666,0.007274891973827464,-0.0109676353318156,0.0066619541781073,-0.9482642626693094,0.3865391924432109,8.990990109281972e-06,0.8591956418414916,-0.003277843705917252
mamba,Sem,ses-5,650,6,-0.011663350137654384,0.0011032799962510504,-0.0133415181175861,-0.0101665956365569,-25.894837779848842,1.6044398103478237e-06,2.1213463469602535e-09,0.8591956418414916,-0.013574731492651232
mamba,Sem,ses-5,950,6,-0.012797280914869334,0.005672726588696496,-0.0233528000424243,-0.0069976463175975,-5.525880341024926,0.0026596833471059633,8.513676637799301e-06,0.8591956418414916,-0.014894490022599806
mamba,Sem,ses-5,1280,6,-0.009164869936234351,0.004937215923153448,-0.0161374804023135,-0.0024280012725738,-4.546946143771125,0.006129602674139765,2.7093561765730725e-06,0.8591956418414916,-0.010666802169284196
mamba,Sem,ses-5,1700,6,-0.009824086795927917,0.00407963912359232,-0.0141709023065305,-0.0043097945295127,-5.898560904486956,0.001992253984887238,1.1408068499182802e-06,0.8591956418414916,-0.011434051009467655
mamba,Sem,ses-5,2560,6,-0.00216118075051315,0.005111206380743873,-0.008825625063618,0.0064958496817834,-1.0357222319619903,0.3478017261993763,1.4682440592183486e-06,0.8591956418414916,-0.002515353483266218
mamba,Sem,ses-5,4000,6,-0.004430976348516667,0.005780784604920481,-0.0092895159784438,0.006709643179704,-1.8775359848156346,0.11925348017232636,3.436219728850559e-06,0.8591956418414916,-0.005157121536394052
mamba,Sem,ses-7,10,6,0.00364726531478625,0.006865206013287418,-0.0036587457342005,0.0160715327262863,1.3013358900645349,0.24987754880478782,7.3777455771579794e-06,0.8546161144168992,0.004267723546582974
mamba,Sem,ses-7,20,6,-0.00999598168552715,0.006834878552349642,-0.0191123134519127,0.0016169691785448,-3.582368643453069,0.015835172080304157,1.4881798841333125e-05,0.8546161144168992,-0.011696458230661101
mamba,Sem,ses-7,30,6,-0.014440297281564568,0.00560313587606242,-0.0251155547618646,-0.0099331011956453,-6.312779282231023,0.0014689070154424333,1.0004519631838109e-05,0.8546161144168992,-0.016896823074085278
mamba,Sem,ses-7,40,6,-0.017182063588394317,0.003917967485936489,-0.0237318335378756,-0.0131871587320498,-10.742122968271735,0.00012115782148253996,2.544797389439204e-06,0.8546161144168992,-0.020105007732176407
mamba,Sem,ses-7,50,6,-0.01674385528228872,0.005611007628245518,-0.0240886854171568,-0.0072229485006175,-7.309543042171307,0.000750725973417848,1.3993085269955638e-05,0.8546161144168992,-0.019592253176401866
mamba,Sem,ses-7,60,6,-0.014089918004636902,0.004838896468333063,-0.0197617733803653,-0.0071593047174675,-7.132433986731572,0.0008408848316941907,4.629838191244551e-06,0.8546161144168992,-0.016486838671712137
mamba,Sem,ses-7,80,6,-0.00846647012984855,0.015833597154928266,-0.0252771017757721,0.0145232376646846,-1.3097801805693432,0.24721840037147383,0.000677978492425439,0.8546161144168992,-0.009906752268093125
mamba,Sem,ses-7,100,6,-0.002000193660664833,0.011450812765488672,-0.02138498304729,0.0128687738152844,-0.4278695281914652,0.6865489833876788,7.52882156730969e-05,0.8546161144168992,-0.002340458630398698
mamba,Sem,ses-7,160,6,0.005526680900618916,0.00744398824705638,-0.0048769797556839,0.0156879970820902,1.818588064409554,0.12864269144551224,1.3456770844885774e-05,0.8546161144168992,0.006466857817664422
mamba,Sem,ses-7,300,6,-0.0039117208613450175,0.0063120425104953755,-0.0109594897841663,0.0080537505250725,-1.5180062730191621,0.18946931310559512,5.015975689944996e-06,0.8546161144168992,-0.004577167216199717
mamba,Sem,ses-7,450,6,-0.002774637741619733,0.00536911665145304,-0.0130899101633047,0.00171576565286,-1.2658407572868249,0.2613450410218143,1.9978418993027188e-06,0.8546161144168992,-0.0032466480502919798
mamba,Sem,ses-7,650,6,-0.013700415785712934,0.00272662579617016,-0.0161456309802966,-0.0102366250691477,-12.30789644332781,6.268275230627505e-05,2.547706810076269e-07,0.8546161144168992,-0.016031075888453927
mamba,Sem,ses-7,950,6,-0.011664542326763333,0.0055229751895335705,-0.0226775431250426,-0.0073279739654068,-5.17333064211719,0.0035450018945702134,6.438643164679329e-06,0.8546161144168992,-0.013648867754760275
mamba,Sem,ses-7,1280,6,-0.0076107729834516335,0.004901820280505427,-0.0151732538043309,-0.0024464827189296,-3.803181122685687,0.01258746649806196,2.173152522454988e-06,0.8546161144168992,-0.008905487335263309
mamba,Sem,ses-7,1700,6,-0.008299037505633334,0.0032042125136963564,-0.0122459919027938,-0.0051572095906288,-6.344275592872909,0.0014362139026751304,2.852357974319915e-07,0.8546161144168992,-0.009710836673487872
mamba,Sem,ses-7,2560,6,0.00044708888133790007,0.005111794652564343,-0.0067702759487693,0.0066194413899838,0.21423779775664745,0.8388246051459803,1.233670646200348e-06,0.8546161144168992,0.0005231458590538594
mamba,Sem,ses-7,4000,6,-0.00211046959623555,0.005286352120979573,-0.0083018372456987,0.0061308479431383,-0.9779094373828433,0.3730306257652943,1.72611422929516e-06,0.8546161144168992,-0.0024694942684008645
mamba,Sem,ses-9,10,6,0.003814285930709817,0.006925882184021378,-0.0048822486710226,0.0124566824033832,1.3490056595058946,0.2352061188516988,7.842415178793255e-06,0.8812943730411821,0.004328049795152362
mamba,Sem,ses-9,20,6,-0.008345307953100333,0.007592537251135915,-0.0153199325887842,0.0038044227636099,-2.6923471766210785,0.04317728053797382,2.042133963068545e-05,0.8812943730411821,-0.009469376190729817
mamba,Sem,ses-9,30,6,-0.01747646674811082,0.0037643628750713984,-0.024460215091827,-0.014550628550807,-11.372024286786324,9.200065152178742e-05,2.1828859699149643e-06,0.8812943730411821,-0.019830453118409006
mamba,Sem,ses-9,40,6,-0.020549756724494165,0.00328044486556828,-0.0250988289020027,-0.0160062044999346,-15.344387842536774,2.1330135486895128e-05,1.8052628727537946e-06,0.8812943730411821,-0.023317698777062194
mamba,Sem,ses-9,50,6,-0.019362662625047312,0.005419466316367206,-0.0260398505701978,-0.0119725774515194,-8.75153395635774,0.0003228270123470741,1.763834867828703e-05,0.8812943730411821,-0.02197070946706534
mamba,Sem,ses-9,60,6,-0.017091795925255417,0.0036892208631698962,-0.0233774810158705,-0.0126613264427533,-11.348244075765013,9.293749371483558e-05,1.8635905537455243e-06,0.8812943730411821,-0.019393969198140713
mamba,Sem,ses-9,80,6,-0.011230659389100665,0.012328104364000732,-0.0237625566608264,0.0111016513288735,-2.23143673723462,0.07602769914696435,0.0002941371548884945,0.8812943730411821,-0.012743368995249296
mamba,Sem,ses-9,100,6,-0.00839842085222445,0.009815279163386374,-0.0240635653674324,0.0027890635412397,-2.0959002174730452,0.09022147894724078,7.138892514480338e-05,0.8812943730411821,-0.009529643112599335
mamba,Sem,ses-9,160,6,0.00426187221624395,0.009664404212682578,-0.007518442524148,0.0202299781657283,1.0801920169111454,0.3293831692941472,4.1914383655818214e-05,0.8812943730411821,0.0048359235535988115
mamba,Sem,ses-9,300,6,0.002889765553903783,0.009104127689776035,-0.0061530468061672,0.0187025410238901,0.7774990998077267,0.4720303720315622,2.716288139721295e-05,0.8812943730411821,0.003279001480438077
mamba,Sem,ses-9,450,6,0.005239039707218833,0.00607396672033535,-0.0022684800459467,0.0116485937732422,2.112783065126474,0.08830971251513779,4.792756554149125e-06,0.8812943730411821,0.005944710266491192
mamba,Sem,ses-9,650,6,-0.009110867386647995,0.005223370513083163,-0.0161607715663946,1.4755406253332258e-05,-4.272524063830799,0.007919695746973439,3.5566195744184453e-06,0.8812943730411821,-0.010338052375403346
mamba,Sem,ses-9,950,6,-0.009123574129579167,0.004584834108767361,-0.0170765653919984,-0.0034773109363326,-4.874353295616721,0.004575464203374837,1.868279698580608e-06,0.8812943730411821,-0.010352470648479712
mamba,Sem,ses-9,1280,6,-0.004057875532925067,0.005831574682667216,-0.0116600543108611,0.0043600101959117,-1.7044666383050748,0.1490162488207089,3.446313771591459e-06,0.8812943730411821,-0.004604449610772048
mamba,Sem,ses-9,1700,6,-0.007308928522816967,0.005044581729697437,-0.0124919062378406,0.0003442343648898,-3.5489851104958423,0.01640518518075843,2.4186231760737243e-06,0.8812943730411821,-0.008293402007770935
mamba,Sem,ses-9,2560,6,0.0003763080126942501,0.005370617089321671,-0.007861649982325,0.0081636130151134,0.171630671465001,0.8704579854667874,1.56505714081004e-06,0.8812943730411821,0.0004269946844159254
mamba,Sem,ses-9,4000,6,-0.0021629939463058334,0.00573534399325077,-0.0083658403384055,0.0087431405245555,-0.9237861741881729,0.3979884252381361,2.5988997864701034e-06,0.8812943730411821,-0.002454337633907437
pythia,Gram,ses-5,10,6,0.03162503360567705,0.008215784813463738,0.025090911492973,0.0468802520972601,9.428824779506396,0.00022649086213090435,0.0013811896884181186,0.8398150343230842,0.03765714152898889
pythia,Gram,ses-5,20,6,0.03819390341275267,0.009359789037434809,0.026377443957373,0.0486006167861822,9.99547898699535,0.00017131868595778038,0.013584392300253625,0.8398150343230842,0.04547894697257721
pythia,Gram,ses-5,30,6,0.0269712413777919,0.013897724194734258,0.009544303529431,0.0412756223332457,4.753712059566005,0.005087729537149297,0.004870092225655408,0.8398150343230842,0.032115692474511986
pythia,Gram,ses-5,40,6,0.015700046831049766,0.00740457827213552,0.0093636639927817,0.0301772732387933,5.193692639942978,0.003485297606442832,4.6499746185760726e-05,0.8398150343230842,0.01869464845161348
pythia,Gram,ses-5,50,6,0.028164750128913868,0.009462040556992719,0.0167705753182811,0.0413975865890086,7.291161576964567,0.0007595316114872491,0.0012034111583274366,0.8398150343230842,0.03353684916061962
pythia,Gram,ses-5,60,6,0.03817215752065215,0.011864275828712276,0.0197389528876327,0.0540064270683262,7.880995827866701,0.0005287548885573567,0.029255902231874298,0.8398150343230842,0.0454530533040767
pythia,Gram,ses-5,80,6,0.031332485300166614,0.013724226589181744,0.0164774477763301,0.0557769645973807,5.5921986466735145,0.0025236653880260254,0.010369406812106218,0.8398150343230842,0.037308793031338765
pythia,Gram,ses-5,100,6,0.04271433492593955,0.00802809435944485,0.0332545768339402,0.0510364243187745,13.032772235393773,4.743595935271511e-05,0.038420719224090655,0.8398150343230842,0.05086159830464165
pythia,Gram,ses-5,160,6,0.048527533449673615,0.008995998069768448,0.0336444144999161,0.0595156992217978,13.213397169015032,4.4355021427678504e-05,0.3525144196594891,0.8398150343230842,0.057783596942615166
pythia,Gram,ses-5,300,6,0.05560518961442835,0.005341873392997251,0.0510423277696212,0.0654010891444828,25.497485916571602,1.7325517478936855e-06,0.9749893873179083,0.8398150343230842,0.06621123383346879
pythia,Gram,ses-5,450,6,0.05214541143670212,0.01063811894746463,0.0384643722061703,0.0638508987838907,12.00678908350166,7.070047239400138e-05,0.6788776022081111,0.8398150343230842,0.062091543144060124
pythia,Gram,ses-5,650,6,0.04313570707492387,0.007614209542078402,0.0331601497526731,0.0494338711282198,13.876748655761885,3.491401030675583e-05,0.03913874483245271,0.8398150343230842,0.05136334229797699
pythia,Gram,ses-5,950,6,0.056308563349124714,0.00878874391470206,0.0453278349584711,0.0698667013025532,15.693624674148166,1.9097556055599698e-05,0.9304812788272504,0.8398150343230842,0.0670487679403252
pythia,Gram,ses-5,1280,6,0.055694677677129024,0.008773432813551302,0.04489871380891,0.0664527430355686,15.549619470160552,1.998253375105658e-05,0.9136382738461362,0.8398150343230842,0.06631779070497422
pythia,Gram,ses-5,1700,6,0.05687980300868351,0.005967004106139175,0.0473761506244709,0.0653948199739905,23.349488547854595,2.6817598147162392e-06,0.9815371289254335,0.8398150343230842,0.067728964931582
pythia,Gram,ses-5,2560,6,0.048542286306066246,0.003132305920726791,0.0442496241946614,0.0528865069527497,37.960478767784046,2.390131236659906e-07,0.15297770639297564,0.8398150343230842,0.05780116373505121
pythia,Gram,ses-5,4000,6,0.0466398437274905,0.004803926748896586,0.0415146385158045,0.0535451831825595,23.78134072126287,2.4486660811808344e-06,0.07366250929373608,0.8398150343230842,0.05553585232620132
pythia,Gram,ses-7,10,6,0.02655989189471542,0.0071408121193237105,0.0209297057572836,0.0404243351994539,9.110754026069657,0.00026671464226576133,0.00024067302170563564,0.8473571253286221,0.03134438963313722
pythia,Gram,ses-7,20,6,0.032187268771477304,0.004934636274010781,0.0264003934061375,0.0375413585773951,15.97734469694913,1.7487330470723344e-05,0.0001537340401271325,0.8473571253286221,0.03798548192887908
pythia,Gram,ses-7,30,6,0.02607333508795805,0.009999199129584002,0.0145056778813532,0.0420032248141255,6.3871482136148865,0.0013930810197887943,0.0010246715860965751,0.8473571253286221,0.030770184504964524
pythia,Gram,ses-7,40,6,0.01172087426190155,0.006396494394534849,0.0009690412855876,0.0193504460949232,4.488421236718208,0.006468218613100464,1.3346923644659451e-05,0.8473571253286221,0.013832272027400443
pythia,Gram,ses-7,50,6,0.02488472748502497,0.006345062171905763,0.0182153929764981,0.0337416072007514,9.606664690602278,0.0002071561949131562,9.911030766709211e-05,0.8473571253286221,0.029367461181581702
pythia,Gram,ses-7,60,6,0.035107358724155456,0.012097649573965861,0.0169833051308123,0.0507346147222791,7.108415115287334,0.0008540752180040226,0.014785768574388904,0.8473571253286221,0.04143159675507551
pythia,Gram,ses-7,80,6,0.02938891188492418,0.012079510305582073,0.0121886686409648,0.0468216049486542,5.959499714190736,0.0019029108616748177,0.004329451819085634,0.8473571253286221,0.03468302915789676
pythia,Gram,ses-7,100,6,0.037836359801356724,0.008155575168925788,0.0236125991088743,0.0476326088208949,11.3639778088005,9.231638251875296e-05,0.007348777281142177,0.8473571253286221,0.044652199964310225
pythia,Gram,ses-7,160,6,0.04595906382068036,0.009061453200186339,0.0349599059009844,0.0582883202870514,12.423642536095535,5.989281242613727e-05,0.16224836959481342,0.8473571253286221,0.054238127522508915
pythia,Gram,ses-7,300,6,0.05201783659434519,0.007096502646538038,0.0442145627171619,0.0645528597731712,17.954922801554826,9.84146253989029e-06,0.7414187187454335,0.8473571253286221,0.06138832735273409
pythia,Gram,ses-7,450,6,0.048790134221327996,0.009732837719671204,0.0351793593285378,0.0594488634155658,12.279145791428522,6.339965603636437e-05,0.38651012207760216,0.8473571253286221,0.0575791868185521
pythia,Gram,ses-7,650,6,0.03708563691400832,0.006780998360570531,0.0255131423978509,0.0428280091757327,13.39638831851915,4.1474435553663465e-05,0.002753547583771852,0.8473571253286221,0.04376624188959969
pythia,Gram,ses-7,950,6,0.050476651448852154,0.009569141683232854,0.0393034650784075,0.0621337390109158,12.920912247610651,4.947237372262009e-05,0.5461792670458442,0.8473571253286221,0.0595695131840383
pythia,Gram,ses-7,1280,6,0.04909254325179866,0.009013864831141985,0.0380123773485997,0.0607215959144051,13.340745994655148,4.232602886148155e-05,0.40751166813097867,0.8473571253286221,0.057936071798251054
pythia,Gram,ses-7,1700,6,0.04839082751829626,0.004559350739751412,0.0433706678810578,0.0552927431305691,25.997744507218886,1.5731331467319489e-06,0.2134114167745896,0.8473571253286221,0.057107949023889215
pythia,Gram,ses-7,2560,6,0.042267344368252746,0.003434792950355762,0.0383980665852233,0.04700307979763,30.142552398681225,7.538691104230263e-07,0.0013419727158951959,0.8473571253286221,0.04988138189297767
pythia,Gram,ses-7,4000,6,0.04104426822973075,0.004611383352630396,0.0346885873684297,0.0478755180782605,21.80202909641398,3.7677272055972584e-06,0.002536151258490723,0.8473571253286221,0.04843798087354604
pythia,Gram,ses-9,10,6,0.0021157765137956165,0.0075391648147590026,-0.0083359247040812,0.0106926242641102,0.6874200254142581,0.5223986104533072,9.965859240519129e-06,0.8562953703310558,0.002470848946640489
pythia,Gram,ses-9,20,6,0.005714105811959067,0.0059703823063618705,-0.0005422875756255,0.0154849084625096,2.3443462842667633,0.06602241783080579,4.6407325561458415e-06,0.8562953703310558,0.006673054660741552
pythia,Gram,ses-9,30,6,-0.0020885127273583166,0.0038845261466127516,-0.0056410426729851,0.0048929901882558,-1.3169664227378697,0.24497601876204697,3.7265184288989393e-07,0.8562953703310558,-0.0024390097152468173
pythia,Gram,ses-9,40,6,-0.009858405129122033,0.004811919605215574,-0.0182140945635552,-0.0064397484106357,-5.018384392335179,0.004040686994382581,2.596775884339791e-06,0.8562953703310558,-0.01151285580968473
pythia,Gram,ses-9,50,6,-0.0010057347960221999,0.009111407499968584,-0.0149291141462463,0.0119696263775099,-0.2703794190771299,0.79767390643397,2.2523870471816855e-05,0.8562953703310558,-0.0011745185491699771
pythia,Gram,ses-9,60,6,0.00056871460705525,0.010284929601292995,-0.0142358958041141,0.0128148672350314,0.1354467799543974,0.8975426497319672,3.889486520488921e-05,0.8562953703310558,0.0006641570499620672
pythia,Gram,ses-9,80,6,0.0024271954480787335,0.008453796698034395,-0.0102404216604687,0.0147493661864845,0.7032804982382944,0.5132698431378324,1.8037569616345676e-05,0.8562953703310558,0.002834530621297585
pythia,Gram,ses-9,100,6,0.005025078097599867,0.0060477756699271615,-0.0063627049146515,0.009506952517109,2.0352734506939023,0.09745393309290006,4.582475229805785e-06,0.8562953703310558,0.005868393397545874
pythia,Gram,ses-9,160,6,0.009676467540200248,0.005521211029213762,0.0002458750489292,0.0148770845756056,4.292972657752256,0.007767101867339341,5.01007272262958e-06,0.8562953703310558,0.011300385212241882
pythia,Gram,ses-9,300,6,0.009960422876720984,0.004195178692878962,0.00329992406827,0.0157425785110136,5.815712620710264,0.0021217607821549965,1.3326755632137555e-06,0.8562953703310558,0.011631994311577493
pythia,Gram,ses-9,450,6,0.008953319337054916,0.0061062841252300555,0.0003238166138655,0.0174862345641085,3.5915564081538776,0.015682280948814825,7.540131724650939e-06,0.8562953703310558,0.010455877314382113
pythia,Gram,ses-9,650,6,0.0039007325579099163,0.005047681340277115,-0.0029575282472034,0.0102189891908258,1.8929095847829762,0.11692249890524142,1.6581808546530764e-06,0.8562953703310558,0.004555358691711528
pythia,Gram,ses-9,950,6,0.012890625662872449,0.007056077288525777,0.0040531961730295,0.0215066101039757,4.4749304816445274,0.006549324117428381,2.50990168334891e-05,0.8562953703310558,0.015053947632449249
pythia,Gram,ses-9,1280,6,0.011976800469689283,0.006749703421086385,0.0009341507657923,0.0197894957754538,4.346420586453377,0.007384063480039373,1.7944987830841644e-05,0.8562953703310558,0.01398676307809405
pythia,Gram,ses-9,1700,6,0.01187093400972565,0.004376224332055495,0.006739190567532,0.0181571591560123,6.644479096075332,0.001164083966789219,2.0938744638040873e-06,0.8562953703310558,0.013863129967800925
pythia,Gram,ses-9,2560,6,0.007422293551498983,0.0023473812381147,0.004657973117561,0.0097466157421175,7.745155165730311,0.0005735256612517837,5.451904505502736e-08,0.8562953703310558,0.008667912742106057
pythia,Gram,ses-9,4000,6,0.0067124068332133,0.0019551599165791027,0.0048299414197737,0.0100745753752815,8.409527807889917,0.0003897639452009007,2.01562236873191e-08,0.8562953703310558,0.007838891889159916
pythia,Phon,ses-5,10,6,0.0014537887433928168,0.016496450708117096,-0.0172999193986023,0.0226877604515954,0.21586707820501883,0.8376213326104562,0.0004003562421451091,0.8557220149626009,0.0016989030525951284
pythia,Phon,ses-5,20,6,0.0006744706283020002,0.014192737393506197,-0.0104719052785559,0.0280823356842993,0.11640523177651323,0.9118623174202954,0.00018395535136953698,0.8557220149626009,0.0007881889404603871
pythia,Phon,ses-5,30,6,0.0011436048277181832,0.013758908495065385,-0.0111159029831284,0.0257344388842847,0.20359524131566667,0.8466965807363639,0.00016618370201578565,0.8557220149626009,0.0013364209494693953
pythia,Phon,ses-5,40,6,-0.015845671218056367,0.01090339363214305,-0.0285585595403476,-0.0014590095112509,-3.5597916048560454,0.01621814561531197,0.0002995833658274264,0.8557220149626009,-0.018517311628062878
pythia,Phon,ses-5,50,6,-0.011838071236456367,0.013436617675765058,-0.0321340137262215,0.0018297673889934,-2.1580754002056097,0.08338951433732514,0.0004715811009894809,0.8557220149626009,-0.013834015053327507
pythia,Phon,ses-5,60,6,-0.016476992601240085,0.007396420247368891,-0.0272614182657477,-0.0087948825379511,-5.4567240663494125,0.0028107793513962942,5.16723063233599e-05,0.8557220149626009,-0.019255076196631693
pythia,Phon,ses-5,80,6,-0.012891273779721718,0.005698609158087991,-0.019058617513148,-0.0058089568837191,-5.541184176497002,0.002627546936852664,8.815419464074064e-06,0.8557220149626009,-0.015064791549490667
pythia,Phon,ses-5,100,6,-0.01415163337339643,0.010695003199138993,-0.0256912182563346,4.784494194421704e-05,-3.241166004938954,0.022919551593584893,0.00021816769984096734,0.8557220149626009,-0.016537652562339328
pythia,Phon,ses-5,160,6,-0.013660109158267236,0.015363989195581983,-0.0293322715879658,0.0117396449707543,-2.177839156388881,0.08133440221992112,0.0010789177205659307,0.8557220149626009,-0.015963255495844927
pythia,Phon,ses-5,300,6,-0.017733115575932334,0.008286539461317901,-0.0245558065248969,-0.0023837228372889,-5.2418847353110385,0.00334861820439595,0.00010718703401818744,0.8557220149626009,-0.020722986280430514
pythia,Phon,ses-5,450,6,-0.03355752081833877,0.009973953498716817,-0.0414162464999521,-0.0141792116993376,-8.241346127022645,0.0004286798333495659,0.004970743610977468,0.8557220149626009,-0.039215446408499145
pythia,Phon,ses-5,650,6,-0.023176555111792632,0.010271785578635357,-0.0345217953242623,-0.0066988028103799,-5.526861282761247,0.00265760969241368,0.0006919250819770584,0.8557220149626009,-0.02708421041710088
pythia,Phon,ses-5,950,6,-0.0166434393998017,0.005967857913120389,-0.0222185057637079,-0.0080418077940286,-6.831250791815773,0.001025475387344851,1.864545162921997e-05,0.8557220149626009,-0.019449586558234214
