family,model_ref,dataset,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall,rsa_lo,rsa_hi
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-07,ds003604,1528,,Plaus,ses-7,60,-0.0526832382425286,-0.032414531433244,-0.0361856582128496,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-08,ds003604,1719,,Plaus,ses-7,60,-0.0533856363641665,-0.0321845516869371,-0.0369138298314027,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-09,ds003604,1908,,Plaus,ses-7,60,-0.0550778406403803,-0.0323678774725934,-0.0380610195041406,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-01,ds003604,191,,Plaus,ses-9,60,-0.0664752596800188,-0.0466905708013493,-0.0454181078396617,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-02,ds003604,382,,Plaus,ses-9,60,-0.0473306477428895,-0.0457519202491708,-0.0320989546904791,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-03,ds003604,573,,Plaus,ses-9,60,-0.05587963010877,-0.0513027514932173,-0.0376879912363906,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-04,ds003604,764,,Plaus,ses-9,60,-0.0564189194325085,-0.0458884848425786,-0.0378476779948453,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-05,ds003604,1146,,Plaus,ses-9,60,-0.0569370900697318,-0.0469623839406913,-0.038577127107466,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-06,ds003604,1337,,Plaus,ses-9,60,-0.0485944471606822,-0.0384098260126178,-0.0334173285682804,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-07,ds003604,1528,,Plaus,ses-9,60,-0.0391720180801189,-0.0324050124798536,-0.0267539195114862,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-08,ds003604,1719,,Plaus,ses-9,60,-0.0377319266450138,-0.0320289306169302,-0.0259874230709041,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-09,ds003604,1908,,Plaus,ses-9,60,-0.0397401083669508,-0.0321391328153732,-0.0273543417232756,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-01,ds003604,191,,Sem,ses-5,72,-0.0110915058642319,0.0058203576343376,-0.007478049422869,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-02,ds003604,382,,Sem,ses-5,72,-0.0089071042545409,0.0049984457991187,-0.0057336408098514,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-03,ds003604,573,,Sem,ses-5,72,0.0007598340753021,0.0077362345533046,0.0002762388639293,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-04,ds003604,764,,Sem,ses-5,72,0.0161488015278244,0.0147780829716588,0.0110317919694728,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-05,ds003604,1146,,Sem,ses-5,72,0.0076355443831362,0.0091625042566016,0.0050500874348067,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-06,ds003604,1337,,Sem,ses-5,72,0.0059104841106648,0.0147453157543852,0.0042336209035032,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-07,ds003604,1528,,Sem,ses-5,72,-0.0023103475141065,0.0121912360194799,-0.0014528571734822,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-08,ds003604,1719,,Sem,ses-5,72,0.0028552153050952,0.0149901652310045,0.0021609106694964,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-09,ds003604,1908,,Sem,ses-5,72,0.0002677675422821,0.0139503583866486,0.0003705643296613,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-01,ds003604,191,,Sem,ses-7,72,0.0356140381683259,0.0096014704836194,0.0239102805570102,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-02,ds003604,382,,Sem,ses-7,72,0.0286322833937999,0.0083347544581482,0.019000456314753,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-03,ds003604,573,,Sem,ses-7,72,0.0376216508527164,0.0110932446536907,0.0255211635107448,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-04,ds003604,764,,Sem,ses-7,72,0.0250320116968483,0.0163883626096732,0.0165026689819281,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-05,ds003604,1146,,Sem,ses-7,72,0.0240507078342573,0.0116030883208257,0.0159857164294748,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-06,ds003604,1337,,Sem,ses-7,72,0.0353467535380879,0.0174721565529079,0.0235654413543666,,
