dataset,family,model_ref,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall,repo,ceiling_lower,ceiling_upper,ceiling_n_stim,ceiling_n_subjects,frac_of_ceiling,seed_null_sd,params
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,1337,,Plaus,ses-7,60,0.0144312571795135,0.0030857627220679,0.0092931305950247,BrainAlign/gpt2-babylm-3,0.8460574663445363,0.8583435840524389,60,103,0.017057064979126044,0.0063089941228393,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-07,1528,,Plaus,ses-7,60,0.01165224880983,0.0031040942912235,0.0076937080223433,BrainAlign/gpt2-babylm-3,0.8460574663445363,0.8583435840524389,60,103,0.013772408226801118,0.0063089941228393,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-08,1719,,Plaus,ses-7,60,0.0134674560721609,0.0049490326710795,0.0086083937747714,BrainAlign/gpt2-babylm-3,0.8460574663445363,0.8583435840524389,60,103,0.01591789755174456,0.0063089941228393,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-09,1908,,Plaus,ses-7,60,0.013383357865854,0.0050979809864987,0.0086275561857859,BrainAlign/gpt2-babylm-3,0.8460574663445363,0.8583435840524389,60,103,0.01581849744046104,0.0063089941228393,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,191,,Plaus,ses-9,60,0.0212464276264274,0.0114743705443987,0.0140862883367985,BrainAlign/gpt2-babylm-3,0.8571028945001105,0.8668304036711462,60,89,0.024788654621005556,0.0059238995685712,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,382,,Plaus,ses-9,60,0.0109582276156949,0.0011726801061714,0.0075250788054152,BrainAlign/gpt2-babylm-3,0.8571028945001105,0.8668304036711462,60,89,0.012785194970186264,0.0059238995685712,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,573,,Plaus,ses-9,60,0.008381304236433,-0.0004757455801714,0.0055347430480369,BrainAlign/gpt2-babylm-3,0.8571028945001105,0.8668304036711462,60,89,0.009778644186380029,0.0059238995685712,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,764,,Plaus,ses-9,60,0.0137784735804425,0.0016837520316063,0.0089916419950624,BrainAlign/gpt2-babylm-3,0.8571028945001105,0.8668304036711462,60,89,0.016075635339533583,0.0059238995685712,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,1146,,Plaus,ses-9,60,0.0191227044647514,0.0037526823978249,0.0125034731869963,BrainAlign/gpt2-babylm-3,0.8571028945001105,0.8668304036711462,60,89,0.022310862076722268,0.0059238995685712,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,1337,,Plaus,ses-9,60,0.0192830065266728,0.0033346631872361,0.0128573390437318,BrainAlign/gpt2-babylm-3,0.8571028945001105,0.8668304036711462,60,89,0.02249788986877621,0.0059238995685712,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-07,1528,,Plaus,ses-9,60,0.0174732461066371,0.0033326393341586,0.0117714690862404,BrainAlign/gpt2-babylm-3,0.8571028945001105,0.8668304036711462,60,89,0.020386404268099047,0.0059238995685712,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-08,1719,,Plaus,ses-9,60,0.0194503135264207,0.0051601100628978,0.0127628044827266,BrainAlign/gpt2-babylm-3,0.8571028945001105,0.8668304036711462,60,89,0.022693090469335934,0.0059238995685712,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-09,1908,,Plaus,ses-9,60,0.0191161799397137,0.0052945546683628,0.0126363325700306,BrainAlign/gpt2-babylm-3,0.8571028945001105,0.8668304036711462,60,89,0.022303249775936018,0.0059238995685712,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,191,,Sem,ses-5,72,-0.020324363037307,-0.0204835760137204,-0.0136484048889991,BrainAlign/gpt2-babylm-3,0.8591956418414916,0.8653112906283371,72,89,-0.02365510489991118,0.0077235660279985,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,382,,Sem,ses-5,72,-0.0229102945137911,-0.0166889447778045,-0.015406901071574,BrainAlign/gpt2-babylm-3,0.8591956418414916,0.8653112906283371,72,89,-0.026664816949825382,0.0077235660279985,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,573,,Sem,ses-5,72,-0.0094193338026419,-0.0106228400623348,-0.0066358577645477,BrainAlign/gpt2-babylm-3,0.8591956418414916,0.8653112906283371,72,89,-0.010962967389422143,0.0077235660279985,134601216
