acc_none,acc_localized_ablated,acc_random_ablated,drop_localized,drop_random,causal_selectivity,family,step,tokens,phenomenon
0.65,0.65,0.6625000000000001,0.0,-0.012500000000000067,0.012500000000000067,beetle-fineweb3-eng,2048,,Plaus
0.6,0.6,0.6000000000000001,0.0,-1.1102230246251565e-16,1.1102230246251565e-16,beetle-fineweb3-eng,4096,,Plaus
0.7,0.7,0.725,0.0,-0.025000000000000022,0.025000000000000022,beetle-fineweb3-eng,8192,,Plaus
0.8,0.8,0.8,0.0,0.0,0.0,beetle-fineweb3-eng,16384,,Plaus
0.75,0.8,0.8,-0.050000000000000044,-0.050000000000000044,0.0,beetle-fineweb3-eng,32768,,Plaus
0.8,0.75,0.7875000000000001,0.050000000000000044,0.012499999999999956,0.03750000000000009,beetle-fineweb3-eng,65536,,Plaus
0.5416666666666666,0.4583333333333333,0.47916666666666663,0.08333333333333331,0.0625,0.020833333333333315,beetle-fineweb3-eng,0,,Sem
0.5416666666666666,0.4583333333333333,0.47916666666666663,0.08333333333333331,0.0625,0.020833333333333315,beetle-fineweb3-eng,1,,Sem
0.5416666666666666,0.4583333333333333,0.47916666666666663,0.08333333333333331,0.0625,0.020833333333333315,beetle-fineweb3-eng,2,,Sem
0.5416666666666666,0.4583333333333333,0.47916666666666663,0.08333333333333331,0.0625,0.020833333333333315,beetle-fineweb3-eng,4,,Sem
0.5416666666666666,0.4583333333333333,0.47916666666666663,0.08333333333333331,0.0625,0.020833333333333315,beetle-fineweb3-eng,6,,Sem
0.5,0.4583333333333333,0.47916666666666663,0.041666666666666685,0.02083333333333337,0.020833333333333315,beetle-fineweb3-eng,8,,Sem
0.4583333333333333,0.4583333333333333,0.5416666666666666,0.0,-0.08333333333333331,0.08333333333333331,beetle-fineweb3-eng,16,,Sem
0.4583333333333333,0.4583333333333333,0.5208333333333334,0.0,-0.06250000000000006,0.06250000000000006,beetle-fineweb3-eng,32,,Sem
0.5416666666666666,0.5416666666666666,0.5416666666666666,0.0,0.0,0.0,beetle-fineweb3-eng,64,,Sem
0.6666666666666666,0.5,0.6979166666666666,0.16666666666666663,-0.03125,0.19791666666666663,beetle-fineweb3-eng,128,,Sem
0.5416666666666666,0.5416666666666666,0.5729166666666667,0.0,-0.03125000000000011,0.03125000000000011,beetle-fineweb3-eng,256,,Sem
0.4166666666666667,0.5,0.46875000000000006,-0.08333333333333331,-0.05208333333333337,-0.031249999999999944,beetle-fineweb3-eng,512,,Sem
0.4583333333333333,0.5416666666666666,0.53125,-0.08333333333333331,-0.07291666666666669,-0.01041666666666663,beetle-fineweb3-eng,1024,,Sem
0.5833333333333334,0.5416666666666666,0.5520833333333334,0.04166666666666674,0.03125,0.01041666666666674,beetle-fineweb3-eng,2048,,Sem
0.5833333333333334,0.5833333333333334,0.5520833333333333,0.0,0.03125000000000011,-0.03125000000000011,beetle-fineweb3-eng,4096,,Sem
0.625,0.625,0.6041666666666667,0.0,0.02083333333333326,-0.02083333333333326,beetle-fineweb3-eng,8192,,Sem
0.7083333333333334,0.6666666666666666,0.6354166666666666,0.04166666666666674,0.07291666666666674,-0.03125,beetle-fineweb3-eng,16384,,Sem
0.5416666666666666,0.5,0.5520833333333333,0.04166666666666663,-0.01041666666666663,0.05208333333333326,beetle-fineweb3-eng,32768,,Sem
0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0,0.0,0.0,beetle-fineweb3-eng,65536,,Sem
