acc_none,acc_localized_ablated,acc_random_ablated,drop_localized,drop_random,causal_selectivity,family,step,tokens,phenomenon
0.95,0.9,0.9125,0.04999999999999993,0.03749999999999998,0.012499999999999956,pico-decoder-large,45000,,Plaus
0.95,1.0,0.9125000000000001,-0.050000000000000044,0.03749999999999987,-0.08749999999999991,pico-decoder-large,55000,,Plaus
0.9,0.85,0.8875,0.050000000000000044,0.012500000000000067,0.03749999999999998,pico-decoder-large,68000,,Plaus
0.95,0.9,0.8624999999999999,0.04999999999999993,0.08750000000000002,-0.03750000000000009,pico-decoder-large,83000,,Plaus
0.9,0.85,0.9374999999999999,0.050000000000000044,-0.03749999999999987,0.08749999999999991,pico-decoder-large,102000,,Plaus
0.95,1.0,0.9375,-0.050000000000000044,0.012499999999999956,-0.0625,pico-decoder-large,125000,,Plaus
0.4583333333333333,0.4166666666666667,0.40625,0.04166666666666663,0.052083333333333315,-0.010416666666666685,pico-decoder-large,0,,Sem
0.625,0.5833333333333334,0.5833333333333334,0.04166666666666663,0.04166666666666663,0.0,pico-decoder-large,1000,,Sem
0.5,0.5,0.46874999999999994,0.0,0.031250000000000056,-0.031250000000000056,pico-decoder-large,2000,,Sem
0.625,0.625,0.6458333333333333,0.0,-0.02083333333333326,0.02083333333333326,pico-decoder-large,3000,,Sem
0.7083333333333334,0.7083333333333334,0.6979166666666667,0.0,0.01041666666666663,-0.01041666666666663,pico-decoder-large,4000,,Sem
0.5833333333333334,0.625,0.59375,-0.04166666666666663,-0.01041666666666663,-0.03125,pico-decoder-large,5000,,Sem
0.5833333333333334,0.5416666666666666,0.625,0.04166666666666674,-0.04166666666666663,0.08333333333333337,pico-decoder-large,7000,,Sem
0.625,0.5833333333333334,0.59375,0.04166666666666663,0.03125,0.01041666666666663,pico-decoder-large,8000,,Sem
0.7916666666666666,0.75,0.7291666666666666,0.04166666666666663,0.0625,-0.02083333333333337,pico-decoder-large,10000,,Sem
0.75,0.75,0.7708333333333333,0.0,-0.02083333333333326,0.02083333333333326,pico-decoder-large,13000,,Sem
0.75,0.7083333333333334,0.6666666666666667,0.04166666666666663,0.08333333333333326,-0.04166666666666663,pico-decoder-large,16000,,Sem
0.8333333333333334,0.8333333333333334,0.71875,0.0,0.11458333333333337,-0.11458333333333337,pico-decoder-large,20000,,Sem
0.7083333333333334,0.7916666666666666,0.75,-0.08333333333333326,-0.04166666666666663,-0.04166666666666663,pico-decoder-large,24000,,Sem
0.7916666666666666,0.75,0.78125,0.04166666666666663,0.01041666666666663,0.03125,pico-decoder-large,30000,,Sem
0.75,0.7083333333333334,0.7708333333333334,0.04166666666666663,-0.02083333333333337,0.0625,pico-decoder-large,37000,,Sem
0.75,0.75,0.6875,0.0,0.0625,-0.0625,pico-decoder-large,45000,,Sem
0.7083333333333334,0.7083333333333334,0.7395833333333334,0.0,-0.03125,0.03125,pico-decoder-large,55000,,Sem
0.75,0.6666666666666666,0.6979166666666666,0.08333333333333337,0.05208333333333337,0.03125,pico-decoder-large,68000,,Sem
0.7083333333333334,0.75,0.6770833333333333,-0.04166666666666663,0.03125000000000011,-0.07291666666666674,pico-decoder-large,83000,,Sem
0.7083333333333334,0.7083333333333334,0.71875,0.0,-0.01041666666666663,0.01041666666666663,pico-decoder-large,102000,,Sem
0.6666666666666666,0.625,0.6875,0.04166666666666663,-0.02083333333333337,0.0625,pico-decoder-large,125000,,Sem
