dataset,family,model_ref,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall,rsa_lo,rsa_hi
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@6dc96c3465c47b8b192056175e156d703a132e5e,68000,,Sem,ses-7,72,-0.0576170473068148,-0.0367937212180557,-0.038068287962171814,-0.09476196327539838,-0.018829868951112053
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@46310457a1f616890732dc9d54ca3b6f35263f47,83000,,Sem,ses-7,72,-0.0393590002306444,-0.029392642310220603,-0.025852527646855254,-0.07531158524648032,-0.002494379042469608
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@1ca25b1c86203affda1776487d77204c79b5c4f7,102000,,Sem,ses-7,72,-0.03249158925494975,-0.0383112651214782,-0.02192577075849312,-0.07209974654459683,0.007197444270007516
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@dc35be996509151e2b2a2066a545a54a6e4900cb,125000,,Sem,ses-7,72,-0.055333623576407004,-0.04225666707486232,-0.036848794440922546,-0.09258303382118169,-0.013382368609113873
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@daa12d1eb44fa1ea4cc31aa35a8cb029917302e9,0,,Sem,ses-9,72,-0.0049261239609850035,-0.011661021892041884,-0.003063127624192644,-0.045140345219844044,0.03372805047591569
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@70ace66cdec9f20ba70c65109b42b9c263e0139b,1000,,Sem,ses-9,72,0.004286586725248784,-0.029356434009865602,0.002718900924573315,-0.03671385002074185,0.045198493040874414
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@b7e416710019991ae8f34506fbea7a6ac31a8252,2000,,Sem,ses-9,72,0.0033985524373726047,0.005492991155365655,0.002561487647345259,-0.03220129002910353,0.04272260008077651
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@d43df3f024539a5db7dfcab339e807d4842bcffd,3000,,Sem,ses-9,72,-0.013823945812439528,-0.011719831761343252,-0.009240220623589328,-0.04857469104574936,0.02823618691506854
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@23e4297bb64e81b073da327cba679d797ca4fe1d,4000,,Sem,ses-9,72,-0.04360181730294047,-0.0045728920391517784,-0.029221294280140506,-0.08482950488452677,-0.0035146375593393805
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@cab5aa27e02bdec8e8bf68239ae1e6758956e134,5000,,Sem,ses-9,72,-0.05363612881450256,-0.03225893322971847,-0.03606540307292767,-0.09201519968498238,-0.013865757859872617
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@e556a1a2b5a081ce269a811dfdfa329e230c674f,7000,,Sem,ses-9,72,-0.03485902315279756,-0.016625726936522187,-0.02333452771423059,-0.07209060166256301,0.0033563413350045208
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@1eb202826693ab699be3043f3579cbde8211a5ef,8000,,Sem,ses-9,72,-0.06881969049139465,-0.03339700906710237,-0.04536136147172227,-0.10938581416155552,-0.029760331684091527
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@94cc0caf8c3cb477f0dc32aa92a7b8e182f710bf,10000,,Sem,ses-9,72,-0.045064235224645775,-0.025941688124011455,-0.02975233440215111,-0.08128011824515277,-0.005813536323627666
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@10d61c2f23ed2b432c011ff4735614817452abfc,13000,,Sem,ses-9,72,-0.022060727188430634,-0.03505311883870323,-0.014701297587656837,-0.0589106941303701,0.01700366750897886
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@609cb555fe8ab89fe8deccc19ae52176c053de3c,16000,,Sem,ses-9,72,0.01174536661613445,-0.009562184198436699,0.007972339363425607,-0.025562577633147083,0.048811058326823316
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@2e9b09372c42b65faa9486c0d7b8191ff5b5c4de,20000,,Sem,ses-9,72,-0.04021862463049548,-0.040802014243849424,-0.026862545133816595,-0.08161289344975649,-0.0016264222471670004
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@020ad4d5ea0fe4c387769324ee38ad1d15bb3f85,24000,,Sem,ses-9,72,0.03213107313680991,0.0006486028359549093,0.020897378180804768,-0.005221679403180165,0.07036999789703166
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@dab022094801d1fd4c0c4deb04d7c0815ea0d9b4,30000,,Sem,ses-9,72,-0.014480622114027886,-0.005410339020004375,-0.009458884203240753,-0.0519812431110338,0.025430975985439728
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@22fe7c47349efbd4d073c95fe64e3b50251cb0fb,37000,,Sem,ses-9,72,0.005379342663359308,-0.022475626951574932,0.004011894808730617,-0.030486344930205623,0.04581206379909339
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@5a81c54569b9cadfac8813c3db918fae371226c7,45000,,Sem,ses-9,72,0.014995468154320336,-0.00579824150871652,0.010341501061161489,-0.023046754542457044,0.055832850110552945
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@ea63999d87b948bca4d4e9938706f51ccc88c365,55000,,Sem,ses-9,72,-0.010974822241567688,-0.017904341420954286,-0.007410061587179086,-0.05051341760774159,0.027626147908177315
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@6dc96c3465c47b8b192056175e156d703a132e5e,68000,,Sem,ses-9,72,-0.04970884805280683,-0.036609206170679656,-0.03268867390032738,-0.08726385158063496,-0.011094511432941415
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@46310457a1f616890732dc9d54ca3b6f35263f47,83000,,Sem,ses-9,72,-0.02116395377351765,-0.027771413052453755,-0.01374518036682806,-0.059928843884939964,0.016197094162444844
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@1ca25b1c86203affda1776487d77204c79b5c4f7,102000,,Sem,ses-9,72,-0.025125053469304257,-0.03821193297114689,-0.016685807386173968,-0.06218809502967807,0.011763859807900342
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@dc35be996509151e2b2a2066a545a54a6e4900cb,125000,,Sem,ses-9,72,-0.04495006389440156,-0.041606059804063025,-0.029798272128968635,-0.08298443618548977,-0.0028143548260877492
