family,model_ref,accuracy,alignment,tokens,task
polypythia-160m-seed2,EleutherAI/pythia-160m-seed2@step86000,0.4583333333333333,0.0075797982240413,180355072000.0,Phon
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step0,0.3333333333333333,0.0129919676480357,0.0,Phon
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step1,0.3333333333333333,0.0129919676480357,2097152.0,Phon
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step14000,0.4166666666666667,-0.0086712520243185,29360128000.0,Phon
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step143000,0.5,-0.0035762183175309,299892736000.0,Phon
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step16,0.2916666666666667,0.0137050280029519,33554432.0,Phon
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step256,0.5833333333333334,-0.0107045723493284,536870912.0,Phon
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step28000,0.4583333333333333,-0.023511752601793,58720256000.0,Phon
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step4,0.2916666666666667,0.0132871232019638,8388608.0,Phon
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step5000,0.4166666666666667,-0.0102534711779413,10485760000.0,Phon
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step51000,0.5,-0.0045930789747685,106954752000.0,Phon
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step86000,0.5,-0.008899514439006,180355072000.0,Phon
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step0,0.5,0.00106246207031,0.0,Phon
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step1,0.5,0.00106246207031,2097152.0,Phon
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step14000,0.375,-0.0090481991289442,29360128000.0,Phon
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step143000,0.5,-0.0078964371359011,299892736000.0,Phon
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step16,0.5,0.0074611043841774,33554432.0,Phon
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step256,0.4166666666666667,-0.0177619969978656,536870912.0,Phon
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step28000,0.4166666666666667,0.0039748864034751,58720256000.0,Phon
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step4,0.5,0.0029651417522372,8388608.0,Phon
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step5000,0.4166666666666667,-0.0179632956257236,10485760000.0,Phon
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step51000,0.375,-0.0157169670139442,106954752000.0,Phon
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step86000,0.4583333333333333,-0.0010802649006831,180355072000.0,Phon
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step0,0.375,0.0014011331255645,0.0,Phon
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step1,0.375,0.0014011331255645,2097152.0,Phon
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step14000,0.5,-0.0061770359889469,29360128000.0,Phon
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step143000,0.375,-0.0094406521177172,299892736000.0,Phon
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step16,0.4166666666666667,-0.0142930047963884,33554432.0,Phon
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step256,0.4166666666666667,-0.0016195909406098,536870912.0,Phon
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step28000,0.3333333333333333,-0.0057507607125272,58720256000.0,Phon
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step4,0.375,-0.000554061085305,8388608.0,Phon
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step5000,0.4166666666666667,-0.0092105840527378,10485760000.0,Phon
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step51000,0.4166666666666667,-0.0079192686232894,106954752000.0,Phon
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step86000,0.4166666666666667,-0.0053670370296631,180355072000.0,Phon
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step0,0.7083333333333334,-0.0017453145521796,0.0,Phon
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step1,0.7083333333333334,-0.0017453145521796,2097152.0,Phon
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step14000,0.4166666666666667,-0.0104030869587107,29360128000.0,Phon
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step143000,0.5,-0.0087827009858218,299892736000.0,Phon
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step16,0.5,-0.0083058246236187,33554432.0,Phon
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step256,0.5416666666666666,-0.0109122760293432,536870912.0,Phon
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step28000,0.4583333333333333,-0.0036552383938482,58720256000.0,Phon
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step4,0.6666666666666666,-0.0047290433877823,8388608.0,Phon
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step5000,0.4166666666666667,-0.0113281296518422,10485760000.0,Phon
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step51000,0.5,-0.0076582565797517,106954752000.0,Phon
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step86000,0.4166666666666667,-0.019952691315592,180355072000.0,Phon
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step0,0.3333333333333333,0.0071775815969156,0.0,Phon
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step1,0.3333333333333333,0.0071775815969156,2097152.0,Phon
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step14000,0.5,-0.0001900927209449,29360128000.0,Phon
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step143000,0.4583333333333333,0.0040168856184724,299892736000.0,Phon
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step16,0.375,0.0058912881173707,33554432.0,Phon
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step256,0.4166666666666667,-0.0065487445997764,536870912.0,Phon
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step28000,0.4583333333333333,-0.0013040218130699,58720256000.0,Phon
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step4,0.3333333333333333,0.0072495239935861,8388608.0,Phon
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step5000,0.4583333333333333,-0.0001311736189251,10485760000.0,Phon
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step51000,0.4166666666666667,0.0040113369207589,106954752000.0,Phon
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step86000,0.4166666666666667,0.0088475187530633,180355072000.0,Phon
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step0,0.5416666666666666,-0.0302633736774606,0.0,Phon
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step1,0.5416666666666666,-0.0302633736774606,2097152.0,Phon
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step14000,0.5,-0.0039657994647875,29360128000.0,Phon
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step143000,0.4583333333333333,-0.006743653266479,299892736000.0,Phon
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step16,0.4583333333333333,-0.0248787259282672,33554432.0,Phon
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step256,0.4583333333333333,-0.0100936275308721,536870912.0,Phon
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step28000,0.4166666666666667,-0.0079683165336293,58720256000.0,Phon
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step4,0.5416666666666666,-0.030210191551362,8388608.0,Phon
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step5000,0.4166666666666667,-0.0069046275409531,10485760000.0,Phon
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step51000,0.625,-0.0065577275782323,106954752000.0,Phon
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step86000,0.625,-0.016197638164145,180355072000.0,Phon
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step0,0.4583333333333333,0.0002563019743294,0.0,Phon
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step1,0.4583333333333333,0.0002563019743294,2097152.0,Phon
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step14000,0.5,0.002590303794709,29360128000.0,Phon
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step143000,0.4166666666666667,-0.0195347977729701,299892736000.0,Phon
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step16,0.4166666666666667,-0.0006240011695861,33554432.0,Phon
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step256,0.4583333333333333,-0.0258329967770543,536870912.0,Phon
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step28000,0.4166666666666667,0.0139781205128636,58720256000.0,Phon
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step4,0.4583333333333333,0.0001278344354453,8388608.0,Phon
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step5000,0.5416666666666666,-0.0104747917319943,10485760000.0,Phon
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step51000,0.4166666666666667,0.0125554074948665,106954752000.0,Phon
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step86000,0.4166666666666667,-0.0129864714095175,180355072000.0,Phon
pythia-1.4b-full,EleutherAI/pythia-1.4b@step0,0.5416666666666666,-0.0459401169446969,0.0,Phon
pythia-1.4b-full,EleutherAI/pythia-1.4b@step1,0.5416666666666666,-0.0459401169446969,2097152.0,Phon
pythia-1.4b-full,EleutherAI/pythia-1.4b@step14000,0.4583333333333333,-0.009000085902531,29360128000.0,Phon
pythia-1.4b-full,EleutherAI/pythia-1.4b@step143000,0.4583333333333333,-0.0050135734395012,299892736000.0,Phon
pythia-1.4b-full,EleutherAI/pythia-1.4b@step16,0.5833333333333334,-0.0301087553495039,33554432.0,Phon
pythia-1.4b-full,EleutherAI/pythia-1.4b@step256,0.4583333333333333,-0.0286992510298886,536870912.0,Phon
pythia-1.4b-full,EleutherAI/pythia-1.4b@step28000,0.4166666666666667,-0.001865398680488,58720256000.0,Phon
pythia-1.4b-full,EleutherAI/pythia-1.4b@step4,0.5,-0.045812963760171,8388608.0,Phon
pythia-1.4b-full,EleutherAI/pythia-1.4b@step5000,0.4583333333333333,-0.0106840749368201,10485760000.0,Phon
pythia-1.4b-full,EleutherAI/pythia-1.4b@step51000,0.4583333333333333,-0.0002601544913958,106954752000.0,Phon
pythia-1.4b-full,EleutherAI/pythia-1.4b@step86000,0.2916666666666667,-0.0013903897698206,180355072000.0,Phon
pythia-160m-full,EleutherAI/pythia-160m@step0,0.5,-0.0061243310259395,0.0,Phon
pythia-160m-full,EleutherAI/pythia-160m@step1,0.5,-0.0061243310259395,2097152.0,Phon
pythia-160m-full,EleutherAI/pythia-160m@step14000,0.4583333333333333,-0.0004225614528422,29360128000.0,Phon
pythia-160m-full,EleutherAI/pythia-160m@step143000,0.3333333333333333,-0.0152045899093853,299892736000.0,Phon
pythia-160m-full,EleutherAI/pythia-160m@step16,0.5416666666666666,-0.0039227216025012,33554432.0,Phon
pythia-160m-full,EleutherAI/pythia-160m@step256,0.4583333333333333,-0.0266601566003033,536870912.0,Phon
pythia-160m-full,EleutherAI/pythia-160m@step28000,0.5,-0.0124549601129083,58720256000.0,Phon
pythia-160m-full,EleutherAI/pythia-160m@step4,0.5,-0.0054396925360336,8388608.0,Phon
pythia-160m-full,EleutherAI/pythia-160m@step5000,0.5,-0.0051259163631815,10485760000.0,Phon
pythia-160m-full,EleutherAI/pythia-160m@step51000,0.375,-0.0287480586819049,106954752000.0,Phon
pythia-160m-full,EleutherAI/pythia-160m@step86000,0.4583333333333333,-0.0213971329801782,180355072000.0,Phon
pythia-1b-full,EleutherAI/pythia-1b@step0,0.5416666666666666,-0.026045811994822,0.0,Phon
pythia-1b-full,EleutherAI/pythia-1b@step1,0.5416666666666666,-0.026045811994822,2097152.0,Phon
pythia-1b-full,EleutherAI/pythia-1b@step14000,0.4166666666666667,-0.0099660419771796,29360128000.0,Phon
pythia-1b-full,EleutherAI/pythia-1b@step143000,0.4583333333333333,-0.003406424670219,299892736000.0,Phon
pythia-1b-full,EleutherAI/pythia-1b@step16,0.4166666666666667,-0.014336443884549,33554432.0,Phon
pythia-1b-full,EleutherAI/pythia-1b@step256,0.4583333333333333,-0.0376507908577606,536870912.0,Phon
pythia-1b-full,EleutherAI/pythia-1b@step28000,0.3333333333333333,-0.0127470454864447,58720256000.0,Phon
pythia-1b-full,EleutherAI/pythia-1b@step4,0.5416666666666666,-0.0259044045211044,8388608.0,Phon
pythia-1b-full,EleutherAI/pythia-1b@step5000,0.375,-0.0007996987519932,10485760000.0,Phon
pythia-1b-full,EleutherAI/pythia-1b@step51000,0.4583333333333333,-0.0091135261575973,106954752000.0,Phon
pythia-1b-full,EleutherAI/pythia-1b@step86000,0.5833333333333334,0.0132977671487303,180355072000.0,Phon
pythia-2.8b-full,EleutherAI/pythia-2.8b@step143000,0.4583333333333333,0.0062809660386679,299892736000.0,Phon
pythia-2.8b-full,EleutherAI/pythia-2.8b@step28000,0.4583333333333333,0.0062809660386679,58720256000.0,Phon
pythia-2.8b-full,EleutherAI/pythia-2.8b@step51000,0.4583333333333333,0.0062809660386679,106954752000.0,Phon
pythia-2.8b-full,EleutherAI/pythia-2.8b@step86000,0.4166666666666667,-0.0006718348531642,180355072000.0,Phon
pythia-410m-full,EleutherAI/pythia-410m@step0,0.5833333333333334,0.0049167227462051,0.0,Phon
pythia-410m-full,EleutherAI/pythia-410m@step1,0.5833333333333334,0.0049167227462051,2097152.0,Phon
pythia-410m-full,EleutherAI/pythia-410m@step14000,0.4583333333333333,-0.005176433849608,29360128000.0,Phon
pythia-410m-full,EleutherAI/pythia-410m@step143000,0.5416666666666666,-0.0175652225564052,299892736000.0,Phon
pythia-410m-full,EleutherAI/pythia-410m@step16,0.4166666666666667,0.004074333946707,33554432.0,Phon
pythia-410m-full,EleutherAI/pythia-410m@step256,0.375,-0.0183825392141197,536870912.0,Phon
pythia-410m-full,EleutherAI/pythia-410m@step28000,0.5,-0.0043811874221011,58720256000.0,Phon
pythia-410m-full,EleutherAI/pythia-410m@step4,0.5833333333333334,0.0050556794892066,8388608.0,Phon
pythia-410m-full,EleutherAI/pythia-410m@step5000,0.4583333333333333,-0.0160136225655015,10485760000.0,Phon
pythia-410m-full,EleutherAI/pythia-410m@step51000,0.4583333333333333,-0.0052293563146671,106954752000.0,Phon
pythia-410m-full,EleutherAI/pythia-410m@step86000,0.5416666666666666,-0.0009509975387259,180355072000.0,Phon
pythia-6.9b-full,EleutherAI/pythia-6.9b@step0,0.4166666666666667,0.0058989936305829,0.0,Phon
pythia-70m-full,EleutherAI/pythia-70m@step0,0.375,-0.0238658581583629,0.0,Phon
pythia-70m-full,EleutherAI/pythia-70m@step1,0.375,-0.0238658581583629,2097152.0,Phon
pythia-70m-full,EleutherAI/pythia-70m@step14000,0.4166666666666667,0.0008382461998496,29360128000.0,Phon
pythia-70m-full,EleutherAI/pythia-70m@step143000,0.4583333333333333,-0.0108741966420693,299892736000.0,Phon
pythia-70m-full,EleutherAI/pythia-70m@step16,0.375,-0.0245597383296054,33554432.0,Phon
pythia-70m-full,EleutherAI/pythia-70m@step256,0.375,-0.0183312643031477,536870912.0,Phon
pythia-70m-full,EleutherAI/pythia-70m@step28000,0.4166666666666667,-0.0128188139772897,58720256000.0,Phon
pythia-70m-full,EleutherAI/pythia-70m@step4,0.375,-0.0238535268939184,8388608.0,Phon
pythia-70m-full,EleutherAI/pythia-70m@step5000,0.4166666666666667,-0.0057807616232691,10485760000.0,Phon
pythia-70m-full,EleutherAI/pythia-70m@step51000,0.375,-0.0056605845535554,106954752000.0,Phon
pythia-70m-full,EleutherAI/pythia-70m@step86000,0.4166666666666667,0.0069880204145748,180355072000.0,Phon
babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-01,0.85,0.0221985091142898,,Gram
babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-02,0.75,0.0310691509251995,,Gram
babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-03,0.85,0.0247722643659712,,Gram
babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-04,0.85,0.0240678977060438,,Gram
babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-05,0.85,0.0267023573695049,,Gram
babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-06,0.8,0.0281286517244114,,Gram
babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-07,0.75,0.0274915010171721,,Gram
babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-08,0.8,0.0293907091048392,,Gram
babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-09,0.8,0.0289993299341639,,Gram
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,0.8,0.0298265675748925,,Gram
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,0.9,0.0204468043436305,,Gram
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,0.7,0.0091501190654587,,Gram
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,0.75,0.0125904040975402,,Gram
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,0.85,0.0291203982849962,,Gram
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,0.85,0.0293703153655505,,Gram
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-07,0.75,0.029215742190069,,Gram
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-08,0.75,0.0322318414844532,,Gram
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-09,0.75,0.0322370740886128,,Gram
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-01,0.8,0.0247330198347742,,Gram
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-02,0.95,0.0207141764221795,,Gram
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-03,0.75,0.0089173929722674,,Gram
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-04,0.75,0.014064506738342,,Gram
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-05,0.85,0.0235559443027951,,Gram
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-06,0.8,0.02971338996805,,Gram
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-07,0.8,0.028983977643796,,Gram
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-08,0.8,0.0301940177163721,,Gram
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-09,0.8,0.0304096978116455,,Gram
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-01,0.85,0.0311290488782737,,Gram
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-02,0.9,0.0228206364624401,,Gram
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-03,0.7,0.0091698700903406,,Gram
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-04,0.75,0.0164299042224069,,Gram
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-05,0.85,0.0266546334804509,,Gram
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-06,0.85,0.0310438253807496,,Gram
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-07,0.8,0.02927943655832,,Gram
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-08,0.75,0.0315936960486316,,Gram
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-09,0.75,0.0318398470103112,,Gram
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-10,0.3,0.0182827705094634,5242880.0,Gram
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-100,0.6,-0.0103635876695442,52428800.0,Gram
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-1100,0.75,0.0078613280838786,576716800.0,Gram
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-1850,0.65,0.0196568852549003,969932800.0,Gram
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-20,0.45,0.0132898014425991,10485760.0,Gram
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-30,0.45,0.0074686634843899,15728640.0,Gram
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-300,0.7,0.0130594550517958,157286400.0,Gram
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-4000,0.65,0.012990546834239,2097152000.0,Gram
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-50,0.5,0.0211341783848389,26214400.0,Gram
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-640,0.8,0.0165251622879574,335544320.0,Gram
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-70,0.7,0.0257619313018259,36700160.0,Gram
parc-mamba-seed1,jmichaelov/parc-mamba-seed1@checkpoint-10,0.55,0.0099861173868488,5242880.0,Gram
parc-mamba-seed1,jmichaelov/parc-mamba-seed1@checkpoint-100,0.7,-0.0145545717847368,52428800.0,Gram
parc-mamba-seed1,jmichaelov/parc-mamba-seed1@checkpoint-1100,0.8,0.0099407320837728,576716800.0,Gram
parc-mamba-seed1,jmichaelov/parc-mamba-seed1@checkpoint-1850,0.8,0.0097606667341804,969932800.0,Gram
parc-mamba-seed1,jmichaelov/parc-mamba-seed1@checkpoint-20,0.65,-0.0059841987869638,10485760.0,Gram
parc-mamba-seed1,jmichaelov/parc-mamba-seed1@checkpoint-30,0.6,-0.0054678776668434,15728640.0,Gram
parc-mamba-seed1,jmichaelov/parc-mamba-seed1@checkpoint-300,0.8,-0.006513869756158,157286400.0,Gram
parc-mamba-seed1,jmichaelov/parc-mamba-seed1@checkpoint-4000,0.7,0.0065740396546096,2097152000.0,Gram
parc-mamba-seed1,jmichaelov/parc-mamba-seed1@checkpoint-50,0.7,-0.0004590874382707,26214400.0,Gram
parc-mamba-seed1,jmichaelov/parc-mamba-seed1@checkpoint-640,0.85,0.0147078249070598,335544320.0,Gram
parc-mamba-seed1,jmichaelov/parc-mamba-seed1@checkpoint-70,0.65,-0.0092859381086619,36700160.0,Gram
parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-10,0.5,-0.010957686610302,5242880.0,Gram
parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-100,0.55,-0.0077578626058484,52428800.0,Gram
parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-1100,0.8,0.0184449213671473,576716800.0,Gram
parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-1850,0.75,0.0139026977960664,969932800.0,Gram
parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-20,0.5,-0.0085211433103754,10485760.0,Gram
parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-30,0.5,-0.0084340659677053,15728640.0,Gram
parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-300,0.75,5.41824114339001e-05,157286400.0,Gram
parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-4000,0.75,0.0033014937052498,2097152000.0,Gram
parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-50,0.6,0.0099197302544226,26214400.0,Gram
parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-640,0.75,0.0225646204477572,335544320.0,Gram
parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-70,0.65,0.0037499345180597,36700160.0,Gram
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-10,0.55,0.0165846209446526,5242880.0,Gram
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-100,0.8,0.0257228642203978,52428800.0,Gram
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-1100,0.8,0.0305993663676311,576716800.0,Gram
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-1850,0.75,0.0325087186670843,969932800.0,Gram
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-20,0.6,0.017411849929295,10485760.0,Gram
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-30,0.75,0.0061363129125996,15728640.0,Gram
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-300,0.6,0.040771704663432,157286400.0,Gram
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-4000,0.75,0.0291997125609494,2097152000.0,Gram
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-50,0.7,0.0217364667045633,26214400.0,Gram
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-640,0.75,0.0162295425144967,335544320.0,Gram
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-70,0.55,0.0364626450392403,36700160.0,Gram
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-10,0.55,0.0161803312212825,5242880.0,Gram
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-100,0.7,0.0265764610865469,52428800.0,Gram
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-1100,0.85,0.0493237967283106,576716800.0,Gram
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-1850,0.75,0.0441515738199432,969932800.0,Gram
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-20,0.55,0.0215075045662252,10485760.0,Gram
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-30,0.6,0.029390612445209,15728640.0,Gram
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-300,0.7,0.039685955169808,157286400.0,Gram
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-4000,0.7,0.0302197356700668,2097152000.0,Gram
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-50,0.7,0.0108761419494494,26214400.0,Gram
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-640,0.85,0.0311941642873564,335544320.0,Gram
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-70,0.55,0.012691961629885,36700160.0,Gram
parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-10,0.45,0.0204979567641942,5242880.0,Gram
parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-100,0.7,0.0324864364583043,52428800.0,Gram
parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-1100,0.8,0.0396694054541707,576716800.0,Gram
parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-1850,0.85,0.0375774414730762,969932800.0,Gram
parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-20,0.65,0.0279604581971597,10485760.0,Gram
parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-30,0.6,0.0190956772780059,15728640.0,Gram
parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-300,0.7,0.0369841143666789,157286400.0,Gram
parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-4000,0.75,0.0343674790275607,2097152000.0,Gram
parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-50,0.65,0.021216131324428,26214400.0,Gram
parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-640,0.8,0.03457742446567,335544320.0,Gram
