dataset,task,session,family,params,n_checkpoints,rsa_mean,rsa_sd,rsa_max,frac_of_ceiling_mean,ceiling_lower
ds003604,Plaus,ses-5,polypythia-70m-seed2,,11,-0.00040313646381359984,0.010481025005403845,0.0100891652087157,-0.00048119987332242775,0.8377734204919007
ds003604,Plaus,ses-5,polypythia-70m-seed3,,11,0.007004278095065781,0.013592382751548901,0.0229063511928609,0.008360587628756714,0.8377734204919007
ds003604,Plaus,ses-5,pythia-1.4b-full,1515311488.0,11,-0.0006538932503139727,0.013088482088288934,0.0201121016192502,-0.0007805132441776895,0.8377734204919007
ds003604,Plaus,ses-5,pythia-160m-full,212654688.0,11,-0.0111182184519685,0.005094973393037524,-0.003244957920357,-0.013271152056173387,0.8377734204919007
ds003604,Plaus,ses-5,pythia-1b-full,1078891008.0,11,0.0013672661089865273,0.010765261209130595,0.0124853278661203,0.0016320237376159943,0.8377734204919007
ds003604,Plaus,ses-5,pythia-2.8b-full,,4,-0.0026604708420787998,0.003044561948772,-0.0011381898676928,-0.0031756448426314334,0.8377734204919007
ds003604,Plaus,ses-5,pythia-410m-full,505997504.0,11,-0.005257438766239436,0.017527073866948996,0.0167706726992519,-0.0062754900521342855,0.8377734204919007
ds003604,Plaus,ses-5,pythia-6.9b-full,,1,0.0059121707716415,,0.0059121707716415,0.007057004468069845,0.8377734204919007
ds003604,Plaus,ses-5,pythia-70m-full,95592496.0,11,-0.0016397888211810542,0.012941741471077474,0.0135290030096725,-0.0019573177915076945,0.8377734204919007
ds003604,Plaus,ses-7,babylm-gpt2,134601216.0,9,-0.004752607704452111,0.0044374380656491555,0.0056292509194427,-0.005617358165338866,0.8460574463236867
ds003604,Plaus,ses-7,babylm-gpt2-3,134601216.0,9,0.004530816171814189,0.003919582709969241,0.0104855858283118,0.005355211033838922,0.8460574463236867
ds003604,Plaus,ses-7,babylm-gpt2-5,134601216.0,9,0.0027174281302843554,0.005405115303362982,0.0104320652468084,0.0032118718913144765,0.8460574463236867
ds003604,Plaus,ses-7,babylm-gpt2-7,134601216.0,9,0.0020408537589513558,0.004326170910104023,0.0102576039917455,0.0024121928928340884,0.8460574463236867
ds003604,Plaus,ses-7,parc-mamba-seed0,,11,-0.00044294895230841835,0.009782141803602576,0.0125917998914537,-0.000523544771378271,0.8460574463236867
ds003604,Plaus,ses-7,parc-mamba-seed1,,11,-0.007208212537013919,0.013713324506683942,0.0122124209417323,-0.008519767266791696,0.8460574463236867
ds003604,Plaus,ses-7,parc-mamba-seed2,,11,-0.004001588586595309,0.014126200860952363,0.0180621824132661,-0.0047296889874122935,0.8460574463236867
ds003604,Plaus,ses-7,parc-pythia-seed0,,11,-0.004373782197782837,0.008510692770162013,0.0131321495857621,-0.005169604282531785,0.8460574463236867
ds003604,Plaus,ses-7,parc-pythia-seed1,,11,-0.004754212468529554,0.008881125009609463,0.0051040926565653,-0.005619254920794913,0.8460574463236867
ds003604,Plaus,ses-7,parc-pythia-seed2,,11,-0.004982579304206273,0.011533126672955071,0.0130177702256069,-0.0058891737503838784,0.8460574463236867
ds003604,Plaus,ses-7,parc-rwkv-seed0,,11,0.0043527258744349,0.012780585068204264,0.0225337824190245,0.005144716701387702,0.8460574463236867
ds003604,Plaus,ses-7,parc-rwkv-seed1,,11,-0.0053689480436032635,0.012426921778498981,0.017689061813929,-0.006345843378523021,0.8460574463236867
ds003604,Plaus,ses-7,parc-rwkv-seed2,,11,0.0015796122995118912,0.007894562613956347,0.0101925989477629,0.0018670272407336737,0.8460574463236867
ds003604,Plaus,ses-7,polypythia-160m-seed1,,11,-0.0010594192857654636,0.014527610552120764,0.0138645929828971,-0.0012521836317012315,0.8460574463236867
ds003604,Plaus,ses-7,polypythia-160m-seed2,,11,3.212106400705456e-05,0.010277649619662248,0.0160586576657507,3.796558277056504e-05,0.8460574463236867
ds003604,Plaus,ses-7,polypythia-160m-seed3,,11,-0.004345634769203937,0.010913852579081196,0.0091136783848777,-0.005136335349433676,0.8460574463236867
ds003604,Plaus,ses-7,polypythia-410m-seed1,,11,0.003102499593396346,0.021566156127562512,0.0311785292315033,0.0036670082000665755,0.8460574463236867
ds003604,Plaus,ses-7,polypythia-410m-seed2,,11,0.0089051878906049,0.02195827345872514,0.0383120878441709,0.01052551210239917,0.8460574463236867
ds003604,Plaus,ses-7,polypythia-410m-seed3,,11,0.00208336701194369,0.023098062437394803,0.0318811091309532,0.002462441552871377,0.8460574463236867
ds003604,Plaus,ses-7,polypythia-70m-seed1,,11,-0.001313775233597514,0.007768269812774834,0.0078157523469043,-0.0015528203661656402,0.8460574463236867
ds003604,Plaus,ses-7,polypythia-70m-seed2,,11,-0.0009925832828042182,0.008075748873612806,0.0121478854904306,-0.0011731866283042833,0.8460574463236867
ds003604,Plaus,ses-7,polypythia-70m-seed3,,11,0.004660418068478217,0.01023181534610277,0.0172717518941045,0.005508394363442815,0.8460574463236867
ds003604,Plaus,ses-7,pythia-1.4b-full,1515311488.0,11,-0.007148294320828671,0.008912517036145831,0.0078863492226274,-0.008448946761109006,0.8460574463236867
ds003604,Plaus,ses-7,pythia-160m-full,212654688.0,11,-0.013087563265680856,0.003043846568697211,-0.0064986379296576,-0.015468882547573231,0.8460574463236867
ds003604,Plaus,ses-7,pythia-1b-full,1078891008.0,11,-0.0038029925891345,0.005234417781686493,0.0031456120180582,-0.004494957884549534,0.8460574463236867
ds003604,Plaus,ses-7,pythia-2.8b-full,,4,-0.0059349281634915,0.0025887075587288,-0.0046405743841271,-0.007014805187614766,0.8460574463236867
ds003604,Plaus,ses-7,pythia-410m-full,505997504.0,11,-0.008690721352398028,0.014210228497871217,0.0136227700643603,-0.010272022768857128,0.8460574463236867
ds003604,Plaus,ses-7,pythia-6.9b-full,,1,0.0098994324534235,,0.0098994324534235,0.01170066228533157,0.8460574463236867
ds003604,Plaus,ses-7,pythia-70m-full,95592496.0,11,-0.0010229809003588638,0.010889416505973805,0.0115758523562957,-0.0012091151786488613,0.8460574463236867
ds003604,Plaus,ses-9,babylm-gpt2,134601216.0,9,0.002776946898689822,0.004307655536676683,0.0118735027033309,0.0032399229849250184,0.8571027495439336
ds003604,Plaus,ses-9,babylm-gpt2-3,134601216.0,9,0.010618886671746555,0.0025665809559758885,0.014445840520883,0.01238928083872895,0.8571027495439336
ds003604,Plaus,ses-9,babylm-gpt2-5,134601216.0,9,0.009101297777021001,0.004238673546860618,0.0152784240162334,0.010618677611131014,0.8571027495439336
ds003604,Plaus,ses-9,babylm-gpt2-7,134601216.0,9,0.007707491877965655,0.0036694736425952595,0.0144711011446857,0.008992494636222821,0.8571027495439336
ds003604,Plaus,ses-9,parc-mamba-seed0,,11,0.004000656680214991,0.0109339486833856,0.0218759306814334,0.004667651203246927,0.8571027495439336
ds003604,Plaus,ses-9,parc-mamba-seed1,,11,-0.0023044233892938184,0.013095140431037636,0.0149729485671961,-0.002688619760606307,0.8571027495439336
ds003604,Plaus,ses-9,parc-mamba-seed2,,11,-0.0011690374050051361,0.012373290173637138,0.0148841284658205,-0.0013639407942947145,0.8571027495439336
ds003604,Plaus,ses-9,parc-pythia-seed0,,11,0.002451945526731591,0.006738565592530462,0.0142555754162843,0.0028607369746932636,0.8571027495439336
ds003604,Plaus,ses-9,parc-pythia-seed1,,11,0.0033246541133293184,0.008635898863487916,0.0109822222868783,0.00387894463656589,0.8571027495439336
ds003604,Plaus,ses-9,parc-pythia-seed2,,11,0.002804601957714273,0.012842173970858498,0.0214192312409666,0.003272188730238712,0.8571027495439336
ds003604,Plaus,ses-9,parc-rwkv-seed0,,11,0.010486398516776445,0.010656558186429155,0.0277072958055889,0.012234704091611282,0.8571027495439336
ds003604,Plaus,ses-9,parc-rwkv-seed1,,11,-0.0006269649527967,0.01169218563651344,0.0181675940680295,-0.0007314933397778851,0.8571027495439336
ds003604,Plaus,ses-9,parc-rwkv-seed2,,11,0.005852992454104455,0.0063665568824368725,0.0147526641553593,0.006828810731524132,0.8571027495439336
ds003604,Plaus,ses-9,polypythia-160m-seed1,,11,0.005585282132426209,0.012684781737678234,0.0191884560961761,0.006516467407668627,0.8571027495439336
ds003604,Plaus,ses-9,polypythia-160m-seed2,,11,0.009028765129355337,0.010015097028293481,0.0231251965303528,0.010534052229046707,0.8571027495439336
ds003604,Plaus,ses-9,polypythia-160m-seed3,,11,0.002363927883900482,0.00957151249704385,0.0148954852510271,0.0027580449195365817,0.8571027495439336
ds003604,Plaus,ses-9,polypythia-410m-seed1,,11,0.00699358153316769,0.017497837251573337,0.0288733896494339,0.008159560259127615,0.8571027495439336
ds003604,Plaus,ses-9,polypythia-410m-seed2,,11,0.012628979159154664,0.01912480580485968,0.0385481458092415,0.01473449847859498,0.8571027495439336
ds003604,Plaus,ses-9,polypythia-410m-seed3,,11,0.00390845185237251,0.01804144719949485,0.0279315360488583,0.004560073870317421,0.8571027495439336
ds003604,Plaus,ses-9,polypythia-70m-seed1,,11,0.0040854711776620095,0.006562120797573026,0.0100256966200487,0.004766606080584735,0.8571027495439336
ds003604,Plaus,ses-9,polypythia-70m-seed2,,11,0.006104656949289408,0.007009004157317825,0.0133411486251043,0.0071224330484737225,0.8571027495439336
ds003604,Plaus,ses-9,polypythia-70m-seed3,,11,0.014463109413022573,0.011064529498857563,0.0282868424226197,0.016874417239611503,0.8571027495439336
ds003604,Plaus,ses-9,pythia-1.4b-full,1515311488.0,11,-0.0008031489657596545,0.006785243455566642,0.0108515608284201,-0.0009370509733949775,0.8571027495439336
ds003604,Plaus,ses-9,pythia-160m-full,212654688.0,11,-0.0034293795765253277,0.0028771138948642007,0.0008317817253582,-0.004001130060952562,0.8571027495439336
ds003604,Plaus,ses-9,pythia-1b-full,1078891008.0,11,0.0031398789347279843,0.005826770339934685,0.0111368892366279,0.00366336350734929,0.8571027495439336
ds003604,Plaus,ses-9,pythia-2.8b-full,,4,-0.001578317771971375,0.00188070894926415,-0.0006379632973393,-0.0018414568997838373,0.8571027495439336
ds003604,Plaus,ses-9,pythia-410m-full,505997504.0,11,-0.001528408598194564,0.015481025575956436,0.020107109221485,-0.0017832268056634211,0.8571027495439336
ds003604,Plaus,ses-9,pythia-6.9b-full,,1,0.0123817815979515,,0.0123817815979515,0.014446087828489496,0.8571027495439336
ds003604,Plaus,ses-9,pythia-70m-full,95592496.0,11,0.0063229817412287816,0.00957772886147207,0.0177881869860276,0.007377157224840611,0.8571027495439336
ds003604,Sem,ses-5,babylm-gpt2,134601216.0,9,-0.007738310429586757,0.0037143558313386714,-0.0001535804024174,-0.009006458957481074,0.859195657929363
ds003604,Sem,ses-5,babylm-gpt2-3,134601216.0,9,-0.0153237290535598,0.004142726495702592,-0.0106262452613761,-0.017834970314549246,0.859195657929363
ds003604,Sem,ses-5,babylm-gpt2-5,134601216.0,9,-0.014851754072942178,0.0035209793090754562,-0.0095848835250104,-0.01728564842696538,0.859195657929363
ds003604,Sem,ses-5,babylm-gpt2-7,134601216.0,9,-0.014446884224203612,0.004199423395735847,-0.0086584160497168,-0.016814428810103848,0.859195657929363
ds003604,Sem,ses-5,parc-mamba-seed0,,11,-0.007266266599451037,0.008914847416603986,0.006709643179704,-0.008457056937371555,0.859195657929363
ds003604,Sem,ses-5,parc-mamba-seed1,,11,-0.011060729302150737,0.009130194516413153,0.0035085449974729,-0.012873353350978027,0.859195657929363
ds003604,Sem,ses-5,parc-mamba-seed2,,11,-0.008741766590139853,0.007459095028591585,0.0042712147437962,-0.010174360763422922,0.859195657929363
ds003604,Sem,ses-5,parc-pythia-seed0,,11,0.0051264921513019725,0.010965118958774316,0.0202608953158397,0.005966617852395426,0.859195657929363
ds003604,Sem,ses-5,parc-pythia-seed1,,11,-0.003582502271479064,0.014079315010247303,0.0126711169095529,-0.004169600065383002,0.859195657929363
ds003604,Sem,ses-5,parc-pythia-seed2,,11,-0.00025486467077387274,0.010465854826793191,0.0145692393486032,-0.0002966317024786755,0.859195657929363
ds003604,Sem,ses-5,parc-rwkv-seed0,,11,0.0003353984202597999,0.009377366269606292,0.0206441370448185,0.0003903632626218114,0.859195657929363
ds003604,Sem,ses-5,parc-rwkv-seed1,,11,-0.0009880730586512459,0.009059917689471009,0.0160534623300633,-0.001149997732801017,0.859195657929363
ds003604,Sem,ses-5,parc-rwkv-seed2,,11,-0.0038798191050549184,0.006446376489222534,0.0070879055968467,-0.004515640959365613,0.859195657929363
ds003604,Sem,ses-5,polypythia-160m-seed1,,11,0.007785934900638809,0.01469557272657413,0.024744149408301,0.009061888091244188,0.859195657929363
ds003604,Sem,ses-5,polypythia-160m-seed2,,11,0.0005512022224853271,0.009524494194442857,0.0181487537324672,0.000641532830617078,0.859195657929363
ds003604,Sem,ses-5,polypythia-160m-seed3,,11,-0.0006121532091598731,0.007544416261186747,0.0169846849080295,-0.0007124724194197448,0.859195657929363
ds003604,Sem,ses-5,polypythia-410m-seed1,,11,-0.0026956948624163005,0.010485311602102506,0.0092320286052374,-0.0031374633211169243,0.859195657929363
ds003604,Sem,ses-5,polypythia-410m-seed2,,11,-0.006269919099013274,0.010171147940861016,0.0052501184185488,-0.007297428753450173,0.859195657929363
ds003604,Sem,ses-5,polypythia-410m-seed3,,11,-0.005926422559965691,0.003967828447147488,-0.0006479493910764,-0.006897640258387944,0.859195657929363
ds003604,Sem,ses-5,polypythia-70m-seed1,,11,-0.005647062646121936,0.010373934948991118,0.0082336956255186,-0.006572499050718198,0.859195657929363
ds003604,Sem,ses-5,polypythia-70m-seed2,,11,0.0031429929272451637,0.006532835625180069,0.0148164242022423,0.003658064258401499,0.859195657929363
ds003604,Sem,ses-5,polypythia-70m-seed3,,11,-0.012219706514183665,0.008737565857734868,0.0038804117045073,-0.014222262882045757,0.859195657929363
ds003604,Sem,ses-5,pythia-1.4b-full,1515311488.0,11,-0.005866430864478445,0.006444124628910319,0.0056421179586613,-0.006827817168695168,0.859195657929363
ds003604,Sem,ses-5,pythia-160m-full,212654688.0,11,-0.0015855297883250721,0.004223781714352277,0.0052484167284885,-0.001845365224663907,0.859195657929363
ds003604,Sem,ses-5,pythia-1b-full,1078891008.0,11,0.005458535796224846,0.009982146299789788,0.0155364000684254,0.00635307656160619,0.859195657929363
ds003604,Sem,ses-5,pythia-2.8b-full,,4,-0.0030934206536040996,0.0047601869029144,0.0040468597007675,-0.003600368117617301,0.859195657929363
ds003604,Sem,ses-5,pythia-410m-full,505997504.0,11,-9.11324014719181e-05,0.004526682883325639,0.0062230999531887,-0.00010606711129283938,0.859195657929363
ds003604,Sem,ses-5,pythia-6.9b-full,,1,-0.004383258961465,,-0.004383258961465,-0.005101584163063078,0.859195657929363
ds003604,Sem,ses-5,pythia-70m-full,95592496.0,11,-0.006493346666082764,0.005004791737741453,0.002427006703721,-0.007557471463172363,0.859195657929363
ds003604,Sem,ses-7,babylm-gpt2,134601216.0,9,-0.003950199122150122,0.003194944136289791,0.0010388156688473,-0.004622191511820761,0.8546160651387789
ds003604,Sem,ses-7,babylm-gpt2-3,134601216.0,9,-0.016092632900537467,0.003274554972496197,-0.0099479356500011,-0.018830248525604568,0.8546160651387789
ds003604,Sem,ses-7,babylm-gpt2-5,134601216.0,9,-0.0135662842905942,0.0019671132127458855,-0.0113383996771301,-0.015874127393557955,0.8546160651387789
ds003604,Sem,ses-7,babylm-gpt2-7,134601216.0,9,-0.014247060043072976,0.002947975447949037,-0.0094706561424753,-0.01667071404837146,0.8546160651387789
ds003604,Sem,ses-7,parc-mamba-seed0,,11,-0.008259694089115482,0.008605457989749531,0.0061308479431383,-0.009664800869118008,0.8546160651387789
ds003604,Sem,ses-7,parc-mamba-seed1,,11,-0.010357099799608737,0.008917574105932104,0.0008919866929993,-0.012119009017139028,0.8546160651387789
ds003604,Sem,ses-7,parc-mamba-seed2,,11,-0.008250760934918064,0.009231280908636485,0.0128687738152844,-0.009654348041746962,0.8546160651387789
ds003604,Sem,ses-7,parc-pythia-seed0,,11,0.0071857292568695726,0.016486757469893056,0.0318212002634414,0.008408137349609384,0.8546160651387789
ds003604,Sem,ses-7,parc-pythia-seed1,,11,-0.003983008106035691,0.015205220651226746,0.0175475088348021,-0.0046605818314319905,0.8546160651387789
ds003604,Sem,ses-7,parc-pythia-seed2,,11,-0.0030207275286118457,0.01224812565930936,0.0158780596210324,-0.003534601854367571,0.8546160651387789
ds003604,Sem,ses-7,parc-rwkv-seed0,,11,0.0045292316699751,0.013731346063229842,0.0372728532564571,0.005299726806843503,0.8546160651387789
ds003604,Sem,ses-7,parc-rwkv-seed1,,11,-0.0025788161673272634,0.009102026774436875,0.0120480058695084,-0.0030175142646171726,0.8546160651387789
ds003604,Sem,ses-7,parc-rwkv-seed2,,11,-0.006752106775082773,0.007874828545809443,0.0017596316007739,-0.007900748711044082,0.8546160651387789
ds003604,Sem,ses-7,polypythia-160m-seed1,,11,0.008725345424781972,0.020123772733302434,0.0351903180619334,0.01020966698463021,0.8546160651387789
ds003604,Sem,ses-7,polypythia-160m-seed2,,11,0.0012570148898935296,0.009406036532043055,0.0163880434844042,0.001470853335397347,0.8546160651387789
ds003604,Sem,ses-7,polypythia-160m-seed3,,11,0.007085454975012381,0.01595231557443763,0.0293182268960155,0.008290804800003139,0.8546160651387789
ds003604,Sem,ses-7,polypythia-410m-seed1,,11,-0.009831868275890927,0.009010840337524754,0.0015747258725887,-0.011504427165541705,0.8546160651387789
ds003604,Sem,ses-7,polypythia-410m-seed2,,11,-0.0080538368246951,0.006525798430139154,0.0007004279890632,-0.009423923973845798,0.8546160651387789
ds003604,Sem,ses-7,polypythia-410m-seed3,,11,-0.0032271828801215276,0.012368040010438642,0.0111966110957428,-0.0037761785809601813,0.8546160651387789
ds003604,Sem,ses-7,polypythia-70m-seed1,,11,-0.0021199909946180455,0.0034470712212730514,0.0050265883502621,-0.0024806355521456128,0.8546160651387789
ds003604,Sem,ses-7,polypythia-70m-seed2,,11,0.005076124921599073,0.005097190974602782,0.0122320212286122,0.005939655394583267,0.8546160651387789
ds003604,Sem,ses-7,polypythia-70m-seed3,,11,-0.011138735994860227,0.006387621977898628,0.0022775332095361,-0.013033614097871467,0.8546160651387789
ds003604,Sem,ses-7,pythia-1.4b-full,1515311488.0,11,-0.005860901025072563,0.003644882813923714,-0.0008677282675917,-0.0068579345324158245,0.8546160651387789
ds003604,Sem,ses-7,pythia-160m-full,212654688.0,11,-0.002739906662110727,0.006913513845897596,0.0053526502750149,-0.0032060088428899364,0.8546160651387789
ds003604,Sem,ses-7,pythia-1b-full,1078891008.0,11,0.002927307566515282,0.009466055434860336,0.01506301044616,0.0034252896545303346,0.8546160651387789
ds003604,Sem,ses-7,pythia-2.8b-full,,4,-0.009711717103685675,0.00499401154930865,-0.0022206997797227,-0.011363836346919847,0.8546160651387789
ds003604,Sem,ses-7,pythia-410m-full,505997504.0,11,-0.0007361287252958187,0.00527894722561117,0.0096229200346772,-0.0008613560583795963,0.8546160651387789
ds003604,Sem,ses-7,pythia-6.9b-full,,1,-0.0162601558711445,,-0.0162601558711445,-0.01902626984727236,0.8546160651387789
ds003604,Sem,ses-7,pythia-70m-full,95592496.0,11,-0.0093805434615252,0.008841688386005447,0.0123473610335346,-0.01097632474297323,0.8546160651387789
ds003604,Sem,ses-9,babylm-gpt2,134601216.0,9,0.0023585701303181074,0.003680996438545348,0.0099949685523472,0.002676256666646863,0.8812944437325619
ds003604,Sem,ses-9,babylm-gpt2-3,134601216.0,9,-0.014277017916514666,0.0028150081449328126,-0.0095679054298396,-0.016200054383693787,0.8812944437325619
ds003604,Sem,ses-9,babylm-gpt2-5,134601216.0,9,-0.011977702563188844,0.002756247725008648,-0.007729948657431,-0.013591033789410347,0.8812944437325619
ds003604,Sem,ses-9,babylm-gpt2-7,134601216.0,9,-0.012779367137689799,0.0030433523946528855,-0.0081852254849458,-0.014500678210979204,0.8812944437325619
ds003604,Sem,ses-9,parc-mamba-seed0,,11,-0.007902491197061991,0.010192766052879566,0.0087431405245555,-0.00896691367256604,0.8812944437325619
ds003604,Sem,ses-9,parc-mamba-seed1,,11,-0.01270731976455859,0.007191056596059891,-0.0031277789113395,-0.014418926449529234,0.8812944437325619
ds003604,Sem,ses-9,parc-mamba-seed2,,11,-0.007021632713006164,0.00844941149614852,0.0042140306278556,-0.007967408353634138,0.8812944437325619
ds003604,Sem,ses-9,parc-pythia-seed0,,11,0.004754953787873355,0.012034631282036343,0.0251886634773559,0.005395420136469504,0.8812944437325619
ds003604,Sem,ses-9,parc-pythia-seed1,,11,-0.003967959633842136,0.013378597811952019,0.0160249920780327,-0.004502422161016433,0.8812944437325619
ds003604,Sem,ses-9,parc-pythia-seed2,,11,-0.003834708247520764,0.010721279025371573,0.0102766959895243,-0.004351222539517616,0.8812944437325619
ds003604,Sem,ses-9,parc-rwkv-seed0,,11,0.005506221792687009,0.011586880331177636,0.0322850336887382,0.006247879845204074,0.8812944437325619
ds003604,Sem,ses-9,parc-rwkv-seed1,,11,-0.0001825711306731,0.008459144508784242,0.0152204426470247,-0.00020716246649627492,0.8812944437325619
ds003604,Sem,ses-9,parc-rwkv-seed2,,11,-0.004753135681516691,0.007222523256457541,0.0072040976840375,-0.005393357141099916,0.8812944437325619
ds003604,Sem,ses-9,polypythia-160m-seed1,,11,0.011066997947334092,0.018000930915883034,0.0347961734437677,0.012557662227463774,0.8812944437325619
ds003604,Sem,ses-9,polypythia-160m-seed2,,11,-0.0018814920902013724,0.009938277845381064,0.0231041463313177,-0.0021349188158189853,0.8812944437325619
ds003604,Sem,ses-9,polypythia-160m-seed3,,11,0.0054991132124182635,0.011283160174563267,0.0199456270501686,0.006239813777933028,0.8812944437325619
ds003604,Sem,ses-9,polypythia-410m-seed1,,11,-0.008035114575607363,0.00793289376288018,0.002069502318285,-0.009117400697065672,0.8812944437325619
ds003604,Sem,ses-9,polypythia-410m-seed2,,11,-0.0043703019975363,0.008233931395955074,0.0050564254158462,-0.004958957847307743,0.8812944437325619
ds003604,Sem,ses-9,polypythia-410m-seed3,,11,-0.005043325969346008,0.006160997504719476,0.0074995579324697,-0.005722634478422355,0.8812944437325619
ds003604,Sem,ses-9,polypythia-70m-seed1,,11,-0.002052548525506091,0.004874309463039929,0.0042784943554139,-0.002329015620265227,0.8812944437325619
ds003604,Sem,ses-9,polypythia-70m-seed2,,11,0.004000722655139537,0.0061695773543219016,0.0155485777879194,0.004539598182640532,0.8812944437325619
ds003604,Sem,ses-9,polypythia-70m-seed3,,11,-0.014215312837074291,0.010729558568559443,0.0038988593757648,-0.016130037966502916,0.8812944437325619
ds003604,Sem,ses-9,pythia-1.4b-full,1515311488.0,11,0.0004970487846615454,0.003321630456455968,0.0050827254381547,0.000563998545771361,0.8812944437325619
ds003604,Sem,ses-9,pythia-160m-full,212654688.0,11,-0.00017301101396386377,0.008102174373112501,0.0114109356531881,-0.00019631465419333324,0.8812944437325619
ds003604,Sem,ses-9,pythia-1b-full,1078891008.0,11,0.00892893583787391,0.010316058650912048,0.0202900288533119,0.01013161480975306,0.8812944437325619
ds003604,Sem,ses-9,pythia-2.8b-full,,4,-0.0082982985855301,0.0017626393810725998,-0.0056543395139212,-0.009416034158100633,0.8812944437325619
ds003604,Sem,ses-9,pythia-410m-full,505997504.0,11,0.003214815445181664,0.004167395684541033,0.0076668337779483,0.0036478335567008673,0.8812944437325619
ds003604,Sem,ses-9,pythia-6.9b-full,,1,-0.0137888664204239,,-0.0137888664204239,-0.01564615154275076,0.8812944437325619
ds003604,Sem,ses-9,pythia-70m-full,95592496.0,11,-0.00567927677307479,0.005675676761841088,0.0081604338441561,-0.006444244387858897,0.8812944437325619
ds006239,Orth,ses-11,babylm-gpt2,134601216.0,9,-0.01662322068862239,0.014053926911546768,-0.0028964744846415,-0.03181327411144278,0.5225246741467346
ds006239,Orth,ses-11,babylm-gpt2-3,134601216.0,9,-0.05664983989032232,0.009941834744527447,-0.0315081204101623,-0.10841562646362991,0.5225246741467346
ds006239,Orth,ses-11,babylm-gpt2-5,134601216.0,9,-0.05804708384070133,0.009978153963594895,-0.0319265100461166,-0.11108965128869804,0.5225246741467346
ds006239,Orth,ses-11,babylm-gpt2-7,134601216.0,9,-0.05788726542735209,0.009376764162167444,-0.0343968190960061,-0.11078379317087766,0.5225246741467346
ds006239,Orth,ses-11,parc-mamba-seed0,,11,-0.027676041384626548,0.022575630539443954,0.0244122812429972,-0.05296599903118566,0.5225246741467346
ds006239,Orth,ses-11,parc-mamba-seed1,,11,-0.034451037267140945,0.012061163111092399,-0.0123505116570779,-0.0659318860365749,0.5225246741467346
ds006239,Orth,ses-11,parc-mamba-seed2,,11,-0.03360301041124287,0.012822816150042349,-0.0030179556952269,-0.06430894477110669,0.5225246741467346
ds006239,Orth,ses-11,parc-pythia-seed0,,11,-0.023093593788556434,0.02654327402177284,0.0248408603760072,-0.044196178536960964,0.5225246741467346
ds006239,Orth,ses-11,parc-pythia-seed1,,11,-0.026514578393357937,0.020694363684578245,0.0007900324720628,-0.050743208321512,0.5225246741467346
ds006239,Orth,ses-11,parc-pythia-seed2,,11,-0.02011027712314311,0.019764221944510805,0.0124396711800841,-0.03848675118736262,0.5225246741467346
ds006239,Orth,ses-11,parc-rwkv-seed0,,11,-0.027665506605108046,0.01462947266568283,-0.0079132108977636,-0.052945837725816285,0.5225246741467346
ds006239,Orth,ses-11,parc-rwkv-seed1,,11,-0.022588449848523918,0.017082869668860447,0.0056297635025491,-0.04322944152907248,0.5225246741467346
ds006239,Orth,ses-11,parc-rwkv-seed2,,11,-0.019080885554016828,0.010096826529690196,-0.0045433363006516,-0.03651671681375674,0.5225246741467346
ds006239,Orth,ses-11,polypythia-160m-seed1,,11,-0.02655362500655968,0.012019568713348272,-0.0124075499590548,-0.0508179351528631,0.5225246741467346
ds006239,Orth,ses-11,polypythia-160m-seed2,,11,-0.0298229055832479,0.00861971070129349,-0.013790276340127,-0.0570746360101515,0.5225246741467346
ds006239,Orth,ses-11,polypythia-160m-seed3,,11,-0.024327151794860002,0.014700160075829301,0.0059759985955799,-0.04655694362105565,0.5225246741467346
ds006239,Orth,ses-11,polypythia-410m-seed1,,11,-0.019461888558076443,0.02674819178862325,0.0154027730765657,-0.03724587473281919,0.5225246741467346
ds006239,Orth,ses-11,polypythia-410m-seed2,,11,-0.021183601136881947,0.014483584989143438,0.0083688470668305,-0.04054086282427535,0.5225246741467346
ds006239,Orth,ses-11,polypythia-410m-seed3,,11,-0.03711085476525176,0.014164365875440147,-0.0104361751953215,-0.0710222054601585,0.5225246741467346
ds006239,Orth,ses-11,polypythia-70m-seed1,,11,-0.010503641336012164,0.017713066521164625,0.0091832263532536,-0.020101713575850288,0.5225246741467346
ds006239,Orth,ses-11,polypythia-70m-seed2,,11,-0.02004557275893607,0.013590731090133461,-0.00762888997462,-0.03836292093128391,0.5225246741467346
ds006239,Orth,ses-11,polypythia-70m-seed3,,11,-0.010970743998449054,0.01685763299783381,0.0166291845262978,-0.02099564774881476,0.5225246741467346
ds006239,Orth,ses-11,pythia-1.4b-full,1515311488.0,11,-0.020427654996481207,0.02514773236372105,0.0127750528571696,-0.03909414427144304,0.5225246741467346
ds006239,Orth,ses-11,pythia-160m-full,212654688.0,11,-0.026216209636362994,0.013439963803440397,-0.0132020459757832,-0.05017219460339013,0.5225246741467346
ds006239,Orth,ses-11,pythia-1b-full,1078891008.0,11,-0.021187066122502318,0.016577093652103282,-0.0031694471533232,-0.04054749406255329,0.5225246741467346
ds006239,Orth,ses-11,pythia-2.8b-full,,4,-0.03960462746758087,0.0008137967437909505,-0.0391977290956854,-0.07579475080723012,0.5225246741467346
ds006239,Orth,ses-11,pythia-410m-full,505997504.0,11,-0.02547466378001396,0.01772040750298043,-0.0021498012567789,-0.04875303510138203,0.5225246741467346
