dataset,task,session,family,params,rsa_mean,null_mean,null_sd,null_n,null_min,null_max,z_vs_null,exceeds_null_range,cell
ds002236,Phon,ses-9,polypythia-410m-seed1,,0.024748726264891364,0.017304846743432606,0.012081444575723424,9,0.003296030527535891,0.041993720608063285,0.6161415114560526,False,ds002236/Phon/ses-9
ds002236,Phon,ses-9,polypythia-410m-seed2,,0.011555380369400209,0.017304846743432606,0.012081444575723424,9,0.003296030527535891,0.041993720608063285,-0.475892294004761,False,ds002236/Phon/ses-9
ds002236,Phon,ses-9,polypythia-410m-seed3,,0.03802657466733275,0.017304846743432606,0.012081444575723424,9,0.003296030527535891,0.041993720608063285,1.7151697211390262,False,ds002236/Phon/ses-9
ds002236,Phon,ses-9,polypythia-70m-seed1,,0.03171235350845018,0.017304846743432606,0.012081444575723424,9,0.003296030527535891,0.041993720608063285,1.1925317932565918,False,ds002236/Phon/ses-9
ds002236,Phon,ses-9,polypythia-70m-seed2,,0.025696968850340618,0.017304846743432606,0.012081444575723424,9,0.003296030527535891,0.041993720608063285,0.6946290283672887,False,ds002236/Phon/ses-9
ds002236,Phon,ses-9,polypythia-70m-seed3,,0.021748083819991482,0.017304846743432606,0.012081444575723424,9,0.003296030527535891,0.041993720608063285,0.36777365891221003,False,ds002236/Phon/ses-9
ds002236,Phon,ses-9,pythia-1.4b-full,1515311488.0,0.024161340220923696,0.017304846743432606,0.012081444575723424,9,0.003296030527535891,0.041993720608063285,0.5675226529837828,False,ds002236/Phon/ses-9
ds002236,Phon,ses-9,pythia-160m-full,212654688.0,0.02487751914312829,0.017304846743432606,0.012081444575723424,9,0.003296030527535891,0.041993720608063285,0.6268018987491188,False,ds002236/Phon/ses-9
ds002236,Phon,ses-9,pythia-1b-full,1078891008.0,0.03454711142496049,0.017304846743432606,0.012081444575723424,9,0.003296030527535891,0.041993720608063285,1.4271691248060403,False,ds002236/Phon/ses-9
ds002236,Phon,ses-9,pythia-2.8b-full,,0.03604582640400157,0.017304846743432606,0.012081444575723424,9,0.003296030527535891,0.041993720608063285,1.5512200998072099,False,ds002236/Phon/ses-9
ds002236,Phon,ses-9,pythia-410m-full,505997504.0,0.02615556445517301,0.017304846743432606,0.012081444575723424,9,0.003296030527535891,0.041993720608063285,0.7325877014347377,False,ds002236/Phon/ses-9
ds002236,Phon,ses-9,pythia-6.9b-full,,0.0076094404163309,0.017304846743432606,0.012081444575723424,9,0.003296030527535891,0.041993720608063285,-0.8025038948226236,False,ds002236/Phon/ses-9
ds002236,Phon,ses-9,pythia-70m-full,95592496.0,0.01788232426259188,0.017304846743432606,0.012081444575723424,9,0.003296030527535891,0.041993720608063285,0.047798714428543054,False,ds002236/Phon/ses-9
ds002236,Sem,ses-11,babylm-gpt2,134601216.0,0.024351803137081532,0.02768878650705746,0.009949186857220202,9,0.01583261478916974,0.04390040165439214,-0.3354026231354025,False,ds002236/Sem/ses-11
ds002236,Sem,ses-11,babylm-gpt2-3,134601216.0,0.02028736463182891,0.02768878650705746,0.009949186857220202,9,0.01583261478916974,0.04390040165439214,-0.743922290479174,False,ds002236/Sem/ses-11
ds002236,Sem,ses-11,babylm-gpt2-5,134601216.0,0.01668137046673959,0.02768878650705746,0.009949186857220202,9,0.01583261478916974,0.04390040165439214,-1.1063633840920077,False,ds002236/Sem/ses-11
ds002236,Sem,ses-11,babylm-gpt2-7,134601216.0,0.013158967893250079,0.02768878650705746,0.009949186857220202,9,0.01583261478916974,0.04390040165439214,-1.4604026260963205,False,ds002236/Sem/ses-11
ds002236,Sem,ses-11,polypythia-160m-seed1,,0.01817122838718752,0.02768878650705746,0.009949186857220202,9,0.01583261478916974,0.04390040165439214,-0.9566166819917523,False,ds002236/Sem/ses-11
ds002236,Sem,ses-11,polypythia-160m-seed2,,0.006650673627276963,0.02768878650705746,0.009949186857220202,9,0.01583261478916974,0.04390040165439214,-2.114556011631541,False,ds002236/Sem/ses-11
ds002236,Sem,ses-11,polypythia-160m-seed3,,0.03128274921770591,0.02768878650705746,0.009949186857220202,9,0.01583261478916974,0.04390040165439214,0.36123180338504574,False,ds002236/Sem/ses-11
ds002236,Sem,ses-11,polypythia-410m-seed1,,0.011885882304415583,0.02768878650705746,0.009949186857220202,9,0.01583261478916974,0.04390040165439214,-1.5883613836414767,False,ds002236/Sem/ses-11
ds002236,Sem,ses-11,polypythia-410m-seed2,,0.008511858688778354,0.02768878650705746,0.009949186857220202,9,0.01583261478916974,0.04390040165439214,-1.927486948781373,False,ds002236/Sem/ses-11
ds002236,Sem,ses-11,polypythia-410m-seed3,,0.015542270293536864,0.02768878650705746,0.009949186857220202,9,0.01583261478916974,0.04390040165439214,-1.2208551701595367,False,ds002236/Sem/ses-11
ds002236,Sem,ses-11,polypythia-70m-seed1,,0.010103793106430399,0.02768878650705746,0.009949186857220202,9,0.01583261478916974,0.04390040165439214,-1.7674804637793584,False,ds002236/Sem/ses-11
ds002236,Sem,ses-11,polypythia-70m-seed2,,0.0029387394578987546,0.02768878650705746,0.009949186857220202,9,0.01583261478916974,0.04390040165439214,-2.4876452120504102,False,ds002236/Sem/ses-11
ds002236,Sem,ses-11,polypythia-70m-seed3,,0.01600664666722439,0.02768878650705746,0.009949186857220202,9,0.01583261478916974,0.04390040165439214,-1.1741803634289218,False,ds002236/Sem/ses-11
ds002236,Sem,ses-11,pythia-1.4b-full,1515311488.0,-0.011452829753366207,0.02768878650705746,0.009949186857220202,9,0.01583261478916974,0.04390040165439214,-3.9341522902465433,False,ds002236/Sem/ses-11
ds002236,Sem,ses-11,pythia-160m-full,212654688.0,0.025710979135965664,0.02768878650705746,0.009949186857220202,9,0.01583261478916974,0.04390040165439214,-0.19879085592371645,False,ds002236/Sem/ses-11
ds002236,Sem,ses-11,pythia-1b-full,1078891008.0,0.008837149567499009,0.02768878650705746,0.009949186857220202,9,0.01583261478916974,0.04390040165439214,-1.8947917262080238,False,ds002236/Sem/ses-11
ds002236,Sem,ses-11,pythia-2.8b-full,,-0.03217855745328653,0.02768878650705746,0.009949186857220202,9,0.01583261478916974,0.04390040165439214,-6.017310240474355,False,ds002236/Sem/ses-11
ds002236,Sem,ses-11,pythia-410m-full,505997504.0,0.00028088753022890956,0.02768878650705746,0.009949186857220202,9,0.01583261478916974,0.04390040165439214,-2.7547878404694375,False,ds002236/Sem/ses-11
ds002236,Sem,ses-11,pythia-6.9b-full,,0.0307375082649826,0.02768878650705746,0.009949186857220202,9,0.01583261478916974,0.04390040165439214,0.3064292390601408,False,ds002236/Sem/ses-11
ds002236,Sem,ses-11,pythia-70m-full,95592496.0,0.007359583472496464,0.02768878650705746,0.009949186857220202,9,0.01583261478916974,0.04390040165439214,-2.043302968001645,False,ds002236/Sem/ses-11
ds002236,Sem,ses-11+,babylm-gpt2,134601216.0,0.0019837110281458337,0.007277355640539997,0.007571109279539786,9,-0.002341370422766229,0.017344380864750337,-0.6991900944686854,False,ds002236/Sem/ses-11+
ds002236,Sem,ses-11+,babylm-gpt2-3,134601216.0,0.007743407746135044,0.007277355640539997,0.007571109279539786,9,-0.002341370422766229,0.017344380864750337,0.06155664756477752,False,ds002236/Sem/ses-11+
ds002236,Sem,ses-11+,babylm-gpt2-5,134601216.0,0.005863642515165222,0.007277355640539997,0.007571109279539786,9,-0.002341370422766229,0.017344380864750337,-0.18672470217742104,False,ds002236/Sem/ses-11+
ds002236,Sem,ses-11+,babylm-gpt2-7,134601216.0,0.004415898316772923,0.007277355640539997,0.007571109279539786,9,-0.002341370422766229,0.017344380864750337,-0.3779442639270701,False,ds002236/Sem/ses-11+
ds002236,Sem,ses-11+,polypythia-160m-seed1,,-0.0008879719593329089,0.007277355640539997,0.007571109279539786,9,-0.002341370422766229,0.017344380864750337,-1.078484974710237,False,ds002236/Sem/ses-11+
ds002236,Sem,ses-11+,polypythia-160m-seed2,,0.0009798539562702545,0.007277355640539997,0.007571109279539786,9,-0.002341370422766229,0.017344380864750337,-0.8317805821781163,False,ds002236/Sem/ses-11+
ds002236,Sem,ses-11+,polypythia-160m-seed3,,0.010405210506098399,0.007277355640539997,0.007571109279539786,9,-0.002341370422766229,0.017344380864750337,0.4131303287367859,False,ds002236/Sem/ses-11+
ds002236,Sem,ses-11+,polypythia-410m-seed1,,-0.0028882447960532002,0.007277355640539997,0.007571109279539786,9,-0.002341370422766229,0.017344380864750337,-1.3426830945453108,False,ds002236/Sem/ses-11+
ds002236,Sem,ses-11+,polypythia-410m-seed2,,-0.016825433498606327,0.007277355640539997,0.007571109279539786,9,-0.002341370422766229,0.017344380864750337,-3.18352149588989,False,ds002236/Sem/ses-11+
ds002236,Sem,ses-11+,polypythia-410m-seed3,,0.007830589299025437,0.007277355640539997,0.007571109279539786,9,-0.002341370422766229,0.017344380864750337,0.0730716778821965,False,ds002236/Sem/ses-11+
ds002236,Sem,ses-11+,polypythia-70m-seed1,,0.0100316292091965,0.007277355640539997,0.007571109279539786,9,-0.002341370422766229,0.017344380864750337,0.3637873219053475,False,ds002236/Sem/ses-11+
ds002236,Sem,ses-11+,polypythia-70m-seed2,,-0.014889988228137856,0.007277355640539997,0.007571109279539786,9,-0.002341370422766229,0.017344380864750337,-2.9278858685322406,False,ds002236/Sem/ses-11+
ds002236,Sem,ses-11+,polypythia-70m-seed3,,-0.011174053736550891,0.007277355640539997,0.007571109279539786,9,-0.002341370422766229,0.017344380864750337,-2.4370813702232637,False,ds002236/Sem/ses-11+
ds002236,Sem,ses-11+,pythia-1.4b-full,1515311488.0,-0.0199928586761746,0.007277355640539997,0.007571109279539786,9,-0.002341370422766229,0.017344380864750337,-3.6018783126548977,False,ds002236/Sem/ses-11+
ds002236,Sem,ses-11+,pythia-160m-full,212654688.0,0.01534900220904892,0.007277355640539997,0.007571109279539786,9,-0.002341370422766229,0.017344380864750337,1.0661114865059196,False,ds002236/Sem/ses-11+
ds002236,Sem,ses-11+,pythia-1b-full,1078891008.0,-0.0032338131963175905,0.007277355640539997,0.007571109279539786,9,-0.002341370422766229,0.017344380864750337,-1.3883261288095574,False,ds002236/Sem/ses-11+
ds002236,Sem,ses-11+,pythia-2.8b-full,,-0.043593369894094305,0.007277355640539997,0.007571109279539786,9,-0.002341370422766229,0.017344380864750337,-6.719058417517189,False,ds002236/Sem/ses-11+
ds002236,Sem,ses-11+,pythia-410m-full,505997504.0,0.005864660858847409,0.007277355640539997,0.007571109279539786,9,-0.002341370422766229,0.017344380864750337,-0.18659019828313186,False,ds002236/Sem/ses-11+
ds002236,Sem,ses-11+,pythia-6.9b-full,,0.0049465819713959,0.007277355640539997,0.007571109279539786,9,-0.002341370422766229,0.017344380864750337,-0.30785101404397835,False,ds002236/Sem/ses-11+
ds002236,Sem,ses-11+,pythia-70m-full,95592496.0,-0.0006134668546383001,0.007277355640539997,0.007571109279539786,9,-0.002341370422766229,0.017344380864750337,-1.0422280545471065,False,ds002236/Sem/ses-11+
ds002236,Sem,ses-9,babylm-gpt2,134601216.0,0.0170955344231151,0.010663215115663104,0.010196165016698774,9,-0.007386598378812845,0.0265844631337518,0.6308567286737182,False,ds002236/Sem/ses-9
ds002236,Sem,ses-9,babylm-gpt2-3,134601216.0,0.013187204592405211,0.010663215115663104,0.010196165016698774,9,-0.007386598378812845,0.0265844631337518,0.24754301961653638,False,ds002236/Sem/ses-9
ds002236,Sem,ses-9,babylm-gpt2-5,134601216.0,0.01225796403999551,0.010663215115663104,0.010196165016698774,9,-0.007386598378812845,0.0265844631337518,0.1564067393692241,False,ds002236/Sem/ses-9
ds002236,Sem,ses-9,babylm-gpt2-7,134601216.0,0.012767310615947778,0.010663215115663104,0.010196165016698774,9,-0.007386598378812845,0.0265844631337518,0.20636146010178238,False,ds002236/Sem/ses-9
ds002236,Sem,ses-9,polypythia-160m-seed1,,0.005629518225409428,0.010663215115663104,0.010196165016698774,9,-0.007386598378812845,0.0265844631337518,-0.49368531031125296,False,ds002236/Sem/ses-9
ds002236,Sem,ses-9,polypythia-160m-seed2,,0.005728474324341218,0.010663215115663104,0.010196165016698774,9,-0.007386598378812845,0.0265844631337518,-0.48398008302533474,False,ds002236/Sem/ses-9
ds002236,Sem,ses-9,polypythia-160m-seed3,,0.008575176728162092,0.010663215115663104,0.010196165016698774,9,-0.007386598378812845,0.0265844631337518,-0.20478664125985865,False,ds002236/Sem/ses-9
ds002236,Sem,ses-9,polypythia-410m-seed1,,0.010638203621921633,0.010663215115663104,0.010196165016698774,9,-0.007386598378812845,0.0265844631337518,-0.0024530295165396854,False,ds002236/Sem/ses-9
ds002236,Sem,ses-9,polypythia-410m-seed2,,0.0019939702200083547,0.010663215115663104,0.010196165016698774,9,-0.007386598378812845,0.0265844631337518,-0.8502456444610978,False,ds002236/Sem/ses-9
ds002236,Sem,ses-9,polypythia-410m-seed3,,0.0056412949672491365,0.010663215115663104,0.010196165016698774,9,-0.007386598378812845,0.0265844631337518,-0.49253029351617156,False,ds002236/Sem/ses-9
ds002236,Sem,ses-9,polypythia-70m-seed1,,0.008328564426829417,0.010663215115663104,0.010196165016698774,9,-0.007386598378812845,0.0265844631337518,-0.22897341157289153,False,ds002236/Sem/ses-9
ds002236,Sem,ses-9,polypythia-70m-seed2,,-0.005603820544703509,0.010663215115663104,0.010196165016698774,9,-0.007386598378812845,0.0265844631337518,-1.5954072569172104,False,ds002236/Sem/ses-9
ds002236,Sem,ses-9,polypythia-70m-seed3,,0.0019196514845715364,0.010663215115663104,0.010196165016698774,9,-0.007386598378812845,0.0265844631337518,-0.8575345354622833,False,ds002236/Sem/ses-9
ds002236,Sem,ses-9,pythia-1.4b-full,1515311488.0,-0.010949027061364146,0.010663215115663104,0.010196165016698774,9,-0.007386598378812845,0.0265844631337518,-2.1196442134500364,False,ds002236/Sem/ses-9
ds002236,Sem,ses-9,pythia-160m-full,212654688.0,0.001743951222088227,0.010663215115663104,0.010196165016698774,9,-0.007386598378812845,0.0265844631337518,-0.8747665302559686,False,ds002236/Sem/ses-9
ds002236,Sem,ses-9,pythia-1b-full,1078891008.0,-0.0024734631447289727,0.010663215115663104,0.010196165016698774,9,-0.007386598378812845,0.0265844631337518,-1.2883940421597213,False,ds002236/Sem/ses-9
ds002236,Sem,ses-9,pythia-2.8b-full,,-0.027721306934194348,0.010663215115663104,0.010196165016698774,9,-0.007386598378812845,0.0265844631337518,-3.7646038473282046,False,ds002236/Sem/ses-9
ds002236,Sem,ses-9,pythia-410m-full,505997504.0,0.0036022168008604453,0.010663215115663104,0.010196165016698774,9,-0.007386598378812845,0.0265844631337518,-0.6925151077133908,False,ds002236/Sem/ses-9
ds002236,Sem,ses-9,pythia-6.9b-full,,0.0245443459325048,0.010663215115663104,0.010196165016698774,9,-0.007386598378812845,0.0265844631337518,1.3614070382450527,False,ds002236/Sem/ses-9
ds002236,Sem,ses-9,pythia-70m-full,95592496.0,0.0017822860597469458,0.010663215115663104,0.010196165016698774,9,-0.007386598378812845,0.0265844631337518,-0.8710067992594679,False,ds002236/Sem/ses-9
ds003604,Gram,ses-5,babylm-gpt2,134601216.0,0.04554551797593234,0.0261918501447124,0.01289182944869422,9,0.010326352989775862,0.04706133565178994,1.5012351744368,False,ds003604/Gram/ses-5
ds003604,Gram,ses-5,babylm-gpt2-3,134601216.0,0.044597392559949156,0.0261918501447124,0.01289182944869422,9,0.010326352989775862,0.04706133565178994,1.4276904987368573,False,ds003604/Gram/ses-5
ds003604,Gram,ses-5,babylm-gpt2-5,134601216.0,0.044342378968147446,0.0261918501447124,0.01289182944869422,9,0.010326352989775862,0.04706133565178994,1.4079094744209066,False,ds003604/Gram/ses-5
ds003604,Gram,ses-5,babylm-gpt2-7,134601216.0,0.045619500583627265,0.0261918501447124,0.01289182944869422,9,0.010326352989775862,0.04706133565178994,1.506973895072948,False,ds003604/Gram/ses-5
ds003604,Gram,ses-5,polypythia-160m-seed1,,0.022122526054452044,0.0261918501447124,0.01289182944869422,9,0.010326352989775862,0.04706133565178994,-0.31565140591217866,False,ds003604/Gram/ses-5
ds003604,Gram,ses-5,polypythia-160m-seed2,,0.03115378089062528,0.0261918501447124,0.01289182944869422,9,0.010326352989775862,0.04706133565178994,0.3848895741027245,False,ds003604/Gram/ses-5
ds003604,Gram,ses-5,polypythia-160m-seed3,,0.03402887811341338,0.0261918501447124,0.01289182944869422,9,0.010326352989775862,0.04706133565178994,0.6079065814429288,False,ds003604/Gram/ses-5
ds003604,Gram,ses-5,polypythia-410m-seed1,,0.029824012258875255,0.0261918501447124,0.01289182944869422,9,0.010326352989775862,0.04706133565178994,0.28174140284882115,False,ds003604/Gram/ses-5
ds003604,Gram,ses-5,polypythia-410m-seed2,,0.01444804919999042,0.0261918501447124,0.01289182944869422,9,0.010326352989775862,0.04706133565178994,-0.9109491396437518,False,ds003604/Gram/ses-5
ds003604,Gram,ses-5,polypythia-410m-seed3,,0.014620498308450436,0.0261918501447124,0.01289182944869422,9,0.010326352989775862,0.04706133565178994,-0.8975725192698696,False,ds003604/Gram/ses-5
ds003604,Gram,ses-5,polypythia-70m-seed1,,0.022572869566834453,0.0261918501447124,0.01289182944869422,9,0.010326352989775862,0.04706133565178994,-0.2807189307212333,False,ds003604/Gram/ses-5
ds003604,Gram,ses-5,polypythia-70m-seed2,,0.017142113821120263,0.0261918501447124,0.01289182944869422,9,0.010326352989775862,0.04706133565178994,-0.7019745614544073,False,ds003604/Gram/ses-5
ds003604,Gram,ses-5,polypythia-70m-seed3,,0.027421131494866902,0.0261918501447124,0.01289182944869422,9,0.010326352989775862,0.04706133565178994,0.09535352255835282,False,ds003604/Gram/ses-5
ds003604,Gram,ses-5,pythia-1.4b-full,1515311488.0,0.022811389598265633,0.0261918501447124,0.01289182944869422,9,0.010326352989775862,0.04706133565178994,-0.26221728730588867,False,ds003604/Gram/ses-5
ds003604,Gram,ses-5,pythia-160m-full,212654688.0,0.025018972727146427,0.0261918501447124,0.01289182944869422,9,0.010326352989775862,0.04706133565178994,-0.09097835355592389,False,ds003604/Gram/ses-5
ds003604,Gram,ses-5,pythia-1b-full,1078891008.0,0.025024452029765155,0.0261918501447124,0.01289182944869422,9,0.010326352989775862,0.04706133565178994,-0.09055333221659156,False,ds003604/Gram/ses-5
ds003604,Gram,ses-5,pythia-2.8b-full,,0.0256260155989924,0.0261918501447124,0.01289182944869422,9,0.010326352989775862,0.04706133565178994,-0.043890942551781394,False,ds003604/Gram/ses-5
ds003604,Gram,ses-5,pythia-410m-full,505997504.0,0.02774031779112198,0.0261918501447124,0.01289182944869422,9,0.010326352989775862,0.04706133565178994,0.12011232793390858,False,ds003604/Gram/ses-5
ds003604,Gram,ses-5,pythia-6.9b-full,,0.0487022002867858,0.0261918501447124,0.01289182944869422,9,0.010326352989775862,0.04706133565178994,1.7460943174634855,True,ds003604/Gram/ses-5
ds003604,Gram,ses-5,pythia-70m-full,95592496.0,0.026374032279001158,0.0261918501447124,0.01289182944869422,9,0.010326352989775862,0.04706133565178994,0.014131596684069493,False,ds003604/Gram/ses-5
ds003604,Gram,ses-7,babylm-gpt2,134601216.0,0.03349287071418778,0.021572742974796725,0.013230721852634098,9,0.004462769519007227,0.039114161586303424,0.9009431134717628,False,ds003604/Gram/ses-7
ds003604,Gram,ses-7,babylm-gpt2-3,134601216.0,0.028600405301162965,0.021572742974796725,0.013230721852634098,9,0.004462769519007227,0.039114161586303424,0.5311624267097041,False,ds003604/Gram/ses-7
ds003604,Gram,ses-7,babylm-gpt2-5,134601216.0,0.026322945719013145,0.021572742974796725,0.013230721852634098,9,0.004462769519007227,0.039114161586303424,0.35902823724396443,False,ds003604/Gram/ses-7
ds003604,Gram,ses-7,babylm-gpt2-7,134601216.0,0.029518528962527397,0.021572742974796725,0.013230721852634098,9,0.004462769519007227,0.039114161586303424,0.6005557426293222,False,ds003604/Gram/ses-7
ds003604,Gram,ses-7,polypythia-160m-seed1,,0.016306075366966457,0.021572742974796725,0.013230721852634098,9,0.004462769519007227,0.039114161586303424,-0.39806351206617874,False,ds003604/Gram/ses-7
ds003604,Gram,ses-7,polypythia-160m-seed2,,0.024904647270801297,0.021572742974796725,0.013230721852634098,9,0.004462769519007227,0.039114161586303424,0.2518308776434012,False,ds003604/Gram/ses-7
ds003604,Gram,ses-7,polypythia-160m-seed3,,0.028615534478720953,0.021572742974796725,0.013230721852634098,9,0.004462769519007227,0.039114161586303424,0.5323059151547413,False,ds003604/Gram/ses-7
ds003604,Gram,ses-7,polypythia-410m-seed1,,0.02174967300687291,0.021572742974796725,0.013230721852634098,9,0.004462769519007227,0.039114161586303424,0.013372666589688702,False,ds003604/Gram/ses-7
ds003604,Gram,ses-7,polypythia-410m-seed2,,0.011782686193691,0.021572742974796725,0.013230721852634098,9,0.004462769519007227,0.039114161586303424,-0.7399488017470965,False,ds003604/Gram/ses-7
ds003604,Gram,ses-7,polypythia-410m-seed3,,0.010009310845439517,0.021572742974796725,0.013230721852634098,9,0.004462769519007227,0.039114161586303424,-0.8739834650106448,False,ds003604/Gram/ses-7
ds003604,Gram,ses-7,polypythia-70m-seed1,,0.01540459631030649,0.021572742974796725,0.013230721852634098,9,0.004462769519007227,0.039114161586303424,-0.46619880103232775,False,ds003604/Gram/ses-7
ds003604,Gram,ses-7,polypythia-70m-seed2,,0.008804229005318418,0.021572742974796725,0.013230721852634098,9,0.004462769519007227,0.039114161586303424,-0.965065558152916,False,ds003604/Gram/ses-7
ds003604,Gram,ses-7,polypythia-70m-seed3,,0.019431632708570436,0.021572742974796725,0.013230721852634098,9,0.004462769519007227,0.039114161586303424,-0.16182868101032724,False,ds003604/Gram/ses-7
ds003604,Gram,ses-7,pythia-1.4b-full,1515311488.0,0.019206145005229793,0.021572742974796725,0.013230721852634098,9,0.004462769519007227,0.039114161586303424,-0.1788714172912468,False,ds003604/Gram/ses-7
ds003604,Gram,ses-7,pythia-160m-full,212654688.0,0.021533719589117317,0.021572742974796725,0.013230721852634098,9,0.004462769519007227,0.039114161586303424,-0.0029494525025963374,False,ds003604/Gram/ses-7
ds003604,Gram,ses-7,pythia-1b-full,1078891008.0,0.022390005416009863,0.021572742974796725,0.013230721852634098,9,0.004462769519007227,0.039114161586303424,0.06177005686582624,False,ds003604/Gram/ses-7
ds003604,Gram,ses-7,pythia-2.8b-full,,0.023303537335087776,0.021572742974796725,0.013230721852634098,9,0.004462769519007227,0.039114161586303424,0.13081632125358816,False,ds003604/Gram/ses-7
ds003604,Gram,ses-7,pythia-410m-full,505997504.0,0.019254731420821156,0.021572742974796725,0.013230721852634098,9,0.004462769519007227,0.039114161586303424,-0.17519917505590044,False,ds003604/Gram/ses-7
ds003604,Gram,ses-7,pythia-6.9b-full,,0.0459919666866624,0.021572742974796725,0.013230721852634098,9,0.004462769519007227,0.039114161586303424,1.845645610560853,True,ds003604/Gram/ses-7
ds003604,Gram,ses-7,pythia-70m-full,95592496.0,0.01860789474975759,0.021572742974796725,0.013230721852634098,9,0.004462769519007227,0.039114161586303424,-0.22408816828454947,False,ds003604/Gram/ses-7
ds003604,Gram,ses-9,babylm-gpt2,134601216.0,0.0019017350637453,-0.0032989103881049214,0.007439229634659244,9,-0.012415348720191273,0.007415862407270918,0.6990838712143665,False,ds003604/Gram/ses-9
ds003604,Gram,ses-9,babylm-gpt2-3,134601216.0,0.001531957637289211,-0.0032989103881049214,0.007439229634659244,9,-0.012415348720191273,0.007415862407270918,0.649377457430162,False,ds003604/Gram/ses-9
ds003604,Gram,ses-9,babylm-gpt2-5,134601216.0,-0.0002366168837531778,-0.0032989103881049214,0.007439229634659244,9,-0.012415348720191273,0.007415862407270918,0.41164121216054017,False,ds003604/Gram/ses-9
ds003604,Gram,ses-9,babylm-gpt2-7,134601216.0,0.0015156031644869446,-0.0032989103881049214,0.007439229634659244,9,-0.012415348720191273,0.007415862407270918,0.6471790479703878,False,ds003604/Gram/ses-9
ds003604,Gram,ses-9,polypythia-160m-seed1,,-0.0050662584772452465,-0.0032989103881049214,0.007439229634659244,9,-0.012415348720191273,0.007415862407270918,-0.23757138520180646,False,ds003604/Gram/ses-9
ds003604,Gram,ses-9,polypythia-160m-seed2,,0.0007295279682552361,-0.0032989103881049214,0.007439229634659244,9,-0.012415348720191273,0.007415862407270918,0.5415128385863681,False,ds003604/Gram/ses-9
ds003604,Gram,ses-9,polypythia-160m-seed3,,0.004291279072103336,-0.0032989103881049214,0.007439229634659244,9,-0.012415348720191273,0.007415862407270918,1.0202924002837195,False,ds003604/Gram/ses-9
ds003604,Gram,ses-9,polypythia-410m-seed1,,0.0006495366814323052,-0.0032989103881049214,0.007439229634659244,9,-0.012415348720191273,0.007415862407270918,0.53076020817283,False,ds003604/Gram/ses-9
ds003604,Gram,ses-9,polypythia-410m-seed2,,-0.008283086969748282,-0.0032989103881049214,0.007439229634659244,9,-0.012415348720191273,0.007415862407270918,-0.6699855800151895,False,ds003604/Gram/ses-9
ds003604,Gram,ses-9,polypythia-410m-seed3,,-0.006791970463470209,-0.0032989103881049214,0.007439229634659244,9,-0.012415348720191273,0.007415862407270918,-0.46954594049512605,False,ds003604/Gram/ses-9
ds003604,Gram,ses-9,polypythia-70m-seed1,,-0.0061520201025052545,-0.0032989103881049214,0.007439229634659244,9,-0.012415348720191273,0.007415862407270918,-0.38352219981323654,False,ds003604/Gram/ses-9
ds003604,Gram,ses-9,polypythia-70m-seed2,,-0.009101789250364535,-0.0032989103881049214,0.007439229634659244,9,-0.012415348720191273,0.007415862407270918,-0.7800376043272143,False,ds003604/Gram/ses-9
ds003604,Gram,ses-9,polypythia-70m-seed3,,-0.0019509641063081638,-0.0032989103881049214,0.007439229634659244,9,-0.012415348720191273,0.007415862407270918,0.18119433704757532,False,ds003604/Gram/ses-9
ds003604,Gram,ses-9,pythia-1.4b-full,1515311488.0,-0.003918187195234382,-0.0032989103881049214,0.007439229634659244,9,-0.012415348720191273,0.007415862407270918,-0.08324474946226423,False,ds003604/Gram/ses-9
ds003604,Gram,ses-9,pythia-160m-full,212654688.0,-0.0040438649120137634,-0.0032989103881049214,0.007439229634659244,9,-0.012415348720191273,0.007415862407270918,-0.10013866495505282,False,ds003604/Gram/ses-9
ds003604,Gram,ses-9,pythia-1b-full,1078891008.0,-0.00320329204575099,-0.0032989103881049214,0.007439229634659244,9,-0.012415348720191273,0.007415862407270918,0.012853258610064543,False,ds003604/Gram/ses-9
ds003604,Gram,ses-9,pythia-2.8b-full,,-0.003736194604097675,-0.0032989103881049214,0.007439229634659244,9,-0.012415348720191273,0.007415862407270918,-0.05878084660210702,False,ds003604/Gram/ses-9
ds003604,Gram,ses-9,pythia-410m-full,505997504.0,-0.0025591482044391724,-0.0032989103881049214,0.007439229634659244,9,-0.012415348720191273,0.007415862407270918,0.09944069749093502,False,ds003604/Gram/ses-9
ds003604,Gram,ses-9,pythia-6.9b-full,,0.0200006545083242,-0.0032989103881049214,0.007439229634659244,9,-0.012415348720191273,0.007415862407270918,3.131986245978595,True,ds003604/Gram/ses-9
ds003604,Gram,ses-9,pythia-70m-full,95592496.0,-0.004062230569631555,-0.0032989103881049214,0.007439229634659244,9,-0.012415348720191273,0.007415862407270918,-0.10260742294744304,False,ds003604/Gram/ses-9
ds003604,Phon,ses-5,babylm-gpt2,134601216.0,-0.007588522419769889,-0.010255055907296872,0.00199577626473923,9,-0.014312561275161445,-0.0081536796737683,1.3360883855763235,True,ds003604/Phon/ses-5
ds003604,Phon,ses-5,babylm-gpt2-3,134601216.0,-0.007314921287219133,-0.010255055907296872,0.00199577626473923,9,-0.014312561275161445,-0.0081536796737683,1.4731784679591324,True,ds003604/Phon/ses-5
ds003604,Phon,ses-5,babylm-gpt2-5,134601216.0,-0.004444620969237288,-0.010255055907296872,0.00199577626473923,9,-0.014312561275161445,-0.0081536796737683,2.9113658884097315,True,ds003604/Phon/ses-5
