family,model_ref,step,tokens,task,session,rsa_intact,rsa_circuit_ablated,rsa_random_ablated
pico-decoder-large,pico-lm/pico-decoder-large@dab022094801d1fd4c0c4deb04d7c0815ea0d9b4,30000,,Gram,ses-5,0.0112511603957045,0.0108709093452898,0.0159987229243098
pico-decoder-large,pico-lm/pico-decoder-large@dab022094801d1fd4c0c4deb04d7c0815ea0d9b4,30000,,Gram,ses-7,-0.0016192843233337,0.0001215000731358,0.0072400879845726
pico-decoder-large,pico-lm/pico-decoder-large@dab022094801d1fd4c0c4deb04d7c0815ea0d9b4,30000,,Gram,ses-9,-0.0493707206507238,-0.0445600184647304,-0.0403611977060873
pico-decoder-large,pico-lm/pico-decoder-large@22fe7c47349efbd4d073c95fe64e3b50251cb0fb,37000,,Gram,ses-5,0.0138840670130179,0.0116119504001278,0.009248206949884
pico-decoder-large,pico-lm/pico-decoder-large@22fe7c47349efbd4d073c95fe64e3b50251cb0fb,37000,,Gram,ses-7,-0.0092103755247732,-0.0103995464946553,-0.0129626655803134
pico-decoder-large,pico-lm/pico-decoder-large@22fe7c47349efbd4d073c95fe64e3b50251cb0fb,37000,,Gram,ses-9,-0.0416041121516947,-0.0392623659807239,-0.0453289862179471
pico-decoder-large,pico-lm/pico-decoder-large@5a81c54569b9cadfac8813c3db918fae371226c7,45000,,Gram,ses-5,-0.0084882718227063,-0.0101372540960749,-0.0088867006543205
pico-decoder-large,pico-lm/pico-decoder-large@5a81c54569b9cadfac8813c3db918fae371226c7,45000,,Gram,ses-7,-0.016341196650153,-0.0183681707354158,-0.0168070001293706
pico-decoder-large,pico-lm/pico-decoder-large@5a81c54569b9cadfac8813c3db918fae371226c7,45000,,Gram,ses-9,-0.0461603232368724,-0.0477211605835957,-0.0457251233507173
pico-decoder-large,pico-lm/pico-decoder-large@ea63999d87b948bca4d4e9938706f51ccc88c365,55000,,Gram,ses-5,-0.0107313732343673,-0.0088008669027134,-0.041958944604732
pico-decoder-large,pico-lm/pico-decoder-large@ea63999d87b948bca4d4e9938706f51ccc88c365,55000,,Gram,ses-7,-0.0064501097459194,0.0007559024729794,-0.0493826898540351
pico-decoder-large,pico-lm/pico-decoder-large@ea63999d87b948bca4d4e9938706f51ccc88c365,55000,,Gram,ses-9,-0.0500454842168953,-0.0451981862621083,-0.0264913169364805
pico-decoder-large,pico-lm/pico-decoder-large@6dc96c3465c47b8b192056175e156d703a132e5e,68000,,Gram,ses-5,-0.0092380988051241,-0.0057472290474711,-0.0114238558091652
pico-decoder-large,pico-lm/pico-decoder-large@6dc96c3465c47b8b192056175e156d703a132e5e,68000,,Gram,ses-7,-0.0120300913042358,-0.0111430848303867,-0.0108324027454487
pico-decoder-large,pico-lm/pico-decoder-large@6dc96c3465c47b8b192056175e156d703a132e5e,68000,,Gram,ses-9,-0.0280525091827415,-0.0267565177800529,-0.0318055588098532
pico-decoder-large,pico-lm/pico-decoder-large@46310457a1f616890732dc9d54ca3b6f35263f47,83000,,Gram,ses-5,-0.0053632061074574,-0.0056633450792997,-0.0041445351955142
pico-decoder-large,pico-lm/pico-decoder-large@46310457a1f616890732dc9d54ca3b6f35263f47,83000,,Gram,ses-7,-0.0138190251806686,-0.0113252694784379,-0.0128554837559046
pico-decoder-large,pico-lm/pico-decoder-large@46310457a1f616890732dc9d54ca3b6f35263f47,83000,,Gram,ses-9,-0.0474670265463393,-0.0502962358884356,-0.0509133088035356
pico-decoder-large,pico-lm/pico-decoder-large@1ca25b1c86203affda1776487d77204c79b5c4f7,102000,,Gram,ses-5,0.0018741476358597,0.0021008743399145,0.008044686352962
pico-decoder-large,pico-lm/pico-decoder-large@1ca25b1c86203affda1776487d77204c79b5c4f7,102000,,Gram,ses-7,-0.0105243564387846,-0.0099039617505724,-0.0093117815756079
pico-decoder-large,pico-lm/pico-decoder-large@1ca25b1c86203affda1776487d77204c79b5c4f7,102000,,Gram,ses-9,-0.0402787160238942,-0.0399159134794095,-0.0462250166617488
pico-decoder-large,pico-lm/pico-decoder-large@dc35be996509151e2b2a2066a545a54a6e4900cb,125000,,Gram,ses-5,-0.0011991611754664,-0.0017320904398066,-0.0044313546145847
pico-decoder-large,pico-lm/pico-decoder-large@dc35be996509151e2b2a2066a545a54a6e4900cb,125000,,Gram,ses-7,-0.0136373122893199,-0.0176520116006055,-0.0190724299156051
pico-decoder-large,pico-lm/pico-decoder-large@dc35be996509151e2b2a2066a545a54a6e4900cb,125000,,Gram,ses-9,-0.0277893208792305,-0.0243420777964564,-0.0187929422016185
pico-decoder-large,pico-lm/pico-decoder-large@daa12d1eb44fa1ea4cc31aa35a8cb029917302e9,0,,Phon,ses-5,0.0200351238745387,0.0223285974932459,0.0094562550154449
pico-decoder-large,pico-lm/pico-decoder-large@daa12d1eb44fa1ea4cc31aa35a8cb029917302e9,0,,Phon,ses-7,0.0096331193957522,0.0122354741934516,-0.0059140542104197
pico-decoder-large,pico-lm/pico-decoder-large@daa12d1eb44fa1ea4cc31aa35a8cb029917302e9,0,,Phon,ses-9,0.0151320575264229,0.017540042382215,0.0065723739939202
pico-decoder-large,pico-lm/pico-decoder-large@70ace66cdec9f20ba70c65109b42b9c263e0139b,1000,,Phon,ses-5,0.0415180568628285,0.0420033748437555,0.0506388381989937
pico-decoder-large,pico-lm/pico-decoder-large@70ace66cdec9f20ba70c65109b42b9c263e0139b,1000,,Phon,ses-7,0.0290787348599843,0.0316313461240421,0.0383581197461689
pico-decoder-large,pico-lm/pico-decoder-large@70ace66cdec9f20ba70c65109b42b9c263e0139b,1000,,Phon,ses-9,0.0210861546310738,0.0208499394981992,0.0306577128018664
pico-decoder-large,pico-lm/pico-decoder-large@b7e416710019991ae8f34506fbea7a6ac31a8252,2000,,Phon,ses-5,0.0178739638442099,0.0076845613928542,0.0195282451643553
pico-decoder-large,pico-lm/pico-decoder-large@b7e416710019991ae8f34506fbea7a6ac31a8252,2000,,Phon,ses-7,0.0399578176329447,0.028961734326291,0.0402124207916903
pico-decoder-large,pico-lm/pico-decoder-large@b7e416710019991ae8f34506fbea7a6ac31a8252,2000,,Phon,ses-9,0.0001045001542174,-0.0042734503678577,0.002621222861138
pico-decoder-large,pico-lm/pico-decoder-large@d43df3f024539a5db7dfcab339e807d4842bcffd,3000,,Phon,ses-5,0.0260817755278867,0.0276227881033942,0.0332626560656118
pico-decoder-large,pico-lm/pico-decoder-large@d43df3f024539a5db7dfcab339e807d4842bcffd,3000,,Phon,ses-7,0.0411091762411255,0.0406917462078316,0.0548825671989446
pico-decoder-large,pico-lm/pico-decoder-large@d43df3f024539a5db7dfcab339e807d4842bcffd,3000,,Phon,ses-9,0.0266292835254976,0.0285051445816562,0.0279621423258857
pico-decoder-large,pico-lm/pico-decoder-large@23e4297bb64e81b073da327cba679d797ca4fe1d,4000,,Phon,ses-5,-0.0374483299832567,-0.0616377068733305,-0.044182534127015
pico-decoder-large,pico-lm/pico-decoder-large@23e4297bb64e81b073da327cba679d797ca4fe1d,4000,,Phon,ses-7,-0.0240596057761181,-0.0475211422324328,-0.043980021511935
pico-decoder-large,pico-lm/pico-decoder-large@23e4297bb64e81b073da327cba679d797ca4fe1d,4000,,Phon,ses-9,-0.0062161358153618,-0.0255978430446101,-0.0184000009399538
pico-decoder-large,pico-lm/pico-decoder-large@cab5aa27e02bdec8e8bf68239ae1e6758956e134,5000,,Phon,ses-5,-0.0389338572584075,-0.0371916370801296,-0.0431659510962949
pico-decoder-large,pico-lm/pico-decoder-large@cab5aa27e02bdec8e8bf68239ae1e6758956e134,5000,,Phon,ses-7,-0.0505428141572176,-0.0463948806781648,-0.0573378882143486
pico-decoder-large,pico-lm/pico-decoder-large@cab5aa27e02bdec8e8bf68239ae1e6758956e134,5000,,Phon,ses-9,-0.02431691884754,-0.0273137883522484,-0.0268974772089139
pico-decoder-large,pico-lm/pico-decoder-large@e556a1a2b5a081ce269a811dfdfa329e230c674f,7000,,Phon,ses-5,-0.0139950159668363,0.0060155440691716,-0.0059867806205427
pico-decoder-large,pico-lm/pico-decoder-large@e556a1a2b5a081ce269a811dfdfa329e230c674f,7000,,Phon,ses-7,0.0097423380030676,0.0392280268669121,0.0253763078629819
pico-decoder-large,pico-lm/pico-decoder-large@e556a1a2b5a081ce269a811dfdfa329e230c674f,7000,,Phon,ses-9,0.0133946219142014,0.0269315153218344,0.0196146425844897
pico-decoder-large,pico-lm/pico-decoder-large@1eb202826693ab699be3043f3579cbde8211a5ef,8000,,Phon,ses-5,0.0090274363064434,0.0166937102801026,0.0138913716879828
pico-decoder-large,pico-lm/pico-decoder-large@1eb202826693ab699be3043f3579cbde8211a5ef,8000,,Phon,ses-7,0.0445707637912592,0.0601931782558317,0.0544623467676338
pico-decoder-large,pico-lm/pico-decoder-large@1eb202826693ab699be3043f3579cbde8211a5ef,8000,,Phon,ses-9,0.0224426330044777,0.028121126025416,0.0341918586052506
pico-decoder-large,pico-lm/pico-decoder-large@94cc0caf8c3cb477f0dc32aa92a7b8e182f710bf,10000,,Phon,ses-5,0.049743252661475,0.0491336250718533,0.0560712228577246
pico-decoder-large,pico-lm/pico-decoder-large@94cc0caf8c3cb477f0dc32aa92a7b8e182f710bf,10000,,Phon,ses-7,0.0516400571530715,0.0508434563680757,0.0552048355333983
pico-decoder-large,pico-lm/pico-decoder-large@94cc0caf8c3cb477f0dc32aa92a7b8e182f710bf,10000,,Phon,ses-9,0.0468107347797432,0.0423896089027221,0.0471779563328293
pico-decoder-large,pico-lm/pico-decoder-large@10d61c2f23ed2b432c011ff4735614817452abfc,13000,,Phon,ses-5,-0.0476403043724189,-0.0380707468372378,-0.0390320062569016
pico-decoder-large,pico-lm/pico-decoder-large@10d61c2f23ed2b432c011ff4735614817452abfc,13000,,Phon,ses-7,0.0061278814834386,0.0099397175218214,0.0094187229763956
pico-decoder-large,pico-lm/pico-decoder-large@10d61c2f23ed2b432c011ff4735614817452abfc,13000,,Phon,ses-9,-0.0033149842206872,0.0023999521313436,-0.0031912121390894
pico-decoder-large,pico-lm/pico-decoder-large@609cb555fe8ab89fe8deccc19ae52176c053de3c,16000,,Phon,ses-5,-0.0241526453927167,-0.0144668548090553,-0.0119540025846789
pico-decoder-large,pico-lm/pico-decoder-large@609cb555fe8ab89fe8deccc19ae52176c053de3c,16000,,Phon,ses-7,0.0050889220907687,0.0065138589953817,0.0028754767709946
pico-decoder-large,pico-lm/pico-decoder-large@609cb555fe8ab89fe8deccc19ae52176c053de3c,16000,,Phon,ses-9,0.011075122785687,0.0232635518602675,0.0222547845310236
pico-decoder-large,pico-lm/pico-decoder-large@2e9b09372c42b65faa9486c0d7b8191ff5b5c4de,20000,,Phon,ses-5,-0.0328521686115715,-0.0250676681400119,-0.0251793350826462
pico-decoder-large,pico-lm/pico-decoder-large@2e9b09372c42b65faa9486c0d7b8191ff5b5c4de,20000,,Phon,ses-7,-0.0048312367746461,0.0068184888236995,0.0081873303203286
pico-decoder-large,pico-lm/pico-decoder-large@2e9b09372c42b65faa9486c0d7b8191ff5b5c4de,20000,,Phon,ses-9,-0.0048215857199545,0.0024153909443737,0.0065664899406205
pico-decoder-large,pico-lm/pico-decoder-large@020ad4d5ea0fe4c387769324ee38ad1d15bb3f85,24000,,Phon,ses-5,-0.0318378291097231,-0.0448207900648722,-0.039747645256736
pico-decoder-large,pico-lm/pico-decoder-large@020ad4d5ea0fe4c387769324ee38ad1d15bb3f85,24000,,Phon,ses-7,0.0172092167313601,-0.0112483071175152,0.0103558684130936
pico-decoder-large,pico-lm/pico-decoder-large@020ad4d5ea0fe4c387769324ee38ad1d15bb3f85,24000,,Phon,ses-9,-0.0026076653929466,-0.0113027504201577,-0.0093735556092675
pico-decoder-large,pico-lm/pico-decoder-large@dab022094801d1fd4c0c4deb04d7c0815ea0d9b4,30000,,Phon,ses-5,-0.0347880056189259,-0.0447397801322302,0.0134195860235783
pico-decoder-large,pico-lm/pico-decoder-large@dab022094801d1fd4c0c4deb04d7c0815ea0d9b4,30000,,Phon,ses-7,0.0139750390741058,-0.0023218224241077,-0.0038504194171947
pico-decoder-large,pico-lm/pico-decoder-large@dab022094801d1fd4c0c4deb04d7c0815ea0d9b4,30000,,Phon,ses-9,0.0011196330115669,-0.0062890260706426,0.0204877913960531
pico-decoder-large,pico-lm/pico-decoder-large@22fe7c47349efbd4d073c95fe64e3b50251cb0fb,37000,,Phon,ses-5,-0.0458857167592012,-0.0536256844043099,-0.033078405718058
pico-decoder-large,pico-lm/pico-decoder-large@22fe7c47349efbd4d073c95fe64e3b50251cb0fb,37000,,Phon,ses-7,-0.040271755016018,-0.0638346778499322,-0.0398854663419988
pico-decoder-large,pico-lm/pico-decoder-large@22fe7c47349efbd4d073c95fe64e3b50251cb0fb,37000,,Phon,ses-9,-0.021770852047747,-0.0259939142806185,-0.0193239841489726
pico-decoder-large,pico-lm/pico-decoder-large@5a81c54569b9cadfac8813c3db918fae371226c7,45000,,Phon,ses-5,-0.0411156545924319,-0.0505689460226535,-0.0476716792829055
pico-decoder-large,pico-lm/pico-decoder-large@5a81c54569b9cadfac8813c3db918fae371226c7,45000,,Phon,ses-7,-0.0238872492935084,-0.0525219393427188,-0.0437316236292326
pico-decoder-large,pico-lm/pico-decoder-large@5a81c54569b9cadfac8813c3db918fae371226c7,45000,,Phon,ses-9,-0.0149853068800583,-0.0240881047729132,-0.0264866153543156
pico-decoder-large,pico-lm/pico-decoder-large@ea63999d87b948bca4d4e9938706f51ccc88c365,55000,,Phon,ses-5,-0.0162224844199872,-0.02049116531279,-0.0273001353077149
pico-decoder-large,pico-lm/pico-decoder-large@ea63999d87b948bca4d4e9938706f51ccc88c365,55000,,Phon,ses-7,0.0529103680644573,0.0475250644555532,0.0356680718580739
pico-decoder-large,pico-lm/pico-decoder-large@ea63999d87b948bca4d4e9938706f51ccc88c365,55000,,Phon,ses-9,0.0164867623478552,0.0097733176730418,0.006023120470483
pico-decoder-large,pico-lm/pico-decoder-large@6dc96c3465c47b8b192056175e156d703a132e5e,68000,,Phon,ses-5,-0.0329267296562908,-0.0225074057382548,-0.025263020434247
pico-decoder-large,pico-lm/pico-decoder-large@6dc96c3465c47b8b192056175e156d703a132e5e,68000,,Phon,ses-7,0.0136732269513312,0.0221176037353907,0.0141863792063736
pico-decoder-large,pico-lm/pico-decoder-large@6dc96c3465c47b8b192056175e156d703a132e5e,68000,,Phon,ses-9,-0.010301614825897,-0.0064571520425323,-0.0094180539420011
pico-decoder-large,pico-lm/pico-decoder-large@46310457a1f616890732dc9d54ca3b6f35263f47,83000,,Phon,ses-5,-0.0277803072571716,-0.033600016838683,-0.0168155018474242
pico-decoder-large,pico-lm/pico-decoder-large@46310457a1f616890732dc9d54ca3b6f35263f47,83000,,Phon,ses-7,-0.0129280836065622,-0.0369827869630894,-0.0131940237004392
