family,model_ref,acc_none,acc_localized_ablated,acc_random_ablated,drop_localized,drop_random,causal_selectivity,step,tokens,phenomenon
pico-decoder-large,pico-lm/pico-decoder-large@70ace66cdec9f20ba70c65109b42b9c263e0139b,0.55,0.6,0.5875000000000001,-0.0499999999999999,-0.0375,-0.0124999999999998,1000,,Plaus
pico-decoder-large,pico-lm/pico-decoder-large@b7e416710019991ae8f34506fbea7a6ac31a8252,0.6,0.7,0.6124999999999999,-0.0999999999999999,-0.0124999999999999,-0.0875,2000,,Plaus
pico-decoder-large,pico-lm/pico-decoder-large@d43df3f024539a5db7dfcab339e807d4842bcffd,0.9,0.85,0.8625,0.05,0.0374999999999999,0.0125,3000,,Plaus
pico-decoder-large,pico-lm/pico-decoder-large@23e4297bb64e81b073da327cba679d797ca4fe1d,0.95,0.85,0.8875,0.0999999999999999,0.0625,0.0374999999999999,4000,,Plaus
pico-decoder-large,pico-lm/pico-decoder-large@cab5aa27e02bdec8e8bf68239ae1e6758956e134,0.9,0.9,0.8625,0.0,0.0374999999999999,-0.0374999999999999,5000,,Plaus
pico-decoder-large,pico-lm/pico-decoder-large@e556a1a2b5a081ce269a811dfdfa329e230c674f,0.95,1.0,0.9625,-0.05,-0.0125,-0.0374999999999999,7000,,Plaus
pico-decoder-large,pico-lm/pico-decoder-large@1eb202826693ab699be3043f3579cbde8211a5ef,0.95,0.95,0.9375,0.0,0.0124999999999999,-0.0124999999999999,8000,,Plaus
pico-decoder-large,pico-lm/pico-decoder-large@94cc0caf8c3cb477f0dc32aa92a7b8e182f710bf,0.95,0.95,0.8875,0.0,0.0625,-0.0625,10000,,Plaus
pico-decoder-large,pico-lm/pico-decoder-large@10d61c2f23ed2b432c011ff4735614817452abfc,1.0,1.0,0.9375,0.0,0.0625,-0.0625,13000,,Plaus
pico-decoder-large,pico-lm/pico-decoder-large@609cb555fe8ab89fe8deccc19ae52176c053de3c,0.95,1.0,0.8625,-0.05,0.0874999999999999,-0.1374999999999999,16000,,Plaus
pico-decoder-large,pico-lm/pico-decoder-large@2e9b09372c42b65faa9486c0d7b8191ff5b5c4de,1.0,1.0,0.975,0.0,0.0249999999999999,-0.0249999999999999,20000,,Plaus
pico-decoder-large,pico-lm/pico-decoder-large@020ad4d5ea0fe4c387769324ee38ad1d15bb3f85,1.0,0.95,0.9125,0.05,0.0875,-0.0374999999999999,24000,,Plaus
pico-decoder-large,pico-lm/pico-decoder-large@dab022094801d1fd4c0c4deb04d7c0815ea0d9b4,0.95,0.9,0.8125,0.0499999999999999,0.1374999999999999,-0.0875,30000,,Plaus
pico-decoder-large,pico-lm/pico-decoder-large@22fe7c47349efbd4d073c95fe64e3b50251cb0fb,0.9,0.9,0.9125,0.0,-0.0124999999999999,0.0124999999999999,37000,,Plaus
pico-decoder-large,pico-lm/pico-decoder-large@5a81c54569b9cadfac8813c3db918fae371226c7,0.95,0.9,0.9125,0.0499999999999999,0.0374999999999999,0.0124999999999999,45000,,Plaus
pico-decoder-large,pico-lm/pico-decoder-large@ea63999d87b948bca4d4e9938706f51ccc88c365,0.95,1.0,0.9125,-0.05,0.0374999999999998,-0.0874999999999999,55000,,Plaus
pico-decoder-large,pico-lm/pico-decoder-large@6dc96c3465c47b8b192056175e156d703a132e5e,0.9,0.85,0.8875,0.05,0.0125,0.0374999999999999,68000,,Plaus
pico-decoder-large,pico-lm/pico-decoder-large@46310457a1f616890732dc9d54ca3b6f35263f47,0.95,0.9,0.8624999999999999,0.0499999999999999,0.0875,-0.0375,83000,,Plaus
pico-decoder-large,pico-lm/pico-decoder-large@1ca25b1c86203affda1776487d77204c79b5c4f7,0.9,0.85,0.9375,0.05,-0.0374999999999998,0.0874999999999999,102000,,Plaus
pico-decoder-large,pico-lm/pico-decoder-large@dc35be996509151e2b2a2066a545a54a6e4900cb,0.95,1.0,0.9375,-0.05,0.0124999999999999,-0.0625,125000,,Plaus
pico-decoder-large,pico-lm/pico-decoder-large@daa12d1eb44fa1ea4cc31aa35a8cb029917302e9,0.4583333333333333,0.4166666666666667,0.40625,0.0416666666666666,0.0520833333333333,-0.0104166666666666,0,,Sem
pico-decoder-large,pico-lm/pico-decoder-large@70ace66cdec9f20ba70c65109b42b9c263e0139b,0.625,0.5833333333333334,0.5833333333333334,0.0416666666666666,0.0416666666666666,0.0,1000,,Sem
pico-decoder-large,pico-lm/pico-decoder-large@b7e416710019991ae8f34506fbea7a6ac31a8252,0.5,0.5,0.4687499999999999,0.0,0.03125,-0.03125,2000,,Sem
pico-decoder-large,pico-lm/pico-decoder-large@d43df3f024539a5db7dfcab339e807d4842bcffd,0.625,0.625,0.6458333333333333,0.0,-0.0208333333333332,0.0208333333333332,3000,,Sem
pico-decoder-large,pico-lm/pico-decoder-large@23e4297bb64e81b073da327cba679d797ca4fe1d,0.7083333333333334,0.7083333333333334,0.6979166666666667,0.0,0.0104166666666666,-0.0104166666666666,4000,,Sem
pico-decoder-large,pico-lm/pico-decoder-large@cab5aa27e02bdec8e8bf68239ae1e6758956e134,0.5833333333333334,0.625,0.59375,-0.0416666666666666,-0.0104166666666666,-0.03125,5000,,Sem
pico-decoder-large,pico-lm/pico-decoder-large@e556a1a2b5a081ce269a811dfdfa329e230c674f,0.5833333333333334,0.5416666666666666,0.625,0.0416666666666667,-0.0416666666666666,0.0833333333333333,7000,,Sem
pico-decoder-large,pico-lm/pico-decoder-large@1eb202826693ab699be3043f3579cbde8211a5ef,0.625,0.5833333333333334,0.59375,0.0416666666666666,0.03125,0.0104166666666666,8000,,Sem
pico-decoder-large,pico-lm/pico-decoder-large@94cc0caf8c3cb477f0dc32aa92a7b8e182f710bf,0.7916666666666666,0.75,0.7291666666666666,0.0416666666666666,0.0625,-0.0208333333333333,10000,,Sem
pico-decoder-large,pico-lm/pico-decoder-large@10d61c2f23ed2b432c011ff4735614817452abfc,0.75,0.75,0.7708333333333333,0.0,-0.0208333333333332,0.0208333333333332,13000,,Sem
pico-decoder-large,pico-lm/pico-decoder-large@609cb555fe8ab89fe8deccc19ae52176c053de3c,0.75,0.7083333333333334,0.6666666666666667,0.0416666666666666,0.0833333333333332,-0.0416666666666666,16000,,Sem
pico-decoder-large,pico-lm/pico-decoder-large@2e9b09372c42b65faa9486c0d7b8191ff5b5c4de,0.8333333333333334,0.8333333333333334,0.71875,0.0,0.1145833333333333,-0.1145833333333333,20000,,Sem
pico-decoder-large,pico-lm/pico-decoder-large@020ad4d5ea0fe4c387769324ee38ad1d15bb3f85,0.7083333333333334,0.7916666666666666,0.75,-0.0833333333333332,-0.0416666666666666,-0.0416666666666666,24000,,Sem
pico-decoder-large,pico-lm/pico-decoder-large@dab022094801d1fd4c0c4deb04d7c0815ea0d9b4,0.7916666666666666,0.75,0.78125,0.0416666666666666,0.0104166666666666,0.03125,30000,,Sem
pico-decoder-large,pico-lm/pico-decoder-large@22fe7c47349efbd4d073c95fe64e3b50251cb0fb,0.75,0.7083333333333334,0.7708333333333334,0.0416666666666666,-0.0208333333333333,0.0625,37000,,Sem
pico-decoder-large,pico-lm/pico-decoder-large@5a81c54569b9cadfac8813c3db918fae371226c7,0.75,0.75,0.6875,0.0,0.0625,-0.0625,45000,,Sem
pico-decoder-large,pico-lm/pico-decoder-large@ea63999d87b948bca4d4e9938706f51ccc88c365,0.7083333333333334,0.7083333333333334,0.7395833333333334,0.0,-0.03125,0.03125,55000,,Sem
pico-decoder-large,pico-lm/pico-decoder-large@6dc96c3465c47b8b192056175e156d703a132e5e,0.75,0.6666666666666666,0.6979166666666666,0.0833333333333333,0.0520833333333333,0.03125,68000,,Sem
pico-decoder-large,pico-lm/pico-decoder-large@46310457a1f616890732dc9d54ca3b6f35263f47,0.7083333333333334,0.75,0.6770833333333333,-0.0416666666666666,0.0312500000000001,-0.0729166666666667,83000,,Sem
pico-decoder-large,pico-lm/pico-decoder-large@1ca25b1c86203affda1776487d77204c79b5c4f7,0.7083333333333334,0.7083333333333334,0.71875,0.0,-0.0104166666666666,0.0104166666666666,102000,,Sem
pico-decoder-large,pico-lm/pico-decoder-large@dc35be996509151e2b2a2066a545a54a6e4900cb,0.6666666666666666,0.625,0.6875,0.0416666666666666,-0.0208333333333333,0.0625,125000,,Sem
