family,model_ref,acc_none,acc_localized_ablated,acc_random_ablated,drop_localized,drop_random,causal_selectivity,step,tokens,phenomenon
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4000,0.65,0.65,0.65,0.0,0.0,0.0,4000,,Plaus
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-5500,0.6,0.65,0.6,-0.05,0.0,-0.05,5500,,Plaus
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-7500,0.7,0.7,0.7,0.0,0.0,0.0,7500,,Plaus
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-9500,0.7,0.7,0.725,0.0,-0.025,0.025,9500,,Plaus
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0.5416666666666666,0.5833333333333334,0.53125,-0.0416666666666667,0.0104166666666666,-0.0520833333333333,0,,Sem
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1,0.5416666666666666,0.5833333333333334,0.53125,-0.0416666666666667,0.0104166666666666,-0.0520833333333333,1,,Sem
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2,0.5416666666666666,0.5833333333333334,0.53125,-0.0416666666666667,0.0104166666666666,-0.0520833333333333,2,,Sem
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4,0.5416666666666666,0.5833333333333334,0.53125,-0.0416666666666667,0.0104166666666666,-0.0520833333333333,4,,Sem
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-6,0.5416666666666666,0.5833333333333334,0.53125,-0.0416666666666667,0.0104166666666666,-0.0520833333333333,6,,Sem
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-8,0.5416666666666666,0.5833333333333334,0.53125,-0.0416666666666667,0.0104166666666666,-0.0520833333333333,8,,Sem
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-16,0.5416666666666666,0.5833333333333334,0.53125,-0.0416666666666667,0.0104166666666666,-0.0520833333333333,16,,Sem
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-32,0.5416666666666666,0.5833333333333334,0.5520833333333333,-0.0416666666666667,-0.0104166666666666,-0.0312500000000001,32,,Sem
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-64,0.5416666666666666,0.5833333333333334,0.5,-0.0416666666666667,0.0416666666666666,-0.0833333333333333,64,,Sem
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-256,0.4583333333333333,0.4583333333333333,0.5625,0.0,-0.1041666666666666,0.1041666666666666,256,,Sem
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-500,0.5833333333333334,0.5833333333333334,0.5208333333333333,0.0,0.0625000000000001,-0.0625000000000001,500,,Sem
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1000,0.625,0.6666666666666666,0.6770833333333333,-0.0416666666666666,-0.0520833333333332,0.0104166666666666,1000,,Sem
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2000,0.7083333333333334,0.625,0.65625,0.0833333333333333,0.0520833333333333,0.03125,2000,,Sem
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2500,0.7083333333333334,0.6666666666666666,0.6979166666666666,0.0416666666666667,0.0104166666666667,0.03125,2500,,Sem
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4000,0.625,0.625,0.625,0.0,0.0,0.0,4000,,Sem
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-5500,0.7916666666666666,0.7916666666666666,0.7708333333333334,0.0,0.0208333333333332,-0.0208333333333332,5500,,Sem
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-7500,0.6666666666666666,0.625,0.6666666666666666,0.0416666666666666,0.0,0.0416666666666666,7500,,Sem
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-9500,0.6666666666666666,0.6666666666666666,0.65625,0.0,0.0104166666666666,-0.0104166666666666,9500,,Sem
